province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
海外,2013-01-01,8.11,9.24,3.57,2.58,0.21,67.68,2.0,-1.18,263.08,47.26,74120.84,34,一级
海外,2013-01-02,9.1,10.34,3.33,3.01,0.23,61.87,3.3,-0.58,260.39,66.92,74337.53,31,一级
海外,2013-01-03,9.56,10.92,3.29,2.46,0.21,61.42,3.64,-0.76,260.22,68.29,74310.5,31,一级
海外,2013-01-04,10.09,11.21,3.49,2.5,0.22,61.5,3.98,-1.47,258.22,69.45,74084.7,31,一级
海外,2013-01-05,9.69,10.81,3.07,2.39,0.22,62.94,6.65,-3.72,258.15,67.76,73990.04,32,一级
海外,2013-01-06,8.82,10.14,2.65,2.14,0.21,61.83,3.5,-1.22,259.62,56.46,74208.39,31,一级
海外,2013-01-07,10.54,12.15,3.0,2.31,0.22,66.18,2.57,-0.94,260.61,55.86,74249.95,34,一级
海外,2013-01-08,11.39,13.12,3.16,2.38,0.23,66.16,3.32,-0.8,261.22,61.46,74224.17,34,一级
海外,2013-01-09,13.08,14.88,3.69,2.34,0.24,63.02,2.47,-3.06,260.7,62.64,74238.34,32,一级
海外,2013-01-10,15.3,17.07,4.16,2.29,0.25,67.48,2.22,-0.29,261.15,59.03,74345.69,34,一级
海外,2013-01-11,15.39,16.72,3.88,2.31,0.24,64.55,3.47,-0.91,263.09,66.83,74320.09,33,一级
海外,2013-01-12,14.63,15.96,3.69,2.54,0.25,65.04,3.59,-0.55,263.48,68.97,74073.66,33,一级
海外,2013-01-13,12.8,14.2,2.86,2.25,0.25,63.35,5.55,-3.91,259.17,69.45,74212.71,32,一级
海外,2013-01-14,12.23,13.77,3.1,2.4,0.23,62.91,4.21,-1.26,260.92,55.69,74334.44,32,一级
海外,2013-01-15,12.09,13.75,3.0,2.32,0.23,66.9,2.67,1.36,261.88,58.43,74345.79,34,一级
海外,2013-01-16,11.4,12.93,3.21,2.5,0.23,62.64,4.45,-0.95,261.34,72.04,74426.79,32,一级
海外,2013-01-17,14.69,16.52,3.75,2.39,0.25,60.61,3.77,-1.21,260.5,74.81,74564.27,31,一级
海外,2013-01-18,17.15,19.08,4.68,2.32,0.25,64.59,2.54,0.04,260.68,70.4,74453.01,33,一级
海外,2013-01-19,14.72,16.43,3.87,2.18,0.24,65.56,2.41,-1.98,260.7,65.62,74386.56,33,一级
海外,2013-01-20,9.12,10.48,2.57,1.83,0.2,67.64,4.0,0.27,261.58,68.18,74452.62,34,一级
海外,2013-01-21,8.06,9.58,2.6,2.17,0.2,65.16,3.74,-1.31,262.64,59.83,74461.61,33,一级
海外,2013-01-22,12.59,14.49,3.44,3.08,0.23,63.03,3.56,-0.88,264.42,59.3,74416.85,32,一级
海外,2013-01-23,13.7,15.73,3.41,2.72,0.25,62.63,2.46,-1.45,262.66,68.98,74381.76,32,一级
海外,2013-01-24,13.64,15.49,3.39,2.22,0.24,67.02,2.6,-1.51,263.83,58.03,74376.42,34,一级
海外,2013-01-25,15.97,17.93,4.14,1.92,0.26,67.04,2.8,-1.6,263.7,62.02,74371.07,34,一级
海外,2013-01-26,13.56,15.0,3.6,2.0,0.24,63.74,3.75,-3.12,263.69,73.01,74496.76,32,一级
海外,2013-01-27,13.67,15.23,3.76,2.13,0.24,63.13,3.04,-2.26,264.23,69.91,74535.83,32,一级
海外,2013-01-28,11.64,13.07,3.56,2.32,0.23,63.24,4.33,-3.81,263.25,74.95,74405.72,32,一级
海外,2013-01-29,12.01,13.51,3.21,2.36,0.22,62.04,4.57,-3.4,263.04,73.25,74437.28,32,一级
海外,2013-01-30,9.66,11.05,2.57,2.15,0.21,64.35,3.35,-3.55,263.91,71.13,74452.09,33,一级
海外,2013-01-31,7.58,8.8,1.98,1.43,0.19,67.87,3.75,-1.84,266.01,73.14,74591.65,34,一级
海外,2013-02-01,7.64,8.89,1.99,1.58,0.19,71.52,3.23,1.3,266.71,67.74,74588.71,36,一级
海外,2013-02-02,8.13,9.73,2.34,2.2,0.2,70.52,4.21,-0.16,267.09,64.75,74314.67,36,一级
海外,2013-02-03,9.18,11.34,2.12,2.06,0.22,66.01,3.79,-0.78,265.62,74.67,74317.23,34,一级
海外,2013-02-04,9.95,11.67,2.18,2.09,0.21,66.8,2.79,3.02,266.27,74.62,74284.23,34,一级
海外,2013-02-05,11.12,12.75,2.84,2.29,0.2,68.34,2.02,3.26,265.46,76.53,74442.76,35,一级
海外,2013-02-06,11.34,13.09,2.85,2.01,0.21,66.84,2.79,-1.78,263.17,77.02,74373.71,34,一级
海外,2013-02-07,7.9,9.41,2.3,1.78,0.19,69.93,2.77,-3.68,263.15,57.97,74563.68,35,一级
海外,2013-02-08,8.38,10.07,2.48,2.01,0.2,69.87,4.52,-4.14,263.6,51.45,74505.22,35,一级
海外,2013-02-09,10.3,11.64,3.35,2.07,0.22,65.43,4.77,-6.36,260.62,71.09,74340.66,33,一级
海外,2013-02-10,11.89,13.43,3.55,2.51,0.23,60.94,4.07,-1.97,260.17,68.84,74393.44,31,一级
海外,2013-02-11,11.56,13.3,3.23,2.55,0.22,64.31,3.22,-0.03,260.99,71.14,74544.38,33,一级
海外,2013-02-12,12.41,14.24,3.39,2.54,0.22,72.62,2.09,-2.14,261.77,68.87,74454.67,37,一级
海外,2013-02-13,14.47,16.38,3.58,2.37,0.23,72.62,1.5,-2.66,261.73,64.9,74360.73,37,一级
海外,2013-02-14,11.32,13.02,2.75,2.11,0.21,76.04,4.45,-1.62,263.22,58.4,74293.49,39,一级
海外,2013-02-15,10.57,12.31,2.78,1.91,0.21,72.22,5.03,-5.53,261.47,63.45,74152.49,37,一级
海外,2013-02-16,12.22,14.15,2.93,1.86,0.22,73.17,3.11,-4.61,259.56,61.71,74197.23,37,一级
