province,city,month,PM2.5,PM10,SO2,NO2,CO,O3,AQI,AQI_rank
江苏省,扬州市,2017-01,67.74,98.14,14.15,32.6,0.96,52.16,94,二级
江苏省,扬州市,2017-02,73.61,105.62,16.81,38.57,0.95,60.7,101,三级
江苏省,扬州市,2017-03,54.45,86.17,14.78,35.74,0.75,76.38,77,二级
江苏省,扬州市,2017-04,50.56,91.66,16.93,35.64,0.85,95.9,77,二级
江苏省,扬州市,2017-05,41.92,85.64,15.11,30.67,0.74,104.6,73,二级
江苏省,扬州市,2017-06,41.68,71.29,13.07,23.22,0.7,104.43,68,二级
江苏省,扬州市,2017-07,28.94,53.71,12.48,24.92,0.71,75.48,52,二级
江苏省,扬州市,2017-08,29.09,51.81,11.5,19.86,0.68,76.36,51,二级
江苏省,扬州市,2017-09,33.92,55.01,9.65,23.56,0.63,73.26,54,二级
江苏省,扬州市,2017-10,32.73,53.08,9.4,23.94,0.54,61.58,53,二级
江苏省,扬州市,2017-11,53.5,93.52,13.57,43.52,0.75,45.77,79,二级
江苏省,扬州市,2017-12,77.45,120.06,16.41,51.46,0.98,33.28,106,三级
江苏省,常州市,2017-01,64.34,90.02,14.52,41.11,1.11,40.02,89,二级
江苏省,常州市,2017-02,67.42,91.33,15.28,39.42,1.04,56.58,92,二级
江苏省,常州市,2017-03,52.24,81.51,13.98,41.77,0.85,67.61,74,二级
江苏省,常州市,2017-04,46.6,84.84,15.29,39.36,0.89,85.3,72,二级
江苏省,常州市,2017-05,38.14,72.43,12.94,30.94,0.77,97.7,65,二级
江苏省,常州市,2017-06,36.38,59.52,11.23,27.08,0.77,90.17,60,二级
江苏省,常州市,2017-07,25.24,43.19,8.64,21.52,0.63,70.29,44,一级
江苏省,常州市,2017-08,27.43,45.32,10.87,21.72,0.74,75.15,46,一级
江苏省,常州市,2017-09,31.85,50.28,10.69,30.51,0.77,68.33,51,二级
江苏省,常州市,2017-10,32.25,53.89,11.03,33.4,0.73,59.54,53,二级
江苏省,常州市,2017-11,48.57,85.04,14.62,48.11,0.91,42.26,74,二级
江苏省,常州市,2017-12,75.83,111.03,17.6,58.19,1.11,29.98,103,三级
江苏省,南通市,2017-01,50.43,67.29,13.06,21.15,0.75,59.03,71,二级
江苏省,南通市,2017-02,55.27,72.27,14.93,28.59,0.79,63.31,78,二级
江苏省,南通市,2017-03,42.62,61.66,13.58,26.29,0.66,82.63,63,二级
江苏省,南通市,2017-04,42.46,72.84,16.3,29.03,0.65,95.35,66,二级
江苏省,南通市,2017-05,33.92,62.27,13.53,23.74,0.5,97.08,62,二级
江苏省,南通市,2017-06,34.14,53.88,12.51,18.98,0.51,99.08,61,二级
江苏省,南通市,2017-07,31.9,53.27,16.15,31.55,0.6,85.87,55,二级
江苏省,南通市,2017-08,30.0,49.76,13.85,20.07,0.59,85.07,52,二级
江苏省,南通市,2017-09,24.7,38.82,10.53,17.23,0.47,87.15,49,一级
江苏省,南通市,2017-10,19.75,31.84,7.84,13.51,0.39,76.66,43,一级
江苏省,南通市,2017-11,38.85,63.75,14.37,35.91,0.61,55.89,62,二级
江苏省,南通市,2017-12,58.91,85.41,17.57,42.82,0.88,42.31,82,二级
江苏省,淮安市,2017-01,67.44,102.42,15.79,31.45,0.99,50.83,95,二级
江苏省,淮安市,2017-02,69.22,106.03,16.73,33.81,0.94,62.47,97,二级
江苏省,淮安市,2017-03,50.44,86.39,14.5,31.52,0.72,77.57,73,二级
江苏省,淮安市,2017-04,50.68,91.92,14.94,28.73,0.82,101.41,80,二级
江苏省,淮安市,2017-05,41.82,86.6,13.03,24.51,0.7,113.67,78,二级
江苏省,淮安市,2017-06,42.2,69.28,10.89,19.01,0.62,112.7,69,二级
江苏省,淮安市,2017-07,28.29,48.19,9.43,17.27,0.58,76.67,48,一级
江苏省,淮安市,2017-08,29.32,49.5,10.65,17.16,0.6,79.26,51,二级
江苏省,淮安市,2017-09,34.91,53.63,9.21,21.13,0.58,79.45,54,二级
江苏省,淮安市,2017-10,36.64,57.51,9.86,25.76,0.56,62.25,57,二级
江苏省,淮安市,2017-11,52.85,92.72,13.55,40.96,0.71,47.48,79,二级
江苏省,淮安市,2017-12,77.3,121.02,17.07,49.85,1.0,33.59,107,三级
江苏省,宿迁市,2017-01,74.98,106.03,17.76,35.28,1.13,47.66,104,三级
江苏省,宿迁市,2017-02,75.88,106.27,18.2,34.59,1.04,62.33,104,三级
江苏省,宿迁市,2017-03,52.24,88.58,16.02,32.97,0.78,75.65,75,二级
江苏省,宿迁市,2017-04,51.33,93.93,15.27,28.03,0.84,100.7,80,二级
江苏省,宿迁市,2017-05,44.75,94.0,13.18,22.34,0.67,117.82,85,二级
江苏省,宿迁市,2017-06,43.82,74.81,11.29,18.6,0.63,119.3,73,二级
江苏省,宿迁市,2017-07,28.89,48.1,8.7,13.98,0.53,80.59,49,一级
江苏省,宿迁市,2017-08,31.26,51.31,10.49,16.51,0.6,84.47,52,二级
江苏省,宿迁市,2017-09,35.92,55.14,9.5,20.25,0.6,82.76,55,二级
江苏省,宿迁市,2017-10,41.21,63.72,11.02,28.23,0.63,61.44,61,二级
江苏省,宿迁市,2017-11,56.72,95.52,14.58,40.53,0.76,46.21,83,二级
江苏省,宿迁市,2017-12,86.47,125.16,18.38,50.3,1.08,31.97,117,三级
江苏省,徐州市,2017-01,95.73,142.72,24.54,43.23,1.35,38.3,129,三级
