province,city,month,PM2.5,PM10,SO2,NO2,CO,O3,AQI,AQI_rank
北京市,平谷区,2016-01,52.67,71.75,14.72,35.62,1.24,37.74,77,二级
北京市,平谷区,2016-02,38.72,51.29,11.87,21.44,0.79,50.66,61,二级
北京市,平谷区,2016-03,64.57,95.68,15.09,40.38,0.96,55.43,96,二级
北京市,平谷区,2016-04,54.37,93.58,13.73,31.77,0.78,74.53,83,二级
北京市,平谷区,2016-05,40.75,69.57,10.73,26.18,0.63,97.05,66,二级
北京市,平谷区,2016-06,44.85,67.21,9.32,23.32,0.75,106.12,70,二级
北京市,平谷区,2016-07,49.16,68.19,7.57,21.92,0.91,93.75,71,二级
北京市,平谷区,2016-08,37.09,53.22,5.57,22.31,0.75,74.36,58,二级
北京市,平谷区,2016-09,44.29,66.24,8.66,29.42,0.78,62.19,67,二级
北京市,平谷区,2016-10,60.21,82.97,10.28,42.55,0.99,32.94,86,二级
北京市,平谷区,2016-11,75.62,115.54,14.94,51.82,1.61,24.01,105,三级
北京市,平谷区,2016-12,86.08,125.11,17.72,61.01,2.12,20.19,118,三级
北京市,大兴区,2016-01,86.28,121.75,33.86,60.68,1.89,21.16,119,三级
北京市,大兴区,2016-02,45.86,71.14,24.61,40.01,1.12,40.72,73,二级
北京市,大兴区,2016-03,83.56,143.51,26.55,57.04,1.25,46.94,122,三级
北京市,大兴区,2016-04,55.95,112.4,14.03,41.42,0.81,70.2,91,二级
北京市,大兴区,2016-05,47.43,88.08,13.62,35.72,0.72,90.02,77,二级
北京市,大兴区,2016-06,54.58,81.17,9.42,34.15,0.8,104.06,81,二级
北京市,大兴区,2016-07,62.52,83.27,6.92,32.27,0.88,91.28,87,二级
北京市,大兴区,2016-08,45.62,67.78,6.14,38.76,0.83,75.23,72,二级
北京市,大兴区,2016-09,52.44,80.24,9.1,42.66,0.84,60.16,81,二级
北京市,大兴区,2016-10,71.39,104.48,10.16,54.73,1.2,26.02,102,三级
北京市,大兴区,2016-11,98.27,147.35,18.05,66.76,1.99,15.71,131,三级
北京市,大兴区,2016-12,153.73,197.27,25.36,84.84,2.88,13.17,193,四级
北京市,密云区,2016-01,34.27,43.8,8.87,23.96,0.86,43.54,55,二级
北京市,密云区,2016-02,27.59,34.44,7.95,15.82,0.6,53.74,49,一级
北京市,密云区,2016-03,54.05,75.19,11.78,31.58,0.78,59.54,85,二级
北京市,密云区,2016-04,50.47,80.15,10.7,24.07,0.61,77.7,76,二级
北京市,密云区,2016-05,39.77,61.77,8.87,19.53,0.51,101.62,65,二级
北京市,密云区,2016-06,40.22,57.41,7.87,16.38,0.57,108.96,68,二级
北京市,密云区,2016-07,47.79,63.59,6.9,15.63,0.71,101.63,72,二级
北京市,密云区,2016-08,34.33,47.48,4.8,14.1,0.58,76.15,55,二级
北京市,密云区,2016-09,38.07,55.04,7.0,20.02,0.6,63.33,58,二级
北京市,密云区,2016-10,54.95,71.81,8.13,34.64,0.79,37.2,79,二级
北京市,密云区,2016-11,57.29,84.25,10.85,41.36,1.16,30.7,82,二级
北京市,密云区,2016-12,63.18,87.59,14.11,47.91,1.5,25.23,89,二级
北京市,西城区,2016-01,67.67,90.96,25.82,57.25,1.62,24.89,99,二级
北京市,西城区,2016-02,41.19,62.03,19.68,38.52,0.93,43.22,69,二级
北京市,西城区,2016-03,92.84,135.4,21.99,61.2,1.3,43.43,132,三级
北京市,西城区,2016-04,63.55,109.83,12.47,47.66,0.81,66.17,99,二级
北京市,西城区,2016-05,52.22,86.48,10.79,41.29,0.69,90.72,81,二级
北京市,西城区,2016-06,59.31,80.91,6.71,39.73,0.8,103.17,87,二级
北京市,西城区,2016-07,69.69,82.26,4.42,38.32,0.95,88.11,96,二级
北京市,西城区,2016-08,46.61,63.65,3.73,40.86,0.86,73.22,75,二级
北京市,西城区,2016-09,57.42,75.78,6.39,50.9,0.82,51.14,89,二级
北京市,西城区,2016-10,83.92,105.08,4.38,60.62,1.21,21.28,117,三级
北京市,西城区,2016-11,100.04,138.08,11.56,72.55,1.87,12.96,135,三级
北京市,西城区,2016-12,135.61,166.74,18.22,87.12,2.68,11.34,173,四级
北京市,怀柔区,2016-01,27.11,33.72,7.49,18.78,0.72,45.94,47,一级
北京市,怀柔区,2016-02,21.6,26.6,6.8,12.89,0.51,55.61,43,一级
北京市,怀柔区,2016-03,44.53,59.76,10.04,24.23,0.64,62.22,74,二级
北京市,怀柔区,2016-04,47.28,71.37,8.56,18.81,0.48,77.54,72,二级
北京市,怀柔区,2016-05,40.23,57.32,7.83,15.58,0.43,102.22,66,二级
北京市,怀柔区,2016-06,38.37,52.12,6.69,12.52,0.45,108.12,66,二级
北京市,怀柔区,2016-07,50.09,64.07,6.32,11.75,0.61,106.29,76,二级
北京市,怀柔区,2016-08,33.73,45.34,4.48,9.72,0.5,79.84,56,二级
北京市,怀柔区,2016-09,35.91,49.6,5.86,14.84,0.49,65.2,56,二级
北京市,怀柔区,2016-10,52.32,64.36,6.43,28.71,0.68,40.09,75,二级
北京市,怀柔区,2016-11,47.02,65.89,8.7,33.87,0.9,34.2,69,二级
北京市,怀柔区,2016-12,53.61,68.96,12.77,38.4,1.2,29.72,76,二级
北京市,海淀区,2016-01,59.55,77.03,21.74,44.81,1.4,31.53,85,二级
北京市,海淀区,2016-02,35.94,51.09,16.0,28.8,0.8,48.47,59,二级
北京市,海淀区,2016-03,79.1,114.75,19.9,51.23,1.1,49.71,114,三级
北京市,海淀区,2016-04,56.42,99.76,11.68,39.2,0.69,68.42,89,二级
北京市,海淀区,2016-05,50.42,81.54,10.63,32.21,0.6,94.96,77,二级
北京市,海淀区,2016-06,53.11,73.25,7.03,32.44,0.66,107.08,79,二级
北京市,海淀区,2016-07,66.01,82.85,5.19,32.47,0.88,93.39,92,二级
北京市,海淀区,2016-08,42.22,60.13,4.7,31.49,0.75,79.16,66,二级
北京市,海淀区,2016-09,49.77,67.73,6.64,37.62,0.68,55.75,75,二级
北京市,海淀区,2016-10,77.45,96.54,5.53,52.12,1.05,24.88,108,三级
北京市,海淀区,2016-11,88.09,122.19,12.42,61.52,1.55,17.38,120,三级
北京市,海淀区,2016-12,113.74,135.12,18.95,73.12,2.15,15.05,149,三级
北京市,昌平区,2016-01,46.66,59.39,16.05,34.01,1.1,38.32,69,二级
北京市,昌平区,2016-02,31.53,41.83,12.47,22.09,0.69,52.53,53,二级
北京市,昌平区,2016-03,63.54,90.7,15.25,38.38,0.9,56.38,96,二级
北京市,昌平区,2016-04,51.41,87.03,10.05,29.67,0.59,72.88,80,二级
北京市,昌平区,2016-05,45.54,70.24,9.21,23.66,0.52,99.66,71,二级
北京市,昌平区,2016-06,45.55,62.9,6.79,22.24,0.56,109.42,72,二级
北京市,昌平区,2016-07,58.65,75.63,5.5,21.65,0.77,101.71,85,二级
北京市,昌平区,2016-08,38.34,53.91,4.66,19.38,0.64,81.99,61,二级
北京市,昌平区,2016-09,42.95,59.23,6.34,25.6,0.59,62.38,63,二级
北京市,昌平区,2016-10,66.92,82.21,6.15,40.43,0.88,32.71,94,二级
北京市,昌平区,2016-11,71.53,99.59,11.52,49.57,1.29,24.53,99,二级
北京市,昌平区,2016-12,85.0,101.58,17.43,56.77,1.67,21.82,114,三级
北京市,顺义区,2016-01,67.15,92.16,18.3,45.33,1.48,29.25,94,二级
北京市,顺义区,2016-02,44.39,62.13,14.74,28.79,0.9,46.08,68,二级
北京市,顺义区,2016-03,81.11,117.48,17.02,48.62,1.12,49.35,116,三级
北京市,顺义区,2016-04,59.11,102.41,13.02,37.98,0.8,68.9,91,二级
北京市,顺义区,2016-05,46.78,78.85,10.78,31.95,0.67,93.07,73,二级
北京市,顺义区,2016-06,51.58,73.02,7.94,28.48,0.77,106.29,77,二级
北京市,顺义区,2016-07,57.61,74.01,5.81,25.96,0.93,91.55,82,二级
北京市,顺义区,2016-08,42.02,58.71,4.33,28.14,0.81,74.59,65,二级
北京市,顺义区,2016-09,50.2,70.38,7.19,35.62,0.79,58.65,75,二级
北京市,顺义区,2016-10,73.67,94.46,7.63,48.75,1.11,26.4,102,三级
北京市,顺义区,2016-11,91.84,131.25,13.05,60.79,1.79,17.55,124,三级
北京市,顺义区,2016-12,109.71,144.85,17.43,69.87,2.36,16.8,145,三级
北京市,丰台区,2016-01,71.03,97.74,32.77,59.81,1.72,23.58,102,三级
北京市,丰台区,2016-02,41.05,63.04,23.61,40.21,0.96,42.88,69,二级
北京市,丰台区,2016-03,90.51,139.55,25.99,61.83,1.29,43.9,130,三级
北京市,丰台区,2016-04,60.47,110.63,13.49,46.99,0.79,67.84,96,二级
北京市,丰台区,2016-05,51.25,88.57,12.33,39.92,0.69,92.13,80,二级
北京市,丰台区,2016-06,57.95,81.73,7.92,39.29,0.77,103.87,85,二级
北京市,丰台区,2016-07,68.77,85.52,5.75,37.92,0.93,89.74,95,二级
北京市,丰台区,2016-08,45.89,64.94,5.15,41.37,0.84,74.25,74,二级
北京市,丰台区,2016-09,55.65,77.27,7.44,48.53,0.8,52.66,87,二级
北京市,丰台区,2016-10,79.9,105.39,6.5,59.17,1.16,22.56,113,三级
北京市,丰台区,2016-11,99.77,141.99,14.74,72.53,1.84,13.2,134,三级
北京市,丰台区,2016-12,137.02,169.46,22.16,87.0,2.63,11.55,175,四级
北京市,延庆区,2016-01,25.14,32.44,8.31,18.07,0.7,48.23,45,一级
北京市,延庆区,2016-02,21.59,28.03,7.6,12.75,0.52,57.83,45,一级
北京市,延庆区,2016-03,41.06,59.28,10.35,23.64,0.62,63.81,71,二级
北京市,延庆区,2016-04,46.33,72.32,7.94,18.58,0.46,78.34,71,二级
北京市,延庆区,2016-05,39.96,57.45,7.45,14.38,0.41,103.42,67,二级
北京市,延庆区,2016-06,38.16,52.05,6.12,11.83,0.43,109.63,67,二级
北京市,延庆区,2016-07,51.69,67.54,5.76,11.19,0.6,110.42,79,二级
北京市,延庆区,2016-08,33.94,46.81,4.48,8.64,0.47,84.37,57,二级
北京市,延庆区,2016-09,34.91,48.9,5.42,13.54,0.46,67.24,55,二级
北京市,延庆区,2016-10,50.97,63.33,6.06,27.06,0.65,42.6,73,二级
北京市,延庆区,2016-11,45.2,65.04,9.32,33.77,0.87,34.86,68,二级
北京市,延庆区,2016-12,52.82,65.77,13.73,37.13,1.09,31.5,74,二级
北京市,通州区,2016-01,80.35,116.55,29.0,56.6,1.79,21.54,112,三级
北京市,通州区,2016-02,49.07,74.93,21.95,37.87,1.11,39.94,76,二级
北京市,通州区,2016-03,85.48,140.01,22.78,56.29,1.26,46.09,124,三级
北京市,通州区,2016-04,57.95,112.76,14.88,42.99,0.89,68.43,93,二级
北京市,通州区,2016-05,46.96,86.5,13.14,37.02,0.78,89.99,76,二级
北京市,通州区,2016-06,55.42,80.86,8.74,34.14,0.88,103.82,81,二级
北京市,通州区,2016-07,60.72,79.2,6.07,31.64,0.99,88.99,85,二级
北京市,通州区,2016-08,44.97,66.52,5.01,37.21,0.9,74.36,70,二级
北京市,通州区,2016-09,52.45,77.66,8.23,43.0,0.91,59.3,81,二级
北京市,通州区,2016-10,71.47,100.84,9.73,54.55,1.27,25.6,102,三级
北京市,通州区,2016-11,96.68,142.16,17.05,66.01,2.05,14.91,130,三级
北京市,通州区,2016-12,142.27,186.74,22.6,80.47,2.88,13.66,180,四级
北京市,门头沟区,2016-01,37.16,47.86,20.89,30.89,0.89,41.08,58,二级
北京市,门头沟区,2016-02,26.98,34.97,15.86,20.15,0.61,54.89,48,一级
北京市,门头沟区,2016-03,45.28,71.04,17.72,31.5,0.67,61.51,75,二级
北京市,门头沟区,2016-04,42.25,73.54,10.19,22.73,0.46,78.57,68,二级
北京市,门头沟区,2016-05,40.05,62.38,10.26,17.77,0.44,103.11,67,二级
北京市,门头沟区,2016-06,38.95,55.82,8.45,16.97,0.46,109.35,67,二级
北京市,门头沟区,2016-07,55.36,73.91,7.76,18.26,0.62,110.28,82,二级
北京市,门头沟区,2016-08,36.08,50.52,6.45,15.15,0.51,87.6,59,二级
北京市,门头沟区,2016-09,39.04,55.71,8.34,19.3,0.48,69.17,60,二级
北京市,门头沟区,2016-10,54.63,70.76,9.51,32.92,0.65,41.75,78,二级
北京市,门头沟区,2016-11,57.0,80.94,15.87,42.45,0.92,31.05,80,二级
北京市,门头沟区,2016-12,66.65,78.38,21.65,45.99,1.18,27.52,92,二级
北京市,朝阳区,2016-01,79.4,110.22,27.42,57.56,1.76,21.12,112,三级
北京市,朝阳区,2016-02,49.5,74.14,21.9,40.2,1.08,38.31,78,二级
北京市,朝阳区,2016-03,93.77,141.92,21.96,60.02,1.3,43.12,133,三级
北京市,朝阳区,2016-04,62.45,113.38,14.03,45.96,0.87,66.04,98,二级
北京市,朝阳区,2016-05,50.73,88.48,12.15,39.98,0.75,89.66,80,二级
