Unnamed: 0,time,province,PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI
0,2016-01-01,湖北,98.61217177914112,132.79506748466258,30.647411042944785,38.31773006134969,1.148601226993865,32.87519018404908,-0.0253251533742331,2.0813987730061347,280.3340613496933,50.86147239263804,97908.02433128834,30.96119018404908,112.27496932515338,三级
1,2016-01-02,湖北,111.062490797546,154.27505521472392,25.390932515337425,38.74434355828221,1.4495828220858895,31.095104294478524,1.6077914110429448,1.9693128834355829,282.21461349693254,59.8957055214724,97363.56710429447,30.96119018404908,112.27496932515338,三级
2,2016-01-03,湖北,105.3583435582822,143.05331288343558,24.31996319018405,31.064957055214723,1.4184662576687117,31.92947239263804,0.3060368098159509,-0.1447975460122699,283.4480736196319,61.01896932515337,97162.912196319,30.96119018404908,112.27496932515338,三级
3,2016-01-04,湖北,145.4451042944785,185.9533865030675,24.462171779141105,33.92062576687117,1.8768466257668712,30.97224539877301,-1.3443067484662576,-3.622245398773006,280.444490797546,73.06461349693252,97247.53775460122,30.96119018404908,112.27496932515338,四级
4,2016-01-05,湖北,122.73371779141104,167.10937423312885,21.19339877300613,33.7881717791411,2.003398773006135,19.77678527607362,-1.5043926380368098,-3.802024539877301,277.0902331288344,83.33341104294477,97475.41337423312,30.96119018404908,112.27496932515338,四级
5,2016-01-06,湖北,87.4340245398773,117.74928834355828,18.816687116564417,30.688,1.656073619631902,21.23674846625767,-0.8470306748466259,-2.8455460122699385,277.86543558282204,78.71023312883436,97816.39337423311,30.96119018404908,112.27496932515338,三级
6,2016-01-07,湖北,82.36014723926381,111.70284662576688,18.738527607361963,26.409742331288346,1.4251042944785275,29.69287116564417,-1.4443803680981595,-2.5406503067484665,276.2076564417178,68.15933742331289,98037.02797546012,30.96119018404908,112.27496932515338,三级
7,2016-01-08,湖北,67.52062576687116,96.95289570552148,16.993840490797545,24.31157055214724,1.2488098159509202,32.943693251533745,-0.8815705521472393,0.1827730061349693,276.29386503067485,62.22579141104294,97757.03728834356,30.96119018404908,112.27496932515338,二级
8,2016-01-09,湖北,81.88316564417178,111.79942331288343,21.840576687116563,28.43504294478528,1.2568711656441716,26.27458895705521,-2.0193496932515336,0.445521472392638,276.4426134969325,72.44120245398773,97505.28039263804,30.96119018404908,112.27496932515338,三级
9,2016-01-10,湖北,92.44166871165643,116.74711656441715,21.34246625766871,25.36239263803681,1.2961104294478527,26.21769325153374,-1.1161840490797548,-1.8898036809815952,276.6568343558282,85.01960736196318,97435.51626993866,30.96119018404908,112.27496932515338,三级
10,2016-01-11,湖北,122.3900981595092,158.60774233128834,23.529815950920245,33.7661226993865,1.6972638036809815,30.753447852760736,-2.311349693251534,-4.703570552147239,273.82322699386503,81.52543558282208,97705.50020858896,30.96119018404908,112.27496932515338,四级
11,2016-01-12,湖北,87.09438036809816,112.63633128834356,18.66687116564417,25.67334969325153,1.1953865030674846,26.0636564417178,-2.0537914110429445,-3.236171779141104,271.97208588957056,80.70647852760736,97908.0390184049,30.96119018404908,112.27496932515338,三级
12,2016-01-13,湖北,81.0364171779141,105.73942331288345,19.32041717791411,24.420306748466256,1.127754601226994,35.03642944785276,0.2169938650306748,-1.41879754601227,274.1537300613497,65.73500613496932,97737.13214723927,30.96119018404908,112.27496932515338,三级
13,2016-01-14,湖北,88.47921472392638,120.33966871165644,21.823754601226995,29.778699386503067,1.2501104294478529,36.54753374233129,0.8601104294478528,-0.5008711656441718,275.5791165644172,56.197300613496935,97496.25510429448,30.96119018404908,112.27496932515338,三级
14,2016-01-15,湖北,76.19543558282209,103.94519018404908,17.735325153374234,24.835165644171777,1.1516073619631904,38.80299386503067,0.594478527607362,1.9353374233128835,277.7546380368098,56.89087116564417,96991.76300613496,30.96119018404908,112.27496932515338,三级
15,2016-01-16,湖北,72.6805644171779,101.83444171779142,14.681312883435584,27.152147239263805,1.2261963190184049,29.38441717791411,-1.3166993865030674,-0.1941717791411042,277.2110797546012,72.5442699386503,96827.95126380368,30.96119018404908,112.27496932515338,二级
16,2016-01-17,湖北,80.05123926380368,108.12284662576688,18.907693251533743,29.553042944785275,1.3036441717791412,42.84879754601226,-0.4203312883435582,-3.565472392638037,277.0255828220859,62.238822085889566,97078.72703067484,30.96119018404908,112.27496932515338,三级
17,2016-01-18,湖北,132.18051533742332,178.92176687116563,21.741595092024543,34.922539877300615,1.5705766871165645,35.332269938650306,-2.2860245398773005,-2.9116932515337424,275.3512883435583,55.11157055214724,97519.8173374233,30.96119018404908,112.27496932515338,四级
18,2016-01-19,湖北,94.85256441717792,130.31076073619633,22.652981595092022,28.353153374233127,1.1717300613496933,44.70277300613497,-3.639018404907976,0.1225153374233128,274.5515214723926,43.02931288343558,97717.38424539876,30.96119018404908,112.27496932515338,三级
19,2016-01-20,湖北,68.828,99.0556073619632,19.13920245398773,27.00835582822086,1.0149447852760736,46.5358527607362,-3.5829570552147243,-1.5118159509202456,273.8846257668712,54.54436809815952,97766.87954601226,30.96119018404908,112.27496932515338,二级
