province,city,month,PM2.5,PM10,SO2,NO2,CO,O3,AQI,AQI_rank
宁夏回族自治区,吴忠市,2015-01,46.83,75.49,22.19,18.17,0.8,36.11,71,二级
宁夏回族自治区,吴忠市,2015-02,41.48,80.08,18.63,13.48,0.66,42.05,72,二级
宁夏回族自治区,吴忠市,2015-03,33.79,77.57,15.92,11.55,0.58,47.77,64,二级
宁夏回族自治区,吴忠市,2015-04,30.49,60.94,8.02,9.16,0.53,55.04,54,二级
宁夏回族自治区,吴忠市,2015-05,33.87,55.64,5.78,7.13,0.52,60.07,53,二级
宁夏回族自治区,吴忠市,2015-06,31.83,55.27,8.5,6.47,0.53,68.23,52,二级
宁夏回族自治区,吴忠市,2015-07,26.88,45.94,8.92,7.54,0.55,94.01,51,二级
宁夏回族自治区,吴忠市,2015-08,25.8,44.55,9.26,7.62,0.52,82.34,47,一级
宁夏回族自治区,吴忠市,2015-09,27.26,42.6,10.55,7.4,0.46,69.4,46,一级
宁夏回族自治区,吴忠市,2015-10,32.48,55.16,13.08,12.46,0.45,55.36,51,二级
宁夏回族自治区,吴忠市,2015-11,42.65,66.42,28.85,18.22,0.68,38.41,63,二级
宁夏回族自治区,吴忠市,2015-12,42.56,62.11,29.75,20.53,0.72,41.51,64,二级
宁夏回族自治区,银川市,2015-01,64.52,119.07,73.04,37.93,1.27,27.35,95,二级
宁夏回族自治区,银川市,2015-02,46.58,109.18,47.81,25.15,0.88,37.43,84,二级
宁夏回族自治区,银川市,2015-03,36.58,110.3,37.58,22.79,0.75,45.48,82,二级
宁夏回族自治区,银川市,2015-04,33.76,88.12,15.13,18.35,0.66,54.05,70,二级
宁夏回族自治区,银川市,2015-05,34.7,86.16,13.52,15.93,0.63,58.12,69,二级
宁夏回族自治区,银川市,2015-06,33.39,77.27,12.98,14.23,0.72,69.14,64,二级
宁夏回族自治区,银川市,2015-07,32.66,73.3,15.34,18.08,0.76,100.06,63,二级
宁夏回族自治区,银川市,2015-08,30.61,68.93,15.7,18.33,0.72,77.37,60,二级
宁夏回族自治区,银川市,2015-09,28.76,55.32,13.0,16.43,0.66,63.0,53,二级
宁夏回族自治区,银川市,2015-10,36.24,75.82,23.03,26.74,0.79,48.02,63,二级
宁夏回族自治区,银川市,2015-11,57.52,98.38,56.53,32.93,1.05,30.84,83,二级
宁夏回族自治区,银川市,2015-12,58.8,99.12,77.05,38.26,1.24,35.78,92,二级
宁夏回族自治区,中卫市,2015-01,54.21,86.48,28.25,19.88,0.9,38.82,79,二级
宁夏回族自治区,中卫市,2015-02,43.68,81.36,17.47,11.08,0.72,47.44,74,二级
宁夏回族自治区,中卫市,2015-03,37.52,89.74,15.77,11.01,0.75,52.34,71,二级
宁夏回族自治区,中卫市,2015-04,30.25,68.81,7.5,9.21,0.76,60.83,58,二级
宁夏回族自治区,中卫市,2015-05,34.41,53.49,5.36,7.61,0.65,65.71,53,二级
宁夏回族自治区,中卫市,2015-06,27.85,50.56,7.17,6.98,0.44,74.33,49,一级
宁夏回族自治区,中卫市,2015-07,23.73,37.71,6.81,7.86,0.57,86.69,46,一级
宁夏回族自治区,中卫市,2015-08,24.73,40.67,8.26,8.44,0.59,82.19,45,一级
宁夏回族自治区,中卫市,2015-09,24.07,37.83,8.63,8.14,0.45,68.98,42,一级
宁夏回族自治区,中卫市,2015-10,30.5,52.83,11.25,13.22,0.43,56.72,51,二级
宁夏回族自治区,中卫市,2015-11,39.23,59.74,22.42,18.07,0.74,40.62,59,二级
宁夏回族自治区,中卫市,2015-12,44.05,61.35,23.44,20.38,0.87,41.47,65,二级
宁夏回族自治区,石嘴山市,2015-01,58.65,124.94,100.79,41.47,1.23,33.85,93,二级
宁夏回族自治区,石嘴山市,2015-02,45.72,113.78,61.64,25.23,0.81,49.4,87,二级
宁夏回族自治区,石嘴山市,2015-03,36.81,118.99,51.08,21.86,0.68,60.89,88,二级
宁夏回族自治区,石嘴山市,2015-04,35.65,99.6,37.57,19.8,0.6,71.6,76,二级
宁夏回族自治区,石嘴山市,2015-05,33.38,97.7,36.16,16.98,0.49,83.86,75,二级
宁夏回族自治区,石嘴山市,2015-06,33.22,84.89,26.31,16.06,0.58,98.23,70,二级
宁夏回族自治区,石嘴山市,2015-07,32.76,76.18,28.64,19.04,0.62,104.49,65,二级
宁夏回族自治区,石嘴山市,2015-08,31.22,73.44,31.54,18.59,0.62,82.32,63,二级
宁夏回族自治区,石嘴山市,2015-09,31.96,64.08,25.78,19.99,0.66,65.19,58,二级
宁夏回族自治区,石嘴山市,2015-10,40.78,90.47,40.42,29.99,0.82,53.16,72,二级
宁夏回族自治区,石嘴山市,2015-11,59.64,107.24,59.53,32.84,1.18,32.54,86,二级
宁夏回族自治区,石嘴山市,2015-12,65.58,118.92,82.68,36.51,1.36,37.12,99,二级
宁夏回族自治区,固原市,2015-01,56.92,91.72,30.75,28.12,1.38,40.51,82,二级
宁夏回族自治区,固原市,2015-02,54.56,90.52,22.62,17.47,1.16,50.99,83,二级
宁夏回族自治区,固原市,2015-03,46.59,89.1,17.68,19.17,0.97,53.68,75,二级
宁夏回族自治区,固原市,2015-04,36.25,84.61,8.51,16.96,0.69,63.66,67,二级
宁夏回族自治区,固原市,2015-05,35.01,62.45,6.27,15.57,0.62,71.49,57,二级
宁夏回族自治区,固原市,2015-06,27.4,52.87,6.7,13.32,0.48,72.72,51,二级
宁夏回族自治区,固原市,2015-07,27.12,46.2,7.06,15.4,0.44,83.84,50,一级
宁夏回族自治区,固原市,2015-08,24.26,43.69,7.54,17.24,0.49,77.25,46,一级
宁夏回族自治区,固原市,2015-09,22.56,39.02,8.11,15.67,0.43,66.25,41,一级
宁夏回族自治区,固原市,2015-10,28.25,52.71,10.0,22.72,0.54,51.87,50,一级
宁夏回族自治区,固原市,2015-11,32.38,56.03,16.23,20.09,1.01,37.1,53,二级
宁夏回族自治区,固原市,2015-12,42.15,67.92,23.11,27.2,1.16,40.99,64,二级
