province,city,month,PM2.5,PM10,SO2,NO2,CO,O3,AQI,AQI_rank
浙江省,杭州市,2013-01,94.22,106.11,31.25,48.81,1.32,32.61,125,三级
浙江省,杭州市,2013-02,56.86,64.36,15.11,25.78,0.9,43.34,78,二级
浙江省,杭州市,2013-03,56.23,80.37,21.94,35.71,0.79,51.34,78,二级
浙江省,杭州市,2013-04,53.04,75.65,20.13,31.33,0.65,67.53,74,二级
浙江省,杭州市,2013-05,49.71,64.67,15.67,24.01,0.65,71.62,69,二级
浙江省,杭州市,2013-06,43.29,54.53,14.14,22.52,0.62,63.02,61,二级
浙江省,杭州市,2013-07,22.85,34.36,9.54,14.94,0.36,65.88,37,一级
浙江省,杭州市,2013-08,31.02,45.75,11.52,18.94,0.48,64.53,47,一级
浙江省,杭州市,2013-09,43.95,58.22,16.17,26.57,0.56,68.52,63,二级
浙江省,杭州市,2013-10,50.83,72.98,18.52,30.34,0.64,57.98,72,二级
浙江省,杭州市,2013-11,70.27,105.26,23.51,37.72,0.87,38.4,97,二级
浙江省,杭州市,2013-12,127.36,151.0,36.41,51.19,1.3,34.38,164,四级
浙江省,宁波市,2013-01,78.25,99.6,33.32,54.4,1.28,33.53,106,三级
浙江省,宁波市,2013-02,44.12,54.21,13.0,25.42,0.84,51.61,63,二级
浙江省,宁波市,2013-03,42.68,67.4,15.89,35.97,0.63,63.31,63,二级
浙江省,宁波市,2013-04,45.58,72.1,16.17,33.58,0.64,74.06,66,二级
浙江省,宁波市,2013-05,39.13,54.41,10.9,20.68,0.54,73.07,56,二级
浙江省,宁波市,2013-06,32.64,43.8,10.23,24.0,0.52,59.31,49,一级
浙江省,宁波市,2013-07,21.41,36.43,8.45,16.36,0.43,67.73,38,一级
浙江省,宁波市,2013-08,21.85,35.64,7.98,15.76,0.47,60.51,36,一级
浙江省,宁波市,2013-09,23.32,35.49,9.86,23.21,0.48,63.97,40,一级
浙江省,宁波市,2013-10,30.97,48.36,13.25,28.18,0.61,68.33,51,二级
浙江省,宁波市,2013-11,57.37,94.21,23.08,44.79,0.96,44.34,82,二级
浙江省,宁波市,2013-12,111.26,150.5,39.86,63.08,1.44,32.81,145,三级
浙江省,金华市,2013-01,92.35,115.08,35.49,53.91,1.44,31.07,123,三级
浙江省,金华市,2013-02,53.33,63.92,13.67,26.25,0.96,44.11,74,二级
浙江省,金华市,2013-03,55.57,81.4,22.89,37.02,0.79,52.88,77,二级
浙江省,金华市,2013-04,52.31,75.76,20.98,33.59,0.69,70.09,73,二级
浙江省,金华市,2013-05,44.59,59.8,16.8,21.92,0.62,76.38,63,二级
浙江省,金华市,2013-06,34.03,43.76,12.79,20.5,0.6,62.04,49,一级
浙江省,金华市,2013-07,23.47,35.48,9.54,14.48,0.45,64.11,38,一级
浙江省,金华市,2013-08,28.07,40.26,11.01,17.79,0.5,58.29,42,一级
浙江省,金华市,2013-09,41.17,53.22,14.46,24.22,0.57,65.69,59,二级
浙江省,金华市,2013-10,52.78,74.21,22.61,38.15,0.71,58.34,74,二级
浙江省,金华市,2013-11,66.26,98.49,25.82,45.03,0.97,37.33,91,二级
浙江省,金华市,2013-12,122.52,152.37,41.83,63.6,1.41,29.12,160,四级
浙江省,台州市,2013-01,73.35,97.14,26.16,48.41,1.25,34.94,99,二级
浙江省,台州市,2013-02,47.59,59.05,11.4,23.6,0.93,51.86,67,二级
浙江省,台州市,2013-03,49.23,73.85,16.54,33.37,0.63,62.75,69,二级
浙江省,台州市,2013-04,52.51,77.53,15.68,33.17,0.65,76.27,73,二级
浙江省,台州市,2013-05,39.81,54.48,11.26,21.29,0.5,74.15,57,二级
浙江省,台州市,2013-06,29.34,39.09,9.65,20.24,0.51,63.99,44,一级
浙江省,台州市,2013-07,21.01,33.93,8.4,14.61,0.52,64.16,36,一级
浙江省,台州市,2013-08,22.26,33.77,7.92,14.54,0.57,60.42,36,一级
浙江省,台州市,2013-09,25.83,37.12,9.22,18.81,0.48,67.52,43,一级
浙江省,台州市,2013-10,32.85,48.15,12.89,24.28,0.59,71.93,52,二级
浙江省,台州市,2013-11,52.13,82.87,19.48,38.54,0.98,45.59,74,二级
浙江省,台州市,2013-12,93.83,129.73,32.99,53.05,1.31,37.89,125,三级
浙江省,嘉兴市,2013-01,108.79,111.24,39.63,72.23,1.92,26.28,144,三级
浙江省,嘉兴市,2013-02,58.95,64.22,15.54,34.15,0.88,47.06,81,二级
浙江省,嘉兴市,2013-03,60.4,87.57,22.71,50.82,0.81,53.41,85,二级
浙江省,嘉兴市,2013-04,57.75,84.48,23.51,46.25,0.75,77.66,81,二级
浙江省,嘉兴市,2013-05,49.48,63.07,14.02,32.69,0.62,80.37,69,二级
浙江省,嘉兴市,2013-06,44.1,54.06,11.37,31.46,0.61,67.99,63,二级
浙江省,嘉兴市,2013-07,31.77,50.16,13.42,26.58,0.53,82.8,50,一级
浙江省,嘉兴市,2013-08,30.67,47.3,12.33,25.52,0.59,70.0,48,一级
浙江省,嘉兴市,2013-09,34.99,49.19,15.16,34.56,0.63,64.75,54,二级
浙江省,嘉兴市,2013-10,43.28,65.23,19.39,40.68,0.71,59.09,66,二级
浙江省,嘉兴市,2013-11,74.77,114.9,28.94,60.04,1.02,37.52,105,三级
浙江省,嘉兴市,2013-12,131.91,163.98,47.41,80.65,1.58,23.01,170,四级
浙江省,绍兴市,2013-01,99.43,120.9,40.98,64.41,1.51,27.54,132,三级
浙江省,绍兴市,2013-02,56.65,66.42,15.61,31.97,0.95,44.75,78,二级
浙江省,绍兴市,2013-03,53.74,79.6,21.55,41.64,0.77,53.28,76,二级
浙江省,绍兴市,2013-04,51.85,78.07,19.49,36.52,0.71,69.86,73,二级
浙江省,绍兴市,2013-05,44.29,60.08,13.86,23.63,0.63,68.55,63,二级
