province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2013-01-01,26.97,32.43,11.58,5.58,0.45,59.46,2.71,2.03,279.9,78.38,81501.97,39,一级
云南省,2013-01-02,26.45,32.6,10.83,5.85,0.44,63.81,4.07,2.59,282.36,69.48,81505.78,38,一级
云南省,2013-01-03,44.09,49.92,14.9,7.4,0.56,56.35,-0.9,2.68,278.57,85.91,81807.08,62,二级
云南省,2013-01-04,34.68,41.46,10.26,5.6,0.55,62.19,4.27,3.54,280.28,80.8,81550.18,50,一级
云南省,2013-01-05,28.07,33.98,8.87,5.38,0.46,67.56,5.67,2.75,282.0,67.74,81396.62,41,一级
云南省,2013-01-06,27.57,34.07,8.78,5.24,0.46,69.45,4.66,3.22,281.24,65.24,81466.86,40,一级
云南省,2013-01-07,27.44,34.12,8.52,4.96,0.45,70.94,5.75,4.12,281.21,69.58,81390.37,40,一级
云南省,2013-01-08,33.32,38.67,9.83,4.68,0.44,68.58,5.44,3.27,280.27,72.6,81360.22,48,一级
云南省,2013-01-09,50.78,58.12,15.72,6.39,0.59,62.84,0.86,2.39,277.61,76.65,81459.31,70,二级
云南省,2013-01-10,49.15,55.89,12.55,5.6,0.59,62.8,0.99,4.03,277.49,84.4,81385.74,68,二级
云南省,2013-01-11,57.31,64.79,14.35,5.96,0.69,61.54,-0.99,2.48,276.95,86.23,81504.95,78,二级
云南省,2013-01-12,58.74,66.95,17.98,7.48,0.78,61.03,-0.24,0.9,277.06,80.95,81582.87,80,二级
云南省,2013-01-13,40.86,48.68,10.46,6.4,0.6,65.88,2.97,1.48,279.95,62.06,81453.36,58,二级
云南省,2013-01-14,38.69,46.91,10.49,6.54,0.61,65.28,3.23,3.07,279.85,75.88,81425.25,55,二级
云南省,2013-01-15,37.76,44.88,9.98,5.9,0.55,66.8,2.85,2.45,280.62,73.55,81646.63,54,二级
云南省,2013-01-16,35.17,42.54,9.33,5.9,0.56,67.2,4.21,2.63,281.96,68.99,81772.12,51,二级
云南省,2013-01-17,48.77,56.46,16.01,6.79,0.64,61.35,-0.34,1.32,280.63,73.84,82054.38,68,二级
云南省,2013-01-18,50.16,59.3,14.26,5.89,0.65,62.57,1.83,2.78,281.05,79.01,82068.16,69,二级
云南省,2013-01-19,35.41,41.83,9.92,5.64,0.54,69.41,5.68,1.96,283.36,63.56,81701.56,51,二级
云南省,2013-01-20,26.26,31.28,7.95,5.14,0.44,72.93,5.97,1.96,283.65,59.02,81645.62,38,一级
云南省,2013-01-21,28.84,35.95,8.36,6.42,0.45,73.81,4.3,2.54,283.05,63.11,81771.99,42,一级
