province,city,month,PM2.5,PM10,SO2,NO2,CO,O3,AQI,AQI_rank
海南省,临高县,2014-01,45.83,66.37,9.62,13.57,0.66,67.27,66,二级
海南省,临高县,2014-02,24.69,34.38,5.3,8.9,0.51,41.52,38,一级
海南省,临高县,2014-03,22.29,34.83,4.17,8.42,0.45,41.14,36,一级
海南省,临高县,2014-04,19.46,29.65,3.55,6.01,0.4,42.73,31,一级
海南省,临高县,2014-05,13.58,21.02,2.98,5.66,0.35,50.75,29,一级
海南省,临高县,2014-06,11.65,18.08,3.27,5.34,0.3,49.29,27,一级
海南省,临高县,2014-07,10.13,15.54,2.65,5.37,0.27,41.4,22,一级
海南省,临高县,2014-08,10.21,16.15,3.17,5.52,0.27,35.88,21,一级
海南省,临高县,2014-09,19.87,28.08,5.15,5.79,0.34,50.05,32,一级
海南省,临高县,2014-10,31.81,48.94,8.13,9.52,0.47,79.91,50,一级
海南省,临高县,2014-11,27.92,40.44,8.81,11.67,0.51,51.57,43,一级
海南省,临高县,2014-12,36.88,53.31,12.45,11.66,0.62,52.17,54,二级
海南省,澄迈县,2014-01,48.57,71.76,9.76,17.58,0.71,65.93,70,二级
海南省,澄迈县,2014-02,22.15,32.38,5.28,10.71,0.55,36.44,36,一级
海南省,澄迈县,2014-03,20.08,32.69,3.99,9.74,0.47,34.38,33,一级
海南省,澄迈县,2014-04,17.45,28.04,3.44,7.07,0.43,35.93,29,一级
海南省,澄迈县,2014-05,11.72,19.82,3.17,7.53,0.37,42.07,25,一级
海南省,澄迈县,2014-06,10.65,17.87,3.45,7.42,0.32,41.16,23,一级
海南省,澄迈县,2014-07,9.86,15.85,3.29,7.32,0.29,33.42,19,一级
海南省,澄迈县,2014-08,9.1,15.73,3.38,7.5,0.3,28.14,18,一级
海南省,澄迈县,2014-09,18.33,27.4,5.38,8.1,0.37,41.51,30,一级
海南省,澄迈县,2014-10,33.53,54.58,7.82,14.06,0.53,73.63,52,二级
海南省,澄迈县,2014-11,26.8,40.31,7.84,13.96,0.57,48.58,42,一级
海南省,澄迈县,2014-12,36.6,54.97,11.72,13.63,0.67,49.57,54,二级
海南省,文昌市,2014-01,36.02,52.18,7.64,7.4,0.52,77.28,58,二级
海南省,文昌市,2014-02,18.14,25.82,4.01,4.58,0.39,51.86,35,一级
海南省,文昌市,2014-03,16.1,26.19,2.44,4.18,0.31,54.13,33,一级
海南省,文昌市,2014-04,15.05,22.6,2.14,2.42,0.25,55.36,29,一级
海南省,文昌市,2014-05,7.23,13.83,1.55,3.37,0.21,42.76,23,一级
海南省,文昌市,2014-06,10.01,16.92,3.12,5.76,0.27,45.11,24,一级
海南省,文昌市,2014-07,6.77,11.18,1.95,3.86,0.21,42.3,22,一级
海南省,文昌市,2014-08,6.0,11.16,2.15,5.16,0.21,35.32,19,一级
海南省,文昌市,2014-09,19.74,27.25,5.09,4.48,0.28,51.63,33,一级
海南省,文昌市,2014-10,25.59,39.77,5.99,4.75,0.36,86.35,49,一级
海南省,文昌市,2014-11,21.02,31.83,6.22,6.05,0.4,66.02,41,一级
海南省,文昌市,2014-12,29.92,46.1,9.91,9.05,0.53,59.42,47,一级
海南省,定安县,2014-01,46.3,67.37,8.18,14.66,0.67,69.16,67,二级
海南省,定安县,2014-02,20.14,29.51,4.32,8.88,0.5,39.66,33,一级
海南省,定安县,2014-03,18.05,29.31,2.85,7.24,0.41,39.18,31,一级
海南省,定安县,2014-04,16.07,25.37,2.45,5.25,0.36,39.81,27,一级
海南省,定安县,2014-05,9.65,17.0,2.24,6.23,0.32,38.47,22,一级
海南省,定安县,2014-06,9.69,16.65,2.86,7.18,0.3,38.64,21,一级
海南省,定安县,2014-07,8.95,14.52,2.56,6.37,0.27,33.6,19,一级
海南省,定安县,2014-08,7.4,13.4,2.47,6.92,0.28,28.28,16,一级
海南省,定安县,2014-09,18.16,26.97,4.94,7.38,0.35,41.62,30,一级
海南省,定安县,2014-10,31.85,51.41,6.38,11.83,0.49,75.46,51,二级
海南省,定安县,2014-11,24.05,36.28,6.18,10.57,0.5,54.99,39,一级
海南省,定安县,2014-12,34.14,51.63,10.12,11.68,0.62,52.48,52,二级
