province,city,month,PM2.5,PM10,SO2,NO2,CO,O3,AQI,AQI_rank
海南省,临高县,2015-01,39.58,53.76,8.79,11.01,0.62,57.36,57,二级
海南省,临高县,2015-02,38.12,49.92,6.53,5.54,0.52,52.86,54,二级
海南省,临高县,2015-03,19.0,29.82,3.55,5.16,0.37,48.77,32,一级
海南省,临高县,2015-04,20.92,32.78,4.65,6.93,0.44,55.12,35,一级
海南省,临高县,2015-05,8.82,13.84,1.76,4.75,0.28,50.36,26,一级
海南省,临高县,2015-06,6.79,11.89,1.69,4.79,0.24,45.05,24,一级
海南省,临高县,2015-07,13.39,21.02,3.88,4.16,0.3,57.68,31,一级
海南省,临高县,2015-08,17.39,27.63,4.67,5.17,0.31,60.22,34,一级
海南省,临高县,2015-09,17.81,26.4,4.69,5.91,0.35,63.19,34,一级
海南省,临高县,2015-10,36.28,49.46,8.72,8.69,0.49,85.3,55,二级
海南省,临高县,2015-11,18.17,30.3,6.8,7.14,0.39,63.4,35,一级
海南省,临高县,2015-12,25.9,40.15,9.89,10.74,0.59,57.9,42,一级
海南省,澄迈县,2015-01,39.57,55.48,8.79,14.02,0.67,54.47,58,二级
海南省,澄迈县,2015-02,36.61,48.61,6.17,6.0,0.55,47.55,52,二级
海南省,澄迈县,2015-03,17.19,27.86,3.35,5.66,0.39,42.43,29,一级
海南省,澄迈县,2015-04,19.5,32.0,4.44,8.89,0.49,48.5,33,一级
海南省,澄迈县,2015-05,8.11,13.97,2.04,6.6,0.3,43.16,22,一级
海南省,澄迈县,2015-06,6.24,11.78,2.12,6.08,0.26,40.4,21,一级
海南省,澄迈县,2015-07,12.69,21.12,4.16,6.08,0.34,51.6,28,一级
海南省,澄迈县,2015-08,16.19,26.64,4.91,7.35,0.34,53.65,31,一级
海南省,澄迈县,2015-09,16.1,24.89,4.53,7.43,0.38,57.57,31,一级
海南省,澄迈县,2015-10,35.96,51.04,8.19,12.27,0.54,79.39,55,二级
海南省,澄迈县,2015-11,16.62,28.92,5.67,7.32,0.42,61.86,33,一级
海南省,澄迈县,2015-12,23.96,37.74,8.59,12.64,0.62,56.38,40,一级
海南省,文昌市,2015-01,30.86,43.47,6.8,6.4,0.52,63.87,47,一级
海南省,文昌市,2015-02,31.94,42.73,4.99,3.01,0.44,58.16,48,一级
海南省,文昌市,2015-03,15.06,24.99,2.12,2.27,0.27,56.45,32,一级
海南省,文昌市,2015-04,14.9,24.66,3.13,4.07,0.31,58.7,33,一级
海南省,文昌市,2015-05,4.04,10.03,1.09,3.65,0.18,42.99,23,一级
海南省,文昌市,2015-06,3.78,8.95,1.03,2.91,0.16,42.51,22,一级
海南省,文昌市,2015-07,13.4,21.78,3.93,5.77,0.3,53.5,30,一级
海南省,文昌市,2015-08,16.4,25.47,4.47,5.73,0.28,57.65,33,一级
海南省,文昌市,2015-09,14.36,20.86,2.94,3.59,0.25,71.79,38,一级
海南省,文昌市,2015-10,26.37,37.2,6.72,5.97,0.39,88.65,49,一级
海南省,文昌市,2015-11,13.42,24.73,3.94,3.31,0.31,73.29,38,一级
海南省,文昌市,2015-12,20.8,34.81,7.11,7.63,0.5,65.63,40,一级
海南省,定安县,2015-01,36.63,51.36,7.26,11.76,0.62,56.57,54,二级
海南省,定安县,2015-02,34.46,45.73,5.05,4.84,0.52,49.89,49,一级
海南省,定安县,2015-03,15.79,25.7,2.38,4.42,0.35,45.5,28,一级
海南省,定安县,2015-04,17.38,28.57,3.42,7.45,0.44,50.46,31,一级
海南省,定安县,2015-05,6.32,12.02,1.48,5.9,0.26,40.74,21,一级
海南省,定安县,2015-06,5.39,10.68,1.6,5.16,0.23,38.96,20,一级
海南省,定安县,2015-07,12.64,21.13,3.93,6.51,0.34,49.71,28,一级
海南省,定安县,2015-08,15.55,25.43,4.46,7.26,0.33,52.25,31,一级
海南省,定安县,2015-09,14.66,22.43,3.46,6.24,0.34,59.25,32,一级
海南省,定安县,2015-10,33.18,47.06,6.98,11.12,0.51,79.38,53,二级
海南省,定安县,2015-11,14.66,25.94,4.04,5.38,0.37,65.26,34,一级
海南省,定安县,2015-12,22.27,35.45,6.9,10.49,0.57,59.96,39,一级
海南省,屯昌县,2015-01,37.75,50.94,7.61,11.48,0.59,58.73,55,二级
海南省,屯昌县,2015-02,34.23,44.25,5.16,4.33,0.48,53.9,49,一级
海南省,屯昌县,2015-03,16.27,24.72,2.15,3.56,0.31,49.67,28,一级
海南省,屯昌县,2015-04,17.67,27.28,3.48,6.19,0.4,54.05,32,一级
海南省,屯昌县,2015-05,5.32,8.78,0.97,3.81,0.22,45.86,24,一级
海南省,屯昌县,2015-06,4.48,7.9,1.1,3.58,0.19,40.92,21,一级
