province,city,month,PM2.5,PM10,SO2,NO2,CO,O3,AQI,AQI_rank
陕西省,延安市,2018-01,40.36,64.97,25.89,30.31,1.21,45.52,62,二级
陕西省,延安市,2018-02,28.67,52.94,22.84,22.13,0.96,51.3,51,二级
陕西省,延安市,2018-03,43.32,80.53,16.97,26.61,0.98,62.02,69,二级
陕西省,延安市,2018-04,40.5,88.12,11.12,20.46,0.64,69.88,70,二级
陕西省,延安市,2018-05,39.8,67.16,10.75,18.04,0.62,82.49,61,二级
陕西省,延安市,2018-06,31.65,51.35,11.51,17.44,0.67,87.74,53,二级
陕西省,延安市,2018-07,30.41,48.75,11.63,13.55,0.85,76.52,49,一级
陕西省,延安市,2018-08,33.99,55.88,12.85,13.63,0.84,79.51,54,二级
陕西省,延安市,2018-09,22.55,37.4,10.3,15.98,0.57,57.63,40,一级
陕西省,延安市,2018-10,28.5,47.14,12.68,23.28,0.62,53.92,48,一级
陕西省,延安市,2018-11,36.27,65.74,17.18,31.49,0.93,38.51,58,二级
陕西省,延安市,2018-12,34.35,65.66,20.7,28.6,0.97,36.7,58,二级
陕西省,安康市,2018-01,51.77,68.41,14.26,18.69,0.83,51.99,72,二级
陕西省,安康市,2018-02,45.34,65.31,11.51,11.92,0.7,61.24,67,二级
陕西省,安康市,2018-03,37.05,57.55,13.31,10.94,0.6,70.16,55,二级
陕西省,安康市,2018-04,31.65,51.85,9.63,7.06,0.39,77.83,50,一级
陕西省,安康市,2018-05,32.24,48.45,8.5,5.95,0.38,74.33,49,一级
陕西省,安康市,2018-06,30.48,43.93,9.08,4.97,0.41,84.61,48,一级
陕西省,安康市,2018-07,23.96,33.87,8.37,4.8,0.35,71.41,39,一级
陕西省,安康市,2018-08,30.61,43.79,9.78,5.06,0.43,81.55,47,一级
陕西省,安康市,2018-09,24.38,36.47,10.26,7.06,0.43,68.11,40,一级
陕西省,安康市,2018-10,28.23,40.78,10.09,8.84,0.4,61.52,43,一级
陕西省,安康市,2018-11,34.67,53.49,12.39,14.84,0.57,42.45,52,二级
陕西省,安康市,2018-12,55.03,80.39,16.34,19.06,0.7,39.66,79,二级
陕西省,宝鸡市,2018-01,68.69,98.69,13.63,30.04,1.02,49.14,94,二级
陕西省,宝鸡市,2018-02,47.11,82.01,10.39,20.5,0.74,61.97,72,二级
陕西省,宝鸡市,2018-03,49.61,93.96,10.17,24.46,0.67,63.63,78,二级
陕西省,宝鸡市,2018-04,40.41,89.03,6.78,18.66,0.46,69.7,70,二级
陕西省,宝鸡市,2018-05,34.97,71.91,6.35,16.08,0.42,76.17,62,二级
陕西省,宝鸡市,2018-06,29.41,50.87,6.47,13.2,0.44,85.4,51,二级
陕西省,宝鸡市,2018-07,26.16,42.57,5.61,10.62,0.45,73.2,45,一级
陕西省,宝鸡市,2018-08,31.03,52.1,6.11,11.35,0.49,83.33,51,二级
陕西省,宝鸡市,2018-09,21.87,38.25,6.32,13.93,0.42,60.36,40,一级
陕西省,宝鸡市,2018-10,30.59,51.84,6.73,20.49,0.44,52.38,51,二级
陕西省,宝鸡市,2018-11,41.97,77.32,8.28,25.49,0.59,39.92,66,二级
陕西省,宝鸡市,2018-12,53.16,94.49,12.38,27.36,0.69,38.54,83,二级
陕西省,商洛市,2018-01,51.97,72.48,12.46,23.79,0.81,49.43,74,二级
陕西省,商洛市,2018-02,41.42,64.42,11.62,15.54,0.68,59.91,63,二级
陕西省,商洛市,2018-03,43.43,72.07,11.78,14.89,0.64,68.61,65,二级
陕西省,商洛市,2018-04,36.29,65.6,8.85,10.44,0.44,76.42,58,二级
陕西省,商洛市,2018-05,35.01,56.97,8.0,9.09,0.42,80.2,55,二级
陕西省,商洛市,2018-06,31.62,47.7,8.86,7.34,0.46,95.97,53,二级
陕西省,商洛市,2018-07,29.4,41.65,7.49,6.17,0.45,78.8,45,一级
陕西省,商洛市,2018-08,34.52,51.58,8.94,7.12,0.52,91.25,53,二级
陕西省,商洛市,2018-09,25.24,40.13,8.9,9.84,0.46,70.12,43,一级
陕西省,商洛市,2018-10,30.8,48.55,9.28,14.45,0.44,62.24,49,一级
陕西省,商洛市,2018-11,40.55,69.37,10.06,20.98,0.59,44.44,62,二级
陕西省,商洛市,2018-12,50.4,80.4,14.94,24.81,0.68,37.68,74,二级
陕西省,铜川市,2018-01,64.9,99.0,23.22,35.19,1.23,47.17,90,二级
陕西省,铜川市,2018-02,43.72,72.22,18.95,22.32,0.89,56.61,67,二级
陕西省,铜川市,2018-03,59.79,102.1,15.38,29.38,0.96,62.85,88,二级
陕西省,铜川市,2018-04,44.4,92.84,11.27,22.0,0.63,70.83,75,二级
陕西省,铜川市,2018-05,39.24,73.12,10.52,19.34,0.62,84.09,63,二级
陕西省,铜川市,2018-06,31.33,54.51,10.5,17.56,0.74,99.43,57,二级
陕西省,铜川市,2018-07,30.63,50.36,9.18,14.47,0.87,86.59,52,二级
陕西省,铜川市,2018-08,34.85,58.13,10.32,15.03,0.89,93.03,56,二级
陕西省,铜川市,2018-09,23.66,40.06,9.7,17.55,0.59,63.98,43,一级
陕西省,铜川市,2018-10,32.39,51.77,10.78,26.13,0.58,56.51,52,二级
陕西省,铜川市,2018-11,47.48,81.69,15.62,37.02,0.83,36.79,71,二级
陕西省,铜川市,2018-12,47.74,82.43,22.16,34.19,0.93,33.16,71,二级
陕西省,西安市,2018-01,93.96,132.19,16.95,47.39,1.34,39.22,127,三级
陕西省,西安市,2018-02,60.97,104.63,14.56,33.07,1.0,54.69,91,二级
陕西省,西安市,2018-03,61.79,113.27,12.17,33.05,0.93,61.48,92,二级
陕西省,西安市,2018-04,41.46,102.16,9.22,26.82,0.67,68.0,77,二级
陕西省,西安市,2018-05,35.38,79.16,8.44,22.05,0.59,75.09,65,二级
陕西省,西安市,2018-06,30.14,55.25,7.84,16.85,0.61,94.14,54,二级
陕西省,西安市,2018-07,26.6,42.94,5.7,12.84,0.61,76.77,45,一级
陕西省,西安市,2018-08,32.54,55.72,7.16,15.12,0.66,91.43,54,二级
陕西省,西安市,2018-09,23.08,43.01,7.7,20.44,0.59,60.92,44,一级
陕西省,西安市,2018-10,34.78,63.01,8.13,30.3,0.62,51.53,58,二级
陕西省,西安市,2018-11,56.04,105.35,9.7,39.2,0.81,33.66,86,二级
陕西省,西安市,2018-12,70.0,125.22,18.48,41.47,0.95,29.11,105,三级
陕西省,榆林市,2018-01,41.5,73.21,27.7,36.05,1.28,39.08,67,二级
陕西省,榆林市,2018-02,28.19,57.35,22.42,25.81,1.01,47.19,54,二级
陕西省,榆林市,2018-03,41.7,89.64,17.71,30.31,1.02,58.13,73,二级
陕西省,榆林市,2018-04,41.29,100.46,11.61,22.72,0.64,73.14,76,二级
陕西省,榆林市,2018-05,39.83,72.59,11.18,18.72,0.61,86.98,64,二级
陕西省,榆林市,2018-06,30.42,52.51,11.7,18.24,0.63,94.43,56,二级
陕西省,榆林市,2018-07,29.07,44.7,12.82,11.8,0.74,91.38,49,一级
陕西省,榆林市,2018-08,31.9,52.46,13.44,15.66,0.76,86.39,52,二级
陕西省,榆林市,2018-09,22.67,37.98,11.01,17.96,0.53,57.7,40,一级
