province,city,month,PM2.5,PM10,SO2,NO2,CO,O3,AQI,AQI_rank
江西省,九江市,2014-01,77.4,110.24,27.27,34.61,0.99,32.78,105,三级
江西省,九江市,2014-02,35.13,48.14,13.05,15.99,0.72,33.33,51,二级
江西省,九江市,2014-03,38.33,60.75,14.61,15.06,0.62,45.33,56,二级
江西省,九江市,2014-04,33.33,53.73,12.19,16.41,0.64,49.61,52,二级
江西省,九江市,2014-05,43.85,74.56,11.2,13.09,0.53,55.71,65,二级
江西省,九江市,2014-06,42.99,65.35,11.82,10.55,0.67,80.18,63,二级
江西省,九江市,2014-07,31.53,49.98,10.65,8.91,0.5,65.44,49,一级
江西省,九江市,2014-08,35.28,58.3,11.99,9.97,0.63,62.84,54,二级
江西省,九江市,2014-09,38.55,60.37,14.19,12.01,0.69,63.31,58,二级
江西省,九江市,2014-10,47.21,75.43,16.26,17.28,0.72,74.97,68,二级
江西省,九江市,2014-11,46.58,74.14,18.8,24.62,0.92,40.01,67,二级
江西省,九江市,2014-12,37.36,62.3,25.54,30.95,0.93,33.59,58,二级
江西省,吉安市,2014-01,75.11,85.89,21.21,16.09,0.7,45.96,101,三级
江西省,吉安市,2014-02,48.94,56.57,14.67,10.92,0.57,49.88,68,二级
江西省,吉安市,2014-03,46.85,55.67,15.31,9.61,0.48,60.58,66,二级
江西省,吉安市,2014-04,43.84,51.96,15.09,8.45,0.43,72.41,62,二级
江西省,吉安市,2014-05,50.23,59.07,13.96,7.5,0.39,75.87,70,二级
江西省,吉安市,2014-06,45.14,52.96,14.12,7.84,0.4,82.59,64,二级
江西省,吉安市,2014-07,32.02,38.06,11.21,6.84,0.29,77.83,49,一级
江西省,吉安市,2014-08,38.68,54.2,17.66,8.87,0.52,70.46,57,二级
江西省,吉安市,2014-09,33.07,48.69,17.48,9.16,0.49,64.58,50,一级
江西省,吉安市,2014-10,51.24,68.97,21.07,13.71,0.64,76.29,71,二级
江西省,吉安市,2014-11,58.75,84.16,28.31,25.13,0.95,44.79,81,二级
江西省,吉安市,2014-12,24.9,39.1,39.0,30.07,0.95,40.15,45,一级
江西省,萍乡市,2014-01,111.89,127.07,31.95,28.66,1.0,43.33,147,三级
江西省,萍乡市,2014-02,59.65,68.49,17.56,16.0,0.79,42.61,82,二级
江西省,萍乡市,2014-03,54.4,67.32,18.32,15.49,0.71,51.95,75,二级
江西省,萍乡市,2014-04,51.19,64.84,18.92,15.62,0.65,65.37,71,二级
江西省,萍乡市,2014-05,56.03,77.05,17.37,11.4,0.59,67.99,77,二级
江西省,萍乡市,2014-06,53.41,68.52,15.94,10.74,0.61,81.51,74,二级
江西省,萍乡市,2014-07,36.92,48.32,12.18,8.86,0.49,75.74,53,二级
江西省,萍乡市,2014-08,38.39,56.15,19.82,12.16,0.77,58.22,58,二级
江西省,萍乡市,2014-09,37.93,59.47,23.28,14.43,0.79,52.0,57,二级
江西省,萍乡市,2014-10,61.9,91.72,24.77,22.59,0.88,71.3,85,二级
江西省,萍乡市,2014-11,57.13,86.66,28.93,28.92,1.04,36.17,79,二级
江西省,萍乡市,2014-12,31.01,52.37,39.14,33.24,1.04,34.23,51,二级
江西省,新余市,2014-01,87.11,105.75,25.86,26.69,0.91,39.58,117,三级
江西省,新余市,2014-02,44.04,54.71,16.43,15.53,0.71,40.08,62,二级
江西省,新余市,2014-03,42.83,56.6,16.54,14.82,0.6,52.22,60,二级
江西省,新余市,2014-04,42.56,57.06,17.35,13.89,0.62,61.43,60,二级
江西省,新余市,2014-05,51.61,69.18,16.03,11.88,0.56,70.97,72,二级
江西省,新余市,2014-06,47.29,63.19,17.23,12.44,0.7,79.2,66,二级
江西省,新余市,2014-07,35.39,47.95,13.47,9.82,0.47,73.44,51,二级
江西省,新余市,2014-08,35.49,54.85,19.04,13.97,0.73,62.24,54,二级
江西省,新余市,2014-09,36.76,57.67,21.3,15.17,0.73,59.88,56,二级
江西省,新余市,2014-10,63.29,91.72,26.88,25.19,0.86,70.99,87,二级
江西省,新余市,2014-11,59.44,96.4,35.9,33.39,1.09,34.0,83,二级
江西省,新余市,2014-12,30.12,48.89,50.73,38.76,1.14,29.78,55,二级
江西省,赣州市,2014-01,68.9,79.42,19.41,16.92,1.14,52.12,93,二级
江西省,赣州市,2014-02,41.05,48.52,12.23,9.65,0.91,55.64,58,二级
江西省,赣州市,2014-03,42.68,50.79,14.02,9.72,0.64,62.03,60,二级
江西省,赣州市,2014-04,40.83,47.65,12.88,7.48,0.63,75.15,58,二级
江西省,赣州市,2014-05,36.66,43.7,12.43,7.52,0.52,70.23,53,二级
江西省,赣州市,2014-06,33.4,39.48,10.74,7.09,0.45,73.94,50,一级
江西省,赣州市,2014-07,27.53,33.38,9.8,7.23,0.33,71.59,43,一级
江西省,赣州市,2014-08,43.5,54.17,14.9,7.64,0.41,79.92,61,二级
江西省,赣州市,2014-09,34.75,43.78,13.5,7.17,0.44,73.89,51,二级
江西省,赣州市,2014-10,45.29,55.53,19.56,11.15,0.65,80.9,64,二级
江西省,赣州市,2014-11,51.95,69.12,24.22,19.28,0.94,52.31,72,二级
江西省,赣州市,2014-12,28.56,38.57,31.59,22.62,0.91,48.59,43,一级
江西省,抚州市,2014-01,58.82,71.89,17.0,14.53,0.62,49.95,81,二级
江西省,抚州市,2014-02,32.58,40.64,10.47,9.4,0.5,52.3,48,一级
江西省,抚州市,2014-03,34.0,42.61,10.93,7.81,0.43,64.98,50,一级
江西省,抚州市,2014-04,35.6,43.64,11.21,7.11,0.41,74.53,52,二级
江西省,抚州市,2014-05,45.12,53.53,10.72,6.59,0.38,79.91,64,二级
江西省,抚州市,2014-06,35.9,42.46,10.17,6.78,0.37,81.98,54,二级
江西省,抚州市,2014-07,26.3,32.04,7.91,5.97,0.27,74.2,44,一级
江西省,抚州市,2014-08,44.79,54.79,12.37,7.38,0.4,85.08,63,二级
