province,city,month,PM2.5,PM10,SO2,NO2,CO,O3,AQI,AQI_rank
台湾省,台北市,2016-01,28.36,36.09,11.59,16.76,0.34,56.36,46,一级
台湾省,台北市,2016-02,24.93,31.81,10.87,14.75,0.31,68.04,46,一级
台湾省,台北市,2016-03,18.9,25.2,10.76,16.69,0.24,79.16,43,一级
台湾省,台北市,2016-04,27.94,35.05,14.82,22.94,0.21,63.11,45,一级
台湾省,台北市,2016-05,18.8,24.68,12.97,19.82,0.16,61.56,38,一级
台湾省,台北市,2016-06,15.85,21.06,14.5,23.12,0.14,45.38,33,一级
台湾省,台北市,2016-07,13.67,19.1,13.17,20.8,0.11,45.06,30,一级
台湾省,台北市,2016-08,16.32,21.03,12.88,18.84,0.14,59.74,34,一级
台湾省,台北市,2016-09,19.65,26.46,10.14,15.0,0.18,68.16,39,一级
台湾省,台北市,2016-10,9.57,15.76,7.65,12.52,0.14,54.49,30,一级
台湾省,台北市,2016-11,16.66,22.71,9.5,14.26,0.23,70.3,41,一级
台湾省,台北市,2016-12,21.31,27.81,10.32,14.35,0.3,62.99,44,一级
台湾省,台南市,2016-01,26.58,34.87,8.93,27.22,0.34,38.65,44,一级
台湾省,台南市,2016-02,26.84,34.41,8.51,23.55,0.32,50.2,42,一级
台湾省,台南市,2016-03,25.96,32.39,8.46,25.49,0.28,64.2,41,一级
台湾省,台南市,2016-04,21.71,26.64,7.65,24.4,0.2,55.74,39,一级
台湾省,台南市,2016-05,19.67,24.46,7.78,25.04,0.19,55.2,36,一级
台湾省,台南市,2016-06,8.86,12.57,6.76,21.92,0.15,32.95,29,一级
台湾省,台南市,2016-07,13.01,17.45,7.19,21.87,0.14,40.04,32,一级
台湾省,台南市,2016-08,20.77,25.56,8.95,25.68,0.19,53.04,37,一级
台湾省,台南市,2016-09,17.9,24.06,8.04,23.21,0.19,54.08,36,一级
台湾省,台南市,2016-10,18.61,26.5,9.83,29.38,0.21,48.06,38,一级
台湾省,台南市,2016-11,22.62,30.42,10.95,31.09,0.29,48.87,43,一级
台湾省,台南市,2016-12,25.14,33.9,11.49,30.26,0.34,41.83,45,一级
台湾省,宜兰县,2016-01,28.3,33.56,7.94,12.23,0.33,55.08,44,一级
台湾省,宜兰县,2016-02,24.69,29.49,7.24,10.16,0.3,65.98,45,一级
台湾省,宜兰县,2016-03,17.94,21.86,5.37,8.72,0.22,80.28,42,一级
台湾省,宜兰县,2016-04,20.86,24.87,5.11,9.01,0.18,71.18,39,一级
台湾省,宜兰县,2016-05,15.56,18.63,4.15,8.23,0.14,66.8,35,一级
台湾省,宜兰县,2016-06,11.42,13.71,3.74,8.67,0.12,56.53,30,一级
台湾省,宜兰县,2016-07,10.61,13.31,3.77,8.59,0.1,57.51,30,一级
台湾省,宜兰县,2016-08,16.34,18.98,6.25,11.13,0.14,65.53,34,一级
台湾省,宜兰县,2016-09,19.28,23.37,4.97,8.6,0.17,68.11,37,一级
台湾省,宜兰县,2016-10,8.22,11.36,3.36,7.11,0.13,52.36,27,一级
台湾省,宜兰县,2016-11,16.64,20.53,5.35,8.54,0.23,73.11,42,一级
台湾省,宜兰县,2016-12,22.0,26.57,6.99,9.69,0.29,64.49,46,一级
台湾省,嘉义县,2016-01,21.68,27.48,7.27,22.83,0.29,42.94,36,一级
台湾省,嘉义县,2016-02,23.33,28.81,7.2,20.76,0.28,50.37,37,一级
台湾省,嘉义县,2016-03,24.67,29.68,7.07,21.1,0.25,64.96,38,一级
台湾省,嘉义县,2016-04,19.08,22.68,5.71,18.89,0.19,59.71,34,一级
台湾省,嘉义县,2016-05,18.11,21.52,5.93,19.84,0.18,58.06,32,一级
台湾省,嘉义县,2016-06,8.36,10.86,5.1,18.4,0.14,36.15,25,一级
台湾省,嘉义县,2016-07,11.53,14.33,5.32,17.69,0.13,43.38,27,一级
台湾省,嘉义县,2016-08,19.25,22.74,7.22,21.53,0.17,57.02,34,一级
台湾省,嘉义县,2016-09,16.61,20.88,6.31,18.89,0.18,55.91,32,一级
台湾省,嘉义县,2016-10,13.42,18.23,6.75,21.35,0.17,48.79,30,一级
台湾省,嘉义县,2016-11,18.39,23.81,8.46,24.62,0.26,52.47,36,一级
台湾省,嘉义县,2016-12,21.05,27.18,9.35,25.56,0.3,45.77,38,一级
台湾省,屏东县,2016-01,18.33,22.85,4.72,15.39,0.29,54.88,35,一级
台湾省,屏东县,2016-02,18.07,22.68,4.41,12.64,0.27,64.33,37,一级
台湾省,屏东县,2016-03,17.2,21.37,3.77,12.53,0.23,76.39,39,一级
台湾省,屏东县,2016-04,14.85,18.09,3.75,13.28,0.17,61.46,32,一级
台湾省,屏东县,2016-05,10.98,13.28,2.94,11.44,0.14,57.39,30,一级
台湾省,屏东县,2016-06,4.75,7.04,2.57,11.59,0.11,34.87,19,一级
台湾省,屏东县,2016-07,7.74,10.21,3.1,11.88,0.11,43.47,23,一级
台湾省,屏东县,2016-08,15.57,18.61,4.72,15.24,0.16,60.01,32,一级
台湾省,屏东县,2016-09,13.4,17.47,4.0,12.82,0.16,59.27,31,一级
台湾省,屏东县,2016-10,6.57,9.11,2.67,9.68,0.13,49.69,26,一级
台湾省,屏东县,2016-11,11.78,15.14,3.99,11.86,0.22,69.1,36,一级
台湾省,屏东县,2016-12,14.68,18.66,4.87,12.39,0.27,62.42,36,一级
台湾省,台中市,2016-01,20.74,25.39,6.51,18.46,0.28,47.02,35,一级
台湾省,台中市,2016-02,22.37,26.86,6.77,16.73,0.28,54.22,37,一级
台湾省,台中市,2016-03,22.26,26.48,6.3,17.1,0.24,68.66,38,一级
台湾省,台中市,2016-04,18.35,21.62,5.25,16.01,0.18,64.58,35,一级
台湾省,台中市,2016-05,18.13,21.25,5.78,16.46,0.17,62.98,33,一级
台湾省,台中市,2016-06,10.48,12.68,5.01,16.36,0.14,42.62,24,一级
台湾省,台中市,2016-07,11.72,14.02,5.2,15.32,0.12,46.39,25,一级
台湾省,台中市,2016-08,19.06,22.11,7.37,18.49,0.16,61.31,33,一级
台湾省,台中市,2016-09,17.66,20.95,5.87,15.34,0.17,58.87,32,一级
台湾省,台中市,2016-10,10.45,13.9,5.63,15.12,0.15,48.51,27,一级
台湾省,台中市,2016-11,17.19,21.64,7.7,18.06,0.24,58.5,35,一级
台湾省,台中市,2016-12,19.69,24.53,8.14,17.44,0.29,53.15,37,一级
台湾省,苗栗县,2016-01,25.5,32.67,8.29,17.63,0.33,48.46,40,一级
