province,city,month,PM2.5,PM10,SO2,NO2,CO,O3,AQI,AQI_rank
香港特别行政区,香港特别行政区,2015-01,41.43,58.85,10.68,39.16,0.97,61.18,62,二级
香港特别行政区,香港特别行政区,2015-02,42.29,57.85,8.47,30.53,0.85,64.14,61,二级
香港特别行政区,香港特别行政区,2015-03,24.92,37.0,5.44,26.48,0.61,55.1,41,一级
香港特别行政区,香港特别行政区,2015-04,22.16,35.5,6.38,27.05,0.52,56.53,40,一级
香港特别行政区,香港特别行政区,2015-05,7.78,15.67,4.39,18.29,0.34,44.78,28,一级
香港特别行政区,香港特别行政区,2015-06,5.38,11.07,4.39,14.43,0.24,38.56,22,一级
香港特别行政区,香港特别行政区,2015-07,13.53,22.71,5.96,18.79,0.44,53.89,32,一级
香港特别行政区,香港特别行政区,2015-08,21.29,33.59,7.79,26.36,0.52,52.94,40,一级
香港特别行政区,香港特别行政区,2015-09,22.98,33.54,6.26,21.43,0.46,73.66,44,一级
香港特别行政区,香港特别行政区,2015-10,30.29,45.23,7.97,26.08,0.55,79.54,49,一级
香港特别行政区,香港特别行政区,2015-11,25.34,39.8,7.52,25.49,0.61,66.32,43,一级
香港特别行政区,香港特别行政区,2015-12,28.72,43.81,9.24,33.26,0.81,47.64,49,一级
