province,city,month,PM2.5,PM10,SO2,NO2,CO,O3,AQI,AQI_rank
香港特别行政区,香港特别行政区,2013-01,53.48,73.51,13.06,44.1,1.17,61.56,76,二级
香港特别行政区,香港特别行政区,2013-02,30.12,40.11,7.37,30.76,0.93,56.89,50,一级
香港特别行政区,香港特别行政区,2013-03,30.56,42.79,7.2,38.04,0.61,58.18,54,二级
香港特别行政区,香港特别行政区,2013-04,33.72,44.52,7.35,35.06,0.54,62.71,54,二级
香港特别行政区,香港特别行政区,2013-05,17.21,24.97,6.34,27.97,0.46,44.12,38,一级
香港特别行政区,香港特别行政区,2013-06,9.48,17.18,5.44,17.85,0.4,39.03,26,一级
香港特别行政区,香港特别行政区,2013-07,6.7,12.83,3.52,17.19,0.29,33.48,24,一级
香港特别行政区,香港特别行政区,2013-08,14.65,25.66,5.8,26.78,0.49,41.04,37,一级
香港特别行政区,香港特别行政区,2013-09,24.84,37.54,6.57,24.01,0.55,61.19,43,一级
香港特别行政区,香港特别行政区,2013-10,50.24,71.2,12.31,29.59,0.83,94.77,71,二级
香港特别行政区,香港特别行政区,2013-11,37.03,54.75,10.36,29.97,0.82,65.05,55,二级
香港特别行政区,香港特别行政区,2013-12,68.71,88.63,19.55,48.86,1.14,59.87,95,二级
