province,city,month,PM2.5,PM10,SO2,NO2,CO,O3,AQI,AQI_rank
山西省,临汾市,2015-01,74.64,99.77,98.58,35.17,2.93,33.82,103,三级
山西省,临汾市,2015-02,43.69,71.75,64.79,27.12,2.32,48.71,70,二级
山西省,临汾市,2015-03,43.59,73.11,32.66,27.48,1.83,52.49,66,二级
山西省,临汾市,2015-04,38.16,61.58,23.62,20.38,1.54,58.91,58,二级
山西省,临汾市,2015-05,39.68,61.92,22.22,19.15,1.16,68.11,59,二级
山西省,临汾市,2015-06,38.92,58.96,17.77,16.27,1.23,70.02,59,二级
山西省,临汾市,2015-07,39.28,57.42,16.01,15.62,1.07,80.8,57,二级
山西省,临汾市,2015-08,34.09,53.27,15.45,15.09,1.29,63.9,51,二级
山西省,临汾市,2015-09,37.48,54.9,16.26,17.46,1.5,56.15,55,二级
山西省,临汾市,2015-10,43.04,68.57,20.4,26.42,1.71,45.68,64,二级
山西省,临汾市,2015-11,56.34,82.63,43.59,31.54,2.02,27.13,78,二级
山西省,临汾市,2015-12,71.73,104.35,52.68,33.03,2.25,29.58,98,二级
山西省,朔州市,2015-01,58.17,100.99,88.57,39.98,1.5,35.84,87,二级
山西省,朔州市,2015-02,53.16,88.73,66.6,29.04,1.24,51.22,81,二级
山西省,朔州市,2015-03,37.34,77.44,35.74,20.78,0.92,64.74,65,二级
山西省,朔州市,2015-04,28.33,59.15,19.85,18.02,0.66,75.08,55,二级
山西省,朔州市,2015-05,31.88,57.5,14.68,13.89,0.47,97.59,60,二级
山西省,朔州市,2015-06,32.61,50.16,15.75,11.78,0.56,113.94,65,二级
山西省,朔州市,2015-07,41.61,61.01,18.61,15.79,0.76,114.78,68,二级
山西省,朔州市,2015-08,26.85,48.78,16.87,16.94,0.67,84.65,50,一级
山西省,朔州市,2015-09,33.11,44.4,16.66,18.69,0.81,67.2,50,一级
山西省,朔州市,2015-10,34.27,54.11,24.13,26.35,0.88,52.92,54,二级
山西省,朔州市,2015-11,52.46,67.41,51.02,33.89,1.41,34.9,73,二级
山西省,朔州市,2015-12,61.83,87.86,78.32,41.11,1.68,30.66,88,二级
山西省,长治市,2015-01,70.99,99.44,65.15,40.28,2.23,30.98,97,二级
山西省,长治市,2015-02,47.65,78.64,43.21,28.52,1.88,47.26,71,二级
山西省,长治市,2015-03,44.32,85.17,34.94,28.35,1.52,57.0,70,二级
山西省,长治市,2015-04,38.27,74.15,24.47,23.06,1.12,60.45,63,二级
山西省,长治市,2015-05,44.88,78.39,20.8,20.18,0.91,77.14,68,二级
山西省,长治市,2015-06,47.8,75.21,17.64,17.22,1.17,85.93,71,二级
山西省,长治市,2015-07,51.53,75.27,17.92,19.12,1.09,91.81,72,二级
山西省,长治市,2015-08,41.7,64.68,18.35,18.45,1.01,67.8,61,二级
山西省,长治市,2015-09,41.03,63.02,17.81,20.43,1.15,59.21,60,二级
山西省,长治市,2015-10,45.62,75.81,24.67,32.11,1.38,48.15,68,二级
山西省,长治市,2015-11,56.43,83.3,41.93,38.47,1.88,28.69,78,二级
山西省,长治市,2015-12,90.5,128.14,68.69,41.53,2.04,29.51,123,三级
山西省,吕梁市,2015-01,64.09,88.13,72.8,29.96,3.24,31.58,95,二级
山西省,吕梁市,2015-02,44.75,70.24,51.72,21.3,2.5,45.07,70,二级
山西省,吕梁市,2015-03,35.43,63.79,29.52,19.21,2.29,53.43,64,二级
山西省,吕梁市,2015-04,32.75,59.89,17.06,15.16,1.84,59.89,57,二级
山西省,吕梁市,2015-05,36.36,55.14,17.34,14.12,1.38,76.39,55,二级
山西省,吕梁市,2015-06,42.4,59.67,20.31,14.11,1.16,82.91,62,二级
山西省,吕梁市,2015-07,40.91,54.77,18.87,15.01,1.12,85.09,59,二级
山西省,吕梁市,2015-08,31.7,46.34,16.17,12.76,0.93,67.12,48,一级
山西省,吕梁市,2015-09,38.4,51.99,19.14,17.71,1.43,58.34,56,二级
山西省,吕梁市,2015-10,34.84,54.89,20.32,20.14,1.36,44.15,54,二级
山西省,吕梁市,2015-11,49.28,67.99,53.89,24.31,2.04,26.5,70,二级
山西省,吕梁市,2015-12,56.57,83.21,62.17,23.26,2.13,29.98,82,二级
山西省,太原市,2015-01,60.76,93.34,91.04,33.66,2.27,29.31,87,二级
山西省,太原市,2015-02,44.08,70.67,62.16,24.06,1.98,42.22,68,二级
山西省,太原市,2015-03,40.49,77.63,41.89,22.57,1.83,50.27,67,二级
山西省,太原市,2015-04,37.1,75.68,20.02,19.12,1.33,55.26,64,二级
山西省,太原市,2015-05,39.39,73.79,23.36,20.34,0.87,83.33,65,二级
山西省,太原市,2015-06,42.65,71.03,21.32,19.81,0.96,84.86,66,二级
山西省,太原市,2015-07,44.04,67.8,19.98,19.86,0.87,81.13,65,二级
山西省,太原市,2015-08,32.48,56.9,16.22,19.12,0.72,55.51,54,二级
山西省,太原市,2015-09,38.77,59.76,20.46,22.68,1.06,53.98,58,二级
山西省,太原市,2015-10,40.15,68.1,27.63,27.51,1.17,40.13,62,二级
山西省,太原市,2015-11,57.33,81.82,69.37,31.92,1.64,22.15,80,二级
山西省,太原市,2015-12,66.93,100.02,68.36,28.14,1.68,26.76,94,二级
山西省,晋城市,2015-01,76.24,116.14,81.18,36.1,2.26,29.24,104,三级
山西省,晋城市,2015-02,49.44,93.12,55.44,26.69,1.83,45.51,76,二级
山西省,晋城市,2015-03,47.69,94.22,37.22,29.5,1.61,51.42,76,二级
山西省,晋城市,2015-04,42.83,85.16,28.98,22.9,1.36,58.42,69,二级
山西省,晋城市,2015-05,49.72,89.32,24.88,20.94,1.26,76.16,74,二级
山西省,晋城市,2015-06,47.0,83.0,25.7,20.34,1.3,80.29,73,二级
山西省,晋城市,2015-07,53.01,89.33,20.9,22.64,1.27,78.44,74,二级
山西省,晋城市,2015-08,42.15,73.44,19.63,20.12,1.29,64.14,63,二级
山西省,晋城市,2015-09,37.6,65.73,20.61,22.22,1.2,55.62,59,二级
山西省,晋城市,2015-10,46.02,80.49,31.8,36.82,1.54,44.4,71,二级
山西省,晋城市,2015-11,61.65,95.33,44.26,41.1,1.95,28.26,85,二级
山西省,晋城市,2015-12,90.04,143.16,64.29,44.32,1.98,31.61,123,三级
山西省,运城市,2015-01,90.74,136.94,81.13,38.62,2.92,29.91,122,三级
山西省,运城市,2015-02,59.15,103.46,60.63,29.51,1.76,45.99,86,二级
山西省,运城市,2015-03,55.37,95.89,38.1,31.04,1.56,48.49,81,二级
山西省,运城市,2015-04,38.87,74.48,32.59,25.42,1.36,59.94,63,二级
山西省,运城市,2015-05,49.98,84.43,27.77,23.11,1.16,74.62,72,二级
山西省,运城市,2015-06,47.72,78.0,21.42,18.76,1.33,75.73,72,二级
山西省,运城市,2015-07,50.79,75.13,18.0,16.45,1.32,87.26,72,二级
山西省,运城市,2015-08,44.41,70.63,19.52,18.58,1.65,74.04,65,二级
山西省,运城市,2015-09,38.09,60.38,24.32,21.39,1.42,61.04,57,二级
山西省,运城市,2015-10,44.47,75.82,34.93,37.12,1.64,43.06,69,二级
山西省,运城市,2015-11,53.5,85.55,48.73,38.37,2.09,25.64,77,二级
山西省,运城市,2015-12,113.12,167.2,77.96,50.88,2.72,25.13,149,三级
山西省,大同市,2015-01,46.78,80.28,42.99,28.68,1.57,36.39,70,二级
山西省,大同市,2015-02,39.38,74.59,32.74,19.92,1.08,48.46,66,二级
山西省,大同市,2015-03,34.09,77.31,22.74,15.88,0.86,64.06,64,二级
山西省,大同市,2015-04,28.18,56.11,14.45,13.44,0.56,77.97,54,二级
山西省,大同市,2015-05,34.83,60.8,11.9,10.23,0.43,95.58,61,二级
山西省,大同市,2015-06,34.2,51.05,11.55,8.57,0.46,106.05,62,二级
山西省,大同市,2015-07,43.76,62.26,13.99,9.96,0.6,115.54,69,二级
山西省,大同市,2015-08,27.27,45.69,9.76,10.14,0.48,85.69,48,一级
山西省,大同市,2015-09,32.6,47.36,13.31,14.11,0.66,69.09,50,一级
山西省,大同市,2015-10,29.48,48.69,18.18,19.97,0.72,52.16,49,一级
山西省,大同市,2015-11,46.71,65.92,34.69,30.53,1.33,34.3,66,二级
山西省,大同市,2015-12,52.23,76.81,43.05,34.55,1.46,31.52,75,二级
山西省,阳泉市,2015-01,64.61,110.72,80.76,43.54,1.81,29.49,93,二级
山西省,阳泉市,2015-02,50.92,90.97,51.08,32.47,1.53,43.1,78,二级
山西省,阳泉市,2015-03,50.61,106.91,39.4,31.32,1.42,51.43,82,二级
山西省,阳泉市,2015-04,41.8,83.94,21.64,24.19,0.93,57.56,69,二级
山西省,阳泉市,2015-05,40.73,78.62,26.84,25.08,0.66,75.7,66,二级
山西省,阳泉市,2015-06,43.74,76.59,19.38,21.37,0.66,86.21,69,二级
山西省,阳泉市,2015-07,53.52,83.71,19.5,22.74,0.63,71.24,76,二级
山西省,阳泉市,2015-08,35.63,61.26,16.46,19.67,0.6,55.53,57,二级
山西省,阳泉市,2015-09,35.16,58.69,21.53,25.1,0.79,49.9,55,二级
山西省,阳泉市,2015-10,33.83,61.37,26.9,32.38,0.88,39.0,56,二级
山西省,阳泉市,2015-11,62.32,89.75,58.83,42.35,1.58,19.25,86,二级
山西省,阳泉市,2015-12,79.82,132.63,71.28,42.52,1.67,24.37,111,三级
山西省,忻州市,2015-01,53.78,86.67,59.18,32.1,1.54,39.11,77,二级
山西省,忻州市,2015-02,43.2,67.99,43.04,22.46,1.33,52.89,65,二级
山西省,忻州市,2015-03,36.2,66.0,26.52,17.57,1.09,63.12,59,二级
山西省,忻州市,2015-04,30.18,50.82,14.57,14.16,0.7,69.79,50,一级
山西省,忻州市,2015-05,33.65,50.5,12.59,11.24,0.44,89.27,55,二级
山西省,忻州市,2015-06,35.22,50.4,12.75,10.02,0.5,96.47,58,二级
山西省,忻州市,2015-07,43.04,58.77,15.11,11.32,0.59,102.37,64,二级
山西省,忻州市,2015-08,27.74,42.6,11.52,11.96,0.51,77.9,46,一级
山西省,忻州市,2015-09,34.91,46.1,15.57,14.74,0.7,67.86,52,二级
山西省,忻州市,2015-10,32.78,46.84,19.57,20.54,0.74,52.71,50,一级
山西省,忻州市,2015-11,53.64,67.33,41.08,27.9,1.29,35.36,74,二级
山西省,忻州市,2015-12,55.56,77.14,50.26,30.3,1.53,34.98,79,二级
山西省,晋中市,2015-01,66.2,98.67,78.66,35.67,2.1,29.6,92,二级
山西省,晋中市,2015-02,47.88,79.53,55.14,26.52,1.73,42.42,73,二级
山西省,晋中市,2015-03,44.73,88.03,38.51,24.81,1.44,50.56,72,二级
山西省,晋中市,2015-04,38.48,76.47,22.22,19.44,1.06,56.81,65,二级
山西省,晋中市,2015-05,42.74,78.36,26.34,22.65,0.8,77.3,67,二级
山西省,晋中市,2015-06,46.11,73.58,19.49,18.91,0.88,84.02,70,二级
山西省,晋中市,2015-07,48.28,70.34,17.32,17.63,0.76,84.33,69,二级
山西省,晋中市,2015-08,36.94,57.47,14.03,15.26,0.71,60.84,56,二级
山西省,晋中市,2015-09,39.7,59.93,18.93,19.68,0.93,57.19,58,二级
山西省,晋中市,2015-10,38.95,67.17,25.44,28.56,1.16,43.06,62,二级
山西省,晋中市,2015-11,54.68,78.79,54.04,35.59,1.65,24.2,77,二级
山西省,晋中市,2015-12,79.46,115.83,70.35,36.15,1.86,25.65,110,三级
