province,city,month,PM2.5,PM10,SO2,NO2,CO,O3,AQI,AQI_rank
山西省,临汾市,2016-01,58.62,90.05,50.27,29.29,2.42,33.16,83,二级
山西省,临汾市,2016-02,41.6,66.93,37.3,18.57,2.13,47.36,67,二级
山西省,临汾市,2016-03,47.22,89.55,29.03,24.49,1.7,57.37,73,二级
山西省,临汾市,2016-04,40.63,77.46,19.38,19.92,1.78,63.02,65,二级
山西省,临汾市,2016-05,40.79,69.29,24.17,17.3,1.4,80.93,62,二级
山西省,临汾市,2016-06,38.39,64.68,30.62,16.75,1.48,78.94,60,二级
山西省,临汾市,2016-07,32.12,54.04,19.55,13.06,0.99,66.44,52,二级
山西省,临汾市,2016-08,31.4,53.8,19.78,14.8,1.0,69.18,52,二级
山西省,临汾市,2016-09,38.23,61.28,22.18,22.72,1.09,57.84,58,二级
山西省,临汾市,2016-10,28.84,52.47,25.18,27.78,1.12,43.89,49,一级
山西省,临汾市,2016-11,97.46,154.35,111.54,46.18,2.24,34.56,131,三级
山西省,临汾市,2016-12,116.64,160.53,154.1,51.77,2.46,29.92,154,四级
山西省,朔州市,2016-01,45.41,63.2,67.94,31.56,1.32,37.65,68,二级
山西省,朔州市,2016-02,42.42,64.12,57.05,25.03,1.23,52.65,65,二级
山西省,朔州市,2016-03,46.81,92.2,38.1,26.74,1.0,64.52,77,二级
山西省,朔州市,2016-04,32.52,66.96,18.83,18.76,0.6,78.06,59,二级
山西省,朔州市,2016-05,35.94,63.29,17.22,16.94,0.61,95.22,60,二级
山西省,朔州市,2016-06,31.86,51.87,16.74,17.61,0.67,90.48,54,二级
山西省,朔州市,2016-07,36.94,56.16,14.63,15.28,0.8,104.63,62,二级
山西省,朔州市,2016-08,30.19,51.72,14.92,14.66,0.77,85.14,53,二级
山西省,朔州市,2016-09,31.32,49.68,18.28,20.15,0.72,65.25,51,二级
山西省,朔州市,2016-10,36.67,57.97,22.72,25.65,0.84,58.16,55,二级
山西省,朔州市,2016-11,50.01,83.83,45.27,32.21,1.0,44.81,75,二级
山西省,朔州市,2016-12,76.54,104.02,71.15,35.83,1.4,34.83,105,三级
山西省,长治市,2016-01,84.36,117.24,80.78,42.49,2.42,31.24,116,三级
山西省,长治市,2016-02,53.73,82.62,56.54,26.0,2.04,48.93,80,二级
山西省,长治市,2016-03,60.7,110.51,41.62,30.59,1.63,64.52,91,二级
山西省,长治市,2016-04,48.86,93.98,23.96,25.11,1.29,75.94,76,二级
山西省,长治市,2016-05,38.81,68.85,20.71,20.02,0.92,91.69,63,二级
山西省,长治市,2016-06,41.14,64.96,17.75,17.39,1.04,90.54,62,二级
山西省,长治市,2016-07,42.26,62.12,12.11,15.59,1.0,69.67,61,二级
山西省,长治市,2016-08,35.49,55.66,12.06,16.29,0.99,71.32,54,二级
山西省,长治市,2016-09,38.57,65.29,19.86,25.59,1.04,61.97,60,二级
山西省,长治市,2016-10,34.36,61.79,21.79,31.86,1.24,45.52,56,二级
山西省,长治市,2016-11,82.11,135.04,77.85,49.84,1.95,35.35,111,三级
山西省,长治市,2016-12,97.27,139.16,110.17,58.26,2.32,30.23,131,三级
山西省,吕梁市,2016-01,40.29,71.66,55.81,20.41,2.07,32.89,63,二级
山西省,吕梁市,2016-02,31.88,60.32,39.59,15.35,1.93,44.28,60,二级
山西省,吕梁市,2016-03,38.75,78.51,30.05,18.58,1.17,52.25,66,二级
山西省,吕梁市,2016-04,29.93,58.49,15.71,14.34,0.88,62.04,54,二级
山西省,吕梁市,2016-05,35.07,56.85,18.34,12.89,0.73,75.08,55,二级
山西省,吕梁市,2016-06,33.77,51.21,17.73,12.65,0.86,81.3,52,二级
山西省,吕梁市,2016-07,34.55,49.84,15.19,11.74,0.75,77.66,51,二级
山西省,吕梁市,2016-08,33.94,51.44,17.04,15.4,0.73,62.23,52,二级
山西省,吕梁市,2016-09,37.47,54.91,21.35,18.12,0.7,53.25,56,二级
山西省,吕梁市,2016-10,36.32,60.33,25.03,24.73,0.89,39.2,56,二级
山西省,吕梁市,2016-11,73.44,130.5,75.4,32.53,1.38,33.27,102,三级
山西省,吕梁市,2016-12,90.35,136.04,108.21,38.54,1.85,26.55,122,三级
山西省,太原市,2016-01,42.55,71.13,60.01,24.15,1.74,33.12,66,二级
山西省,太原市,2016-02,30.84,54.74,40.44,16.68,1.53,46.88,55,二级
山西省,太原市,2016-03,47.94,96.1,39.95,25.16,1.13,52.95,79,二级
山西省,太原市,2016-04,35.2,77.28,20.98,20.15,0.72,66.88,64,二级
山西省,太原市,2016-05,38.02,75.08,23.71,20.6,0.68,76.24,64,二级
