province,city,month,PM2.5,PM10,SO2,NO2,CO,O3,AQI,AQI_rank
广西壮族自治区,玉林市,2013-01,78.64,88.09,15.76,11.18,0.74,47.62,106,三级
广西壮族自治区,玉林市,2013-02,53.82,63.39,12.11,10.45,0.58,52.35,74,二级
广西壮族自治区,玉林市,2013-03,40.26,47.23,10.62,8.69,0.43,65.76,57,二级
广西壮族自治区,玉林市,2013-04,42.12,49.0,9.7,8.88,0.4,61.93,59,二级
广西壮族自治区,玉林市,2013-05,40.65,49.09,10.88,9.67,0.46,71.3,58,二级
广西壮族自治区,玉林市,2013-06,29.84,36.07,8.77,8.85,0.34,62.18,45,一级
广西壮族自治区,玉林市,2013-07,18.87,23.97,6.37,9.1,0.29,47.06,30,一级
广西壮族自治区,玉林市,2013-08,33.74,41.3,9.95,10.92,0.37,60.34,49,一级
广西壮族自治区,玉林市,2013-09,48.39,57.73,16.31,10.8,0.51,74.86,68,二级
广西壮族自治区,玉林市,2013-10,67.91,72.81,18.03,11.06,0.72,77.06,92,二级
广西壮族自治区,玉林市,2013-11,56.44,71.0,22.11,14.13,0.78,56.74,78,二级
广西壮族自治区,玉林市,2013-12,87.85,104.79,26.94,19.34,1.05,57.06,118,三级
广西壮族自治区,南宁市,2013-01,88.1,101.99,18.83,25.64,1.19,39.72,118,三级
广西壮族自治区,南宁市,2013-02,39.72,47.5,9.79,13.33,0.95,46.26,56,二级
广西壮族自治区,南宁市,2013-03,52.06,69.75,12.01,15.46,0.83,59.93,72,二级
广西壮族自治区,南宁市,2013-04,45.74,61.84,10.78,15.4,0.8,53.01,65,二级
广西壮族自治区,南宁市,2013-05,33.47,47.72,9.57,12.76,0.8,66.22,49,一级
广西壮族自治区,南宁市,2013-06,24.85,37.73,8.45,11.07,0.62,63.04,39,一级
广西壮族自治区,南宁市,2013-07,17.76,28.79,6.36,10.21,0.62,47.4,31,一级
广西壮族自治区,南宁市,2013-08,26.45,41.68,7.83,13.45,0.58,52.72,43,一级
广西壮族自治区,南宁市,2013-09,43.47,62.68,12.67,14.8,0.7,64.77,61,二级
广西壮族自治区,南宁市,2013-10,70.44,98.79,18.24,19.82,0.85,80.39,95,二级
广西壮族自治区,南宁市,2013-11,57.31,82.22,19.82,22.45,0.93,56.53,79,二级
广西壮族自治区,南宁市,2013-12,91.48,120.24,29.61,32.19,1.14,61.22,122,三级
广西壮族自治区,百色市,2013-01,74.37,82.85,18.04,6.18,0.65,56.14,101,三级
广西壮族自治区,百色市,2013-02,51.5,60.42,11.33,6.54,0.51,65.7,71,二级
广西壮族自治区,百色市,2013-03,49.44,56.66,13.55,5.1,0.47,85.91,69,二级
广西壮族自治区,百色市,2013-04,39.65,44.5,9.74,4.35,0.36,81.93,58,二级
广西壮族自治区,百色市,2013-05,37.39,41.79,10.85,4.28,0.35,79.48,55,二级
广西壮族自治区,百色市,2013-06,27.73,31.28,8.42,4.17,0.27,74.57,43,一级
广西壮族自治区,百色市,2013-07,20.59,23.71,5.77,3.91,0.25,65.54,35,一级
广西壮族自治区,百色市,2013-08,28.88,32.63,9.86,4.29,0.27,69.33,44,一级
广西壮族自治区,百色市,2013-09,46.05,51.66,14.78,4.51,0.35,79.55,65,二级
广西壮族自治区,百色市,2013-10,44.75,51.41,17.33,4.81,0.38,81.53,63,二级
广西壮族自治区,百色市,2013-11,47.85,55.35,20.06,6.22,0.45,62.77,67,二级
广西壮族自治区,百色市,2013-12,68.84,78.91,29.4,7.67,0.57,55.87,93,二级
广西壮族自治区,桂林市,2013-01,99.09,110.09,25.06,9.85,0.74,49.97,131,三级
广西壮族自治区,桂林市,2013-02,79.58,88.1,18.02,8.92,0.58,52.78,107,三级
广西壮族自治区,桂林市,2013-03,53.47,59.65,17.18,6.98,0.44,70.4,74,二级
广西壮族自治区,桂林市,2013-04,50.69,55.51,13.63,6.85,0.35,68.37,70,二级
广西壮族自治区,桂林市,2013-05,48.63,52.89,12.83,6.12,0.34,81.04,68,二级
广西壮族自治区,桂林市,2013-06,34.08,37.72,10.78,6.21,0.27,71.79,50,一级
广西壮族自治区,桂林市,2013-07,21.43,24.45,8.3,6.3,0.21,59.09,34,一级
广西壮族自治区,桂林市,2013-08,30.24,33.57,10.81,6.23,0.25,67.77,45,一级
广西壮族自治区,桂林市,2013-09,56.12,62.09,19.14,6.92,0.41,84.73,78,二级
广西壮族自治区,桂林市,2013-10,74.15,81.9,21.21,13.12,0.71,84.26,100,二级
广西壮族自治区,桂林市,2013-11,63.69,76.37,22.05,17.47,0.84,57.62,87,二级
广西壮族自治区,桂林市,2013-12,88.6,101.69,31.85,22.65,0.97,65.68,119,三级
广西壮族自治区,防城港市,2013-01,79.49,92.18,16.42,17.24,0.98,45.18,107,三级
广西壮族自治区,防城港市,2013-02,37.86,44.92,9.77,9.48,0.67,53.72,54,二级
广西壮族自治区,防城港市,2013-03,36.14,47.64,8.96,10.01,0.49,66.99,54,二级
广西壮族自治区,防城港市,2013-04,34.16,43.44,7.53,8.4,0.45,60.67,52,二级
广西壮族自治区,防城港市,2013-05,27.03,35.05,7.27,6.5,0.48,74.47,46,一级
广西壮族自治区,防城港市,2013-06,20.1,27.13,5.97,5.46,0.34,68.12,39,一级
广西壮族自治区,防城港市,2013-07,11.23,15.66,4.13,4.64,0.28,57.27,30,一级
广西壮族自治区,防城港市,2013-08,23.57,31.34,6.91,7.31,0.34,64.9,40,一级
广西壮族自治区,防城港市,2013-09,39.95,53.3,12.66,10.99,0.55,71.33,58,二级
广西壮族自治区,防城港市,2013-10,63.56,84.93,17.75,16.43,0.77,83.4,87,二级
广西壮族自治区,防城港市,2013-11,53.06,74.25,19.17,17.59,0.82,59.76,74,二级
广西壮族自治区,防城港市,2013-12,88.12,114.22,28.24,26.57,1.06,59.59,117,三级
广西壮族自治区,柳州市,2013-01,91.02,101.57,25.86,10.78,0.72,49.08,122,三级
广西壮族自治区,柳州市,2013-02,70.68,80.05,20.62,9.84,0.57,51.83,96,二级
广西壮族自治区,柳州市,2013-03,51.22,58.38,20.4,8.33,0.46,69.56,71,二级
广西壮族自治区,柳州市,2013-04,48.3,54.39,16.84,8.24,0.37,66.84,67,二级
广西壮族自治区,柳州市,2013-05,47.01,53.2,17.26,7.92,0.38,77.99,66,二级
广西壮族自治区,柳州市,2013-06,34.85,40.22,15.43,8.1,0.31,71.41,50,一级
广西壮族自治区,柳州市,2013-07,25.54,30.46,12.88,8.14,0.27,60.1,39,一级
广西壮族自治区,柳州市,2013-08,32.71,37.89,14.28,7.87,0.29,66.45,48,一级
广西壮族自治区,柳州市,2013-09,53.09,61.4,19.18,8.13,0.46,85.12,73,二级
广西壮族自治区,柳州市,2013-10,72.31,84.17,21.65,12.52,0.65,93.33,98,二级
广西壮族自治区,柳州市,2013-11,58.57,72.97,21.51,15.26,0.75,63.71,80,二级
广西壮族自治区,柳州市,2013-12,84.33,97.78,32.06,21.84,0.91,68.75,113,三级
广西壮族自治区,贵港市,2013-01,85.81,96.06,17.58,11.95,0.83,46.71,115,三级
广西壮族自治区,贵港市,2013-02,59.82,70.05,13.62,10.36,0.68,50.69,82,二级
广西壮族自治区,贵港市,2013-03,49.71,58.14,12.82,9.05,0.54,66.66,69,二级
广西壮族自治区,贵港市,2013-04,48.81,56.88,11.47,9.43,0.49,62.25,68,二级
广西壮族自治区,贵港市,2013-05,46.28,56.19,12.57,9.83,0.55,73.99,65,二级
广西壮族自治区,贵港市,2013-06,31.87,39.5,10.07,9.42,0.39,63.44,46,一级
广西壮族自治区,贵港市,2013-07,24.81,31.84,8.71,9.87,0.37,50.08,37,一级
广西壮族自治区,贵港市,2013-08,34.68,43.88,10.94,10.49,0.41,60.62,50,一级
广西壮族自治区,贵港市,2013-09,50.47,61.55,15.82,9.64,0.52,78.39,70,二级
广西壮族自治区,贵港市,2013-10,67.06,75.37,16.35,10.09,0.59,84.18,91,二级
广西壮族自治区,贵港市,2013-11,53.68,68.58,20.06,12.96,0.68,61.18,74,二级
广西壮族自治区,贵港市,2013-12,84.18,98.99,26.48,17.41,0.86,60.0,113,三级
广西壮族自治区,钦州市,2013-01,81.23,93.38,14.39,17.1,1.05,44.18,109,三级
广西壮族自治区,钦州市,2013-02,40.01,47.48,9.26,10.73,0.83,50.18,57,二级
广西壮族自治区,钦州市,2013-03,42.64,54.87,8.87,11.51,0.63,62.27,60,二级
广西壮族自治区,钦州市,2013-04,39.42,51.0,7.92,10.67,0.59,57.04,56,二级
广西壮族自治区,钦州市,2013-05,29.25,40.2,7.56,8.93,0.63,70.64,46,一级
广西壮族自治区,钦州市,2013-06,22.52,32.01,6.28,7.84,0.45,65.04,39,一级
广西壮族自治区,钦州市,2013-07,13.68,20.87,4.41,7.58,0.42,48.48,27,一级
广西壮族自治区,钦州市,2013-08,25.34,37.39,6.96,10.76,0.47,57.8,40,一级
广西壮族自治区,钦州市,2013-09,40.38,56.52,11.99,12.15,0.69,67.74,58,二级
广西壮族自治区,钦州市,2013-10,73.22,92.38,15.87,15.62,0.96,84.83,99,二级
广西壮族自治区,钦州市,2013-11,55.35,80.72,17.78,17.87,0.99,59.62,77,二级
