province,city,month,PM2.5,PM10,SO2,NO2,CO,O3,AQI,AQI_rank
内蒙古自治区,乌海市,2017-01,51.56,114.47,80.27,39.06,1.3,36.88,87,二级
内蒙古自治区,乌海市,2017-02,50.07,105.97,74.61,37.24,1.21,48.94,81,二级
内蒙古自治区,乌海市,2017-03,35.51,75.45,43.67,28.17,0.96,65.03,65,二级
内蒙古自治区,乌海市,2017-04,33.38,101.34,37.54,25.67,0.63,79.9,76,二级
内蒙古自治区,乌海市,2017-05,50.41,129.46,33.74,26.33,0.59,87.32,96,二级
内蒙古自治区,乌海市,2017-06,31.75,78.56,31.74,24.32,0.57,108.09,70,二级
内蒙古自治区,乌海市,2017-07,32.7,69.52,26.31,21.66,0.64,102.61,65,二级
内蒙古自治区,乌海市,2017-08,28.13,59.08,31.1,23.98,0.7,86.82,56,二级
内蒙古自治区,乌海市,2017-09,34.8,89.78,44.54,32.67,0.82,71.9,71,二级
内蒙古自治区,乌海市,2017-10,42.62,94.01,34.71,32.24,0.93,47.55,73,二级
内蒙古自治区,乌海市,2017-11,38.78,105.98,48.2,36.17,0.88,48.42,79,二级
内蒙古自治区,乌海市,2017-12,42.18,96.03,49.62,39.29,1.09,40.75,74,二级
内蒙古自治区,阿拉善盟,2017-01,7.39,11.8,5.41,3.07,0.26,50.62,27,一级
内蒙古自治区,阿拉善盟,2017-02,10.33,16.87,6.71,3.61,0.27,49.81,29,一级
内蒙古自治区,阿拉善盟,2017-03,17.75,22.63,7.15,2.98,0.26,63.61,39,一级
内蒙古自治区,阿拉善盟,2017-04,26.47,30.3,3.4,2.08,0.18,71.2,47,一级
内蒙古自治区,阿拉善盟,2017-05,38.03,43.66,2.84,1.97,0.16,84.39,63,二级
内蒙古自治区,阿拉善盟,2017-06,30.44,35.33,4.01,2.73,0.17,88.73,55,二级
内蒙古自治区,阿拉善盟,2017-07,25.35,29.3,4.21,2.78,0.16,83.91,47,一级
内蒙古自治区,阿拉善盟,2017-08,27.58,30.79,4.71,2.86,0.18,77.28,46,一级
