province,city,month,PM2.5,PM10,SO2,NO2,CO,O3,AQI,AQI_rank
湖北省,仙桃市,2016-01,85.42,121.26,19.87,31.6,1.25,29.78,116,三级
湖北省,仙桃市,2016-02,67.59,106.34,16.83,23.35,0.96,57.08,96,二级
湖北省,仙桃市,2016-03,67.54,109.03,17.37,27.57,0.95,67.16,93,二级
湖北省,仙桃市,2016-04,38.8,68.09,13.78,22.21,0.83,73.53,60,二级
湖北省,仙桃市,2016-05,35.74,61.13,10.49,15.74,0.67,84.28,59,二级
湖北省,仙桃市,2016-06,26.87,46.32,9.46,13.69,0.66,79.45,48,一级
湖北省,仙桃市,2016-07,23.57,40.72,8.59,13.88,0.6,69.28,42,一级
湖北省,仙桃市,2016-08,33.28,58.69,8.1,17.26,0.71,85.07,55,二级
湖北省,仙桃市,2016-09,48.8,76.45,17.18,25.23,0.74,93.69,71,二级
湖北省,仙桃市,2016-10,33.68,51.82,8.69,23.91,0.84,43.71,50,一级
湖北省,仙桃市,2016-11,54.51,80.93,11.34,28.19,1.04,35.3,76,二级
湖北省,仙桃市,2016-12,86.34,119.18,14.62,40.36,1.31,31.84,115,三级
湖北省,黄石市,2016-01,71.75,102.53,15.64,29.4,1.45,30.11,99,二级
湖北省,黄石市,2016-02,58.64,91.97,15.94,20.9,1.11,55.62,83,二级
湖北省,黄石市,2016-03,65.21,96.03,17.53,24.27,1.18,61.88,90,二级
湖北省,黄石市,2016-04,39.6,61.31,11.55,18.59,1.01,66.76,58,二级
湖北省,黄石市,2016-05,45.81,71.5,10.68,16.86,0.89,75.01,67,二级
湖北省,黄石市,2016-06,35.36,53.43,9.68,12.75,0.93,77.07,53,二级
湖北省,黄石市,2016-07,27.27,42.02,8.26,9.68,0.68,66.93,43,一级
湖北省,黄石市,2016-08,36.45,59.21,10.08,13.06,0.83,86.98,59,二级
湖北省,黄石市,2016-09,42.67,65.6,15.59,16.59,0.85,88.95,62,二级
湖北省,黄石市,2016-10,36.87,53.36,11.0,22.91,0.95,43.6,54,二级
湖北省,黄石市,2016-11,51.31,74.63,14.51,30.0,0.99,37.28,72,二级
湖北省,黄石市,2016-12,73.12,100.51,17.49,38.05,1.09,37.99,99,二级
湖北省,黄冈市,2016-01,71.49,95.4,15.21,27.77,1.3,34.17,98,二级
湖北省,黄冈市,2016-02,62.32,90.33,14.72,20.69,1.07,54.27,87,二级
湖北省,黄冈市,2016-03,63.5,89.77,15.3,22.88,1.07,62.42,87,二级
湖北省,黄冈市,2016-04,36.75,57.83,11.49,16.1,0.87,71.03,56,二级
湖北省,黄冈市,2016-05,45.46,66.9,10.77,14.58,0.78,82.07,66,二级
湖北省,黄冈市,2016-06,36.35,53.95,11.4,12.65,0.84,80.31,55,二级
湖北省,黄冈市,2016-07,28.23,42.39,9.06,10.76,0.61,71.14,44,一级
湖北省,黄冈市,2016-08,31.56,47.6,7.96,10.62,0.66,88.82,51,二级
湖北省,黄冈市,2016-09,38.36,54.92,12.18,13.43,0.69,91.27,57,二级
湖北省,黄冈市,2016-10,31.9,45.42,10.59,18.8,0.78,49.14,48,一级
湖北省,黄冈市,2016-11,49.66,71.4,14.27,27.57,0.89,42.3,70,二级
湖北省,黄冈市,2016-12,71.16,97.8,16.79,37.02,1.01,41.54,96,二级
湖北省,孝感市,2016-01,85.67,123.64,17.99,37.29,1.57,29.72,116,三级
湖北省,孝感市,2016-02,66.96,107.6,16.62,27.91,1.23,53.97,95,二级
湖北省,孝感市,2016-03,61.74,103.7,14.15,31.5,1.1,67.27,87,二级
湖北省,孝感市,2016-04,35.48,67.18,10.81,22.65,0.89,74.01,59,二级
湖北省,孝感市,2016-05,37.93,68.57,8.82,16.98,0.69,83.36,62,二级
湖北省,孝感市,2016-06,29.36,53.11,8.33,14.66,0.69,76.37,51,二级
湖北省,孝感市,2016-07,21.49,39.81,6.48,12.26,0.55,70.37,42,一级
湖北省,孝感市,2016-08,32.33,53.82,5.93,12.1,0.67,82.36,52,二级
湖北省,孝感市,2016-09,46.22,73.07,11.92,21.67,0.71,90.51,67,二级
湖北省,孝感市,2016-10,32.33,50.81,8.16,20.83,0.85,45.15,49,一级
湖北省,孝感市,2016-11,56.67,87.88,11.55,28.89,1.1,37.58,79,二级
湖北省,孝感市,2016-12,85.35,126.54,14.64,43.1,1.41,31.27,114,三级
湖北省,十堰市,2016-01,75.89,104.39,20.34,20.23,1.25,47.12,104,三级
湖北省,十堰市,2016-02,43.31,69.25,12.39,11.84,0.99,57.81,67,二级
湖北省,十堰市,2016-03,52.2,84.57,16.32,15.58,0.83,69.11,76,二级
湖北省,十堰市,2016-04,36.68,56.79,12.56,9.52,0.75,73.22,55,二级
湖北省,十堰市,2016-05,32.46,49.59,10.07,6.79,0.64,81.8,52,二级
湖北省,十堰市,2016-06,29.1,42.3,10.25,5.38,0.6,83.04,48,一级
湖北省,十堰市,2016-07,25.69,36.78,9.56,4.94,0.58,74.6,42,一级
湖北省,十堰市,2016-08,33.69,48.78,10.84,7.63,0.59,79.2,50,一级
湖北省,十堰市,2016-09,39.96,54.68,13.31,9.69,0.66,80.15,58,二级
湖北省,十堰市,2016-10,28.63,42.83,12.65,12.61,0.72,49.89,44,一级
湖北省,十堰市,2016-11,42.44,63.06,14.11,17.64,0.88,43.88,61,二级
湖北省,十堰市,2016-12,62.74,85.89,15.45,22.59,1.01,40.37,86,二级
