province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
青海省,2013-01-01,1.76,2.34,0.54,0.57,0.15,77.27,8.42,-0.52,258.5,33.16,61763.48,39,一级
青海省,2013-01-02,2.24,3.08,0.86,0.88,0.15,70.26,6.6,-0.65,261.51,42.75,61741.39,36,一级
青海省,2013-01-03,3.54,4.47,1.42,1.08,0.17,66.76,3.36,0.5,257.54,56.36,61694.51,34,一级
青海省,2013-01-04,3.34,4.19,1.12,0.93,0.17,69.88,7.22,-0.27,258.95,44.76,61540.21,35,一级
青海省,2013-01-05,2.98,3.77,0.9,0.88,0.16,67.03,4.44,-0.13,258.87,44.68,61512.12,34,一级
青海省,2013-01-06,3.9,4.88,1.25,1.14,0.18,65.59,3.11,-0.87,257.31,51.81,61527.95,33,一级
青海省,2013-01-07,2.77,3.52,0.83,0.87,0.16,69.65,2.37,-0.32,256.59,44.49,61524.68,35,一级
青海省,2013-01-08,2.84,3.52,1.01,1.01,0.17,71.96,1.82,-0.9,255.19,47.72,61637.34,36,一级
青海省,2013-01-09,1.7,2.19,0.73,0.77,0.15,70.36,4.78,-0.47,256.62,33.81,61627.63,36,一级
青海省,2013-01-10,1.11,1.54,0.55,0.6,0.14,69.19,4.29,-1.8,256.22,32.81,61734.91,35,一级
青海省,2013-01-11,1.15,1.53,0.65,0.64,0.15,73.47,3.73,-0.44,256.21,32.58,61879.34,37,一级
青海省,2013-01-12,0.84,1.13,0.59,0.6,0.14,69.16,6.95,-1.63,258.85,31.82,61828.73,35,一级
青海省,2013-01-13,0.94,1.24,0.68,0.67,0.15,67.4,5.89,0.01,261.9,37.77,61630.74,34,一级
青海省,2013-01-14,2.3,3.14,1.11,1.0,0.17,65.51,4.56,-0.56,259.08,56.57,61770.93,33,一级
青海省,2013-01-15,1.54,2.57,0.77,0.74,0.15,67.3,5.35,-0.21,259.48,46.63,61920.76,34,一级
青海省,2013-01-16,1.78,2.55,0.91,0.83,0.15,65.98,4.92,-0.24,260.66,36.62,62108.05,33,一级
青海省,2013-01-17,1.91,2.56,1.1,0.84,0.15,66.4,5.79,0.83,262.32,30.67,62302.53,34,一级
青海省,2013-01-18,3.75,4.54,1.34,0.79,0.17,69.98,5.77,2.31,265.45,34.57,62201.9,35,一级
青海省,2013-01-19,6.2,7.26,1.96,0.9,0.18,76.42,8.24,3.25,266.12,43.23,61605.38,39,一级
青海省,2013-01-20,5.72,6.71,1.82,0.87,0.18,69.92,4.59,-0.03,259.36,61.67,61667.8,35,一级
青海省,2013-01-21,4.61,5.36,1.34,0.86,0.18,74.3,4.57,-0.28,257.85,56.04,61822.03,38,一级
青海省,2013-01-22,1.71,2.1,0.5,0.55,0.15,71.62,6.96,-0.5,256.72,38.89,62083.04,36,一级
青海省,2013-01-23,0.89,1.24,0.51,0.55,0.14,72.26,6.0,-0.73,257.32,38.96,62048.61,37,一级
青海省,2013-01-24,1.09,1.61,0.57,0.61,0.14,74.43,2.84,0.14,257.81,40.72,62028.68,38,一级
青海省,2013-01-25,1.83,2.41,0.89,0.84,0.16,72.45,3.73,-1.8,256.96,46.34,62034.28,37,一级
青海省,2013-01-26,1.38,1.79,0.69,0.7,0.15,78.3,3.21,-1.08,257.71,39.7,62121.8,40,一级
青海省,2013-01-27,1.47,1.91,0.72,0.81,0.16,78.34,3.58,-0.8,258.04,41.71,62122.73,40,一级
青海省,2013-01-28,0.99,1.32,0.49,0.6,0.14,70.87,5.37,-0.37,259.75,35.9,62018.29,36,一级
青海省,2013-01-29,1.17,1.54,0.7,0.71,0.15,68.29,5.64,-0.84,260.56,47.45,61967.78,35,一级
青海省,2013-01-30,0.96,1.35,0.52,0.6,0.14,71.46,6.2,1.28,261.47,35.8,61877.68,36,一级
青海省,2013-01-31,1.02,1.59,0.5,0.56,0.14,67.05,7.17,-0.45,262.11,43.71,62027.92,34,一级
青海省,2013-02-01,1.17,1.88,0.62,0.63,0.14,68.16,4.16,-0.5,263.05,48.13,62220.39,35,一级
青海省,2013-02-02,2.14,2.98,1.2,0.94,0.15,71.11,2.85,1.14,262.96,52.6,62007.08,36,一级
青海省,2013-02-03,1.58,2.16,0.82,0.73,0.15,71.98,4.35,0.4,263.54,41.15,61883.72,36,一级
青海省,2013-02-04,2.12,2.73,0.91,0.88,0.15,65.89,6.42,-0.34,264.19,42.86,62008.34,33,一级
青海省,2013-02-05,2.04,2.63,0.87,0.68,0.14,64.22,6.03,0.72,267.15,37.39,62323.28,33,一级
青海省,2013-02-06,6.8,7.92,1.85,0.82,0.16,69.66,6.86,1.09,269.07,42.96,62102.81,35,一级
青海省,2013-02-07,5.66,6.79,1.57,0.76,0.16,69.53,6.21,-0.84,264.63,59.15,61963.02,35,一级
青海省,2013-02-08,5.04,6.15,1.74,0.85,0.17,79.08,4.52,-1.84,258.55,63.8,61977.91,40,一级
青海省,2013-02-09,1.44,1.92,0.53,0.43,0.15,95.1,6.97,0.81,260.39,30.33,61894.74,48,一级
青海省,2013-02-10,1.51,2.28,0.8,0.58,0.14,78.04,7.89,0.84,262.95,36.45,61797.99,40,一级
青海省,2013-02-11,1.67,3.43,0.89,0.56,0.13,67.28,7.87,-1.32,261.44,47.88,61938.22,34,一级
青海省,2013-02-12,1.57,2.73,0.73,0.6,0.13,64.57,7.52,-0.52,262.07,41.91,61958.46,33,一级
青海省,2013-02-13,1.61,2.54,0.79,0.61,0.13,66.63,8.2,-0.39,262.53,43.04,61698.78,34,一级
青海省,2013-02-14,1.36,2.15,0.6,0.53,0.13,66.92,7.24,-1.67,260.87,44.61,61806.25,34,一级
青海省,2013-02-15,0.93,1.53,0.52,0.47,0.13,68.73,7.48,1.07,263.11,34.24,61777.15,35,一级
青海省,2013-02-16,2.29,3.45,1.14,0.7,0.13,68.85,7.9,1.57,264.46,43.2,61599.4,35,一级
青海省,2013-02-17,5.0,6.48,1.78,0.84,0.14,71.45,6.84,2.31,264.6,52.89,61357.06,36,一级
青海省,2013-02-18,3.63,4.33,1.36,0.74,0.15,74.86,6.8,-1.04,260.15,49.37,61536.01,38,一级
青海省,2013-02-19,1.87,2.36,0.52,0.48,0.14,70.97,5.25,-0.25,260.08,46.1,61791.55,36,一级
青海省,2013-02-20,2.08,2.65,0.75,0.67,0.15,67.47,3.17,0.41,259.74,54.64,61944.82,34,一级
青海省,2013-02-21,2.01,2.52,0.65,0.64,0.15,69.17,4.15,-0.98,259.25,57.82,62202.53,35,一级
青海省,2013-02-22,1.1,1.43,0.49,0.54,0.14,72.2,4.53,2.2,262.15,42.04,62300.34,37,一级
青海省,2013-02-23,2.0,2.46,0.86,0.68,0.14,72.35,5.5,1.83,265.58,46.27,62207.71,37,一级
青海省,2013-02-24,2.85,3.51,0.93,0.59,0.14,69.89,5.71,0.82,266.23,45.94,62242.27,35,一级
青海省,2013-02-25,3.88,8.01,1.05,0.68,0.14,71.2,2.54,0.87,266.63,42.89,62203.12,36,一级
青海省,2013-02-26,4.99,7.52,1.18,0.81,0.15,68.25,5.64,0.4,268.16,32.94,62231.15,35,一级
青海省,2013-02-27,3.44,5.01,0.9,0.69,0.12,66.38,7.8,0.82,269.58,27.73,62073.85,34,一级
青海省,2013-02-28,7.24,9.97,0.97,0.57,0.13,69.31,8.78,0.08,268.9,30.49,61780.08,35,一级
