province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
吉林省,2013-01-01,48.24,57.11,18.67,21.7,0.66,30.96,2.96,-0.06,247.36,71.28,96773.8,67,二级
吉林省,2013-01-02,32.18,38.23,14.1,15.43,0.56,36.28,5.88,0.49,245.55,67.04,97572.03,46,一级
吉林省,2013-01-03,25.54,31.79,12.01,13.38,0.52,40.48,6.66,0.45,250.44,68.25,98251.03,37,一级
吉林省,2013-01-04,28.76,38.7,22.05,18.32,0.65,40.79,5.02,4.04,254.04,65.85,97781.22,42,一级
吉林省,2013-01-05,37.58,43.88,15.59,17.28,0.62,40.17,5.95,0.26,255.14,70.88,97365.79,54,二级
吉林省,2013-01-06,44.84,49.61,13.37,20.02,0.59,36.08,3.16,0.54,250.98,71.95,97693.53,63,二级
吉林省,2013-01-07,75.13,86.57,19.24,25.28,0.81,34.94,1.31,-1.17,250.17,73.47,97651.25,101,三级
吉林省,2013-01-08,77.53,93.97,19.0,26.95,0.8,37.16,3.27,-0.76,247.26,71.15,97789.31,104,三级
吉林省,2013-01-09,59.42,67.8,18.85,22.82,0.72,35.27,3.78,0.52,246.67,69.86,97617.76,81,二级
吉林省,2013-01-10,55.8,66.1,19.42,24.36,0.69,32.98,3.29,1.02,247.42,70.88,97840.44,76,二级
吉林省,2013-01-11,71.98,85.19,23.81,28.98,0.83,34.71,0.96,1.19,252.63,76.23,97626.14,97,二级
吉林省,2013-01-12,109.51,122.52,25.2,33.26,0.92,29.25,2.86,-0.78,250.7,77.31,97469.06,144,三级
吉林省,2013-01-13,99.56,124.12,27.04,35.11,0.99,41.77,0.68,1.7,252.11,74.03,97647.21,131,三级
吉林省,2013-01-14,138.35,157.09,31.68,39.28,1.08,31.31,2.88,-2.32,250.66,76.57,97770.73,184,四级
吉林省,2013-01-15,122.2,144.04,24.49,33.82,0.99,43.83,-0.52,-0.97,250.14,69.72,97901.02,161,四级
吉林省,2013-01-16,102.77,117.84,22.96,29.8,0.88,41.48,1.6,-2.82,249.69,73.47,98017.61,135,三级
吉林省,2013-01-17,80.84,100.01,20.37,24.97,0.82,41.83,3.44,0.2,250.21,71.18,98300.94,108,三级
吉林省,2013-01-18,60.68,71.75,22.92,25.36,0.83,41.78,1.76,1.96,255.17,71.52,97739.25,83,二级
吉林省,2013-01-19,125.37,143.59,26.3,31.86,1.1,36.52,2.82,-1.13,253.43,78.47,98044.11,165,四级
吉林省,2013-01-20,114.66,153.19,27.12,33.01,1.16,43.93,-1.15,-0.17,256.22,67.98,98448.44,150,三级
吉林省,2013-01-21,114.83,146.4,23.76,32.84,1.12,43.99,0.64,-1.55,258.36,77.37,98058.13,150,三级
吉林省,2013-01-22,76.66,99.88,19.04,25.53,0.81,43.37,0.98,-0.66,255.38,75.82,97840.67,103,三级
吉林省,2013-01-23,96.3,122.8,27.51,32.67,1.03,49.12,0.93,2.2,257.68,75.84,96836.14,127,三级
吉林省,2013-01-24,41.81,54.22,13.13,12.93,0.51,45.28,7.72,-1.72,251.53,70.06,96463.4,59,二级
吉林省,2013-01-25,20.48,26.96,9.11,9.01,0.41,52.58,8.04,-2.67,247.89,65.68,96760.93,30,一级
吉林省,2013-01-26,47.98,54.25,12.14,14.89,0.57,49.73,4.67,-2.15,248.97,71.68,97470.56,67,二级
吉林省,2013-01-27,53.81,66.43,15.09,18.29,0.64,52.3,2.17,1.0,250.43,74.25,97607.24,74,二级
吉林省,2013-01-28,59.23,70.57,20.72,20.8,0.72,43.43,1.39,2.46,256.61,79.8,97325.29,81,二级
吉林省,2013-01-29,79.46,99.84,30.24,26.54,0.88,33.84,1.33,1.51,261.13,87.7,97599.47,106,三级
吉林省,2013-01-30,99.31,124.06,32.06,30.87,1.07,40.56,-0.28,3.13,263.6,86.04,97831.68,131,三级
吉林省,2013-01-31,99.65,123.25,28.76,25.52,0.93,37.68,0.87,3.47,267.3,90.01,97778.67,131,三级
吉林省,2013-02-01,38.41,45.87,12.22,11.32,0.53,46.15,4.85,-0.15,264.53,78.08,97288.66,55,二级
吉林省,2013-02-02,20.64,27.16,9.9,10.99,0.43,47.57,6.71,0.41,253.68,66.21,97802.33,30,一级
吉林省,2013-02-03,31.54,40.91,17.36,16.91,0.54,47.07,2.22,2.26,256.67,74.2,97503.14,46,一级
吉林省,2013-02-04,38.21,45.08,13.25,15.51,0.54,48.2,4.2,-1.04,256.19,77.21,97362.48,55,二级
吉林省,2013-02-05,42.32,49.81,15.98,20.9,0.57,46.42,2.1,2.2,256.2,70.03,97509.88,60,二级
吉林省,2013-02-06,61.65,74.27,16.18,20.39,0.64,43.71,4.09,-2.32,252.05,75.99,97143.97,84,二级
吉林省,2013-02-07,25.86,34.59,10.62,11.37,0.45,45.82,6.26,-4.85,246.9,69.0,97586.97,37,一级
吉林省,2013-02-08,34.71,39.95,11.55,12.54,0.52,52.11,4.5,-0.17,248.34,69.24,98168.12,50,一级
吉林省,2013-02-09,46.29,55.07,16.71,15.87,0.62,54.17,1.75,1.41,250.17,72.11,97613.66,65,二级
吉林省,2013-02-10,69.17,80.61,18.25,16.27,0.65,46.44,4.65,-1.51,249.46,73.97,97749.46,93,二级
吉林省,2013-02-11,33.17,41.15,16.2,11.97,0.55,54.96,3.28,2.63,251.72,72.7,98124.17,48,一级
吉林省,2013-02-12,38.77,48.84,20.12,15.18,0.66,55.02,1.92,3.85,256.21,78.51,97412.97,55,二级
吉林省,2013-02-13,48.79,59.27,21.4,16.91,0.71,49.68,4.7,3.65,259.5,77.55,97113.71,68,二级
吉林省,2013-02-14,31.67,37.75,12.35,12.86,0.53,46.28,5.86,0.07,256.96,71.88,97507.29,46,一级
吉林省,2013-02-15,28.19,32.56,11.14,12.13,0.51,44.84,4.61,-0.57,253.1,73.13,97602.75,41,一级
吉林省,2013-02-16,35.06,43.19,14.84,15.41,0.62,53.43,0.46,3.94,255.57,70.41,97565.04,51,二级
吉林省,2013-02-17,38.98,46.82,13.7,13.45,0.55,55.62,4.33,2.97,261.51,81.54,96773.41,55,二级
吉林省,2013-02-18,23.97,30.84,10.07,11.25,0.46,50.68,6.56,-0.42,255.43,68.89,97336.44,35,一级
吉林省,2013-02-19,19.23,24.52,9.74,9.7,0.43,49.41,7.03,0.01,252.99,66.08,97505.7,28,一级
吉林省,2013-02-20,22.33,27.45,10.72,11.62,0.45,50.98,5.91,0.75,251.95,68.49,97761.19,32,一级
吉林省,2013-02-21,31.76,40.76,16.1,15.29,0.55,53.57,4.82,2.47,254.08,69.76,97648.47,46,一级
吉林省,2013-02-22,27.61,34.1,12.96,13.2,0.5,47.23,6.52,-0.38,256.54,72.92,97446.98,40,一级
吉林省,2013-02-23,16.37,22.19,9.41,9.29,0.4,52.71,7.67,-1.22,257.8,68.5,97595.37,27,一级
吉林省,2013-02-24,27.63,34.34,9.76,11.79,0.45,50.49,2.91,-1.59,254.87,72.2,98325.47,40,一级
吉林省,2013-02-25,46.63,52.73,15.68,17.36,0.56,59.96,0.41,1.48,256.7,66.02,98244.77,65,二级
吉林省,2013-02-26,48.93,58.22,15.63,18.59,0.63,59.56,0.86,1.67,263.13,80.86,96997.27,68,二级
吉林省,2013-02-27,50.15,59.77,17.19,17.76,0.6,55.02,5.99,2.03,262.96,78.17,96701.09,69,二级
吉林省,2013-02-28,27.67,38.61,11.5,14.3,0.5,51.63,1.12,2.95,264.36,76.14,96205.4,40,一级
吉林省,2013-03-01,27.0,32.97,9.84,9.23,0.41,54.81,8.06,-5.34,261.32,78.82,96640.79,39,一级
吉林省,2013-03-02,25.82,30.43,11.65,12.25,0.44,53.52,5.1,-1.62,258.49,75.71,97848.64,37,一级
吉林省,2013-03-03,41.42,51.2,16.98,20.66,0.63,59.85,0.51,2.22,260.77,74.18,97178.82,59,二级
吉林省,2013-03-04,62.63,76.69,19.89,22.62,0.72,55.63,3.4,1.53,261.96,84.22,97061.98,85,二级
吉林省,2013-03-05,39.5,50.94,20.45,20.52,0.6,45.95,5.55,4.41,269.25,75.5,96675.98,56,二级
吉林省,2013-03-06,44.89,52.84,16.14,22.86,0.58,52.33,1.47,2.01,268.48,82.35,96880.55,63,二级
