province,city,month,PM2.5,PM10,SO2,NO2,CO,O3,AQI,AQI_rank
四川省,攀枝花市,2016-01,33.79,60.17,19.06,23.08,1.38,46.56,56,二级
四川省,攀枝花市,2016-02,29.45,49.24,18.13,15.21,1.18,60.05,49,一级
四川省,攀枝花市,2016-03,26.73,47.58,16.6,16.12,1.0,70.98,48,一级
四川省,攀枝花市,2016-04,22.87,43.75,18.16,14.93,0.98,73.21,45,一级
四川省,攀枝花市,2016-05,23.98,40.25,16.95,13.36,1.07,73.66,44,一级
四川省,攀枝花市,2016-06,17.67,29.98,16.08,11.85,0.95,54.62,34,一级
四川省,攀枝花市,2016-07,18.53,30.86,22.21,13.6,0.95,45.58,35,一级
四川省,攀枝花市,2016-08,25.88,42.84,23.99,11.62,0.96,64.82,43,一级
四川省,攀枝花市,2016-09,29.62,48.66,24.74,14.12,1.05,47.49,49,一级
四川省,攀枝花市,2016-10,30.43,53.94,26.7,18.3,1.09,48.77,52,二级
四川省,攀枝花市,2016-11,26.33,49.51,24.2,23.99,1.05,45.37,49,一级
四川省,攀枝花市,2016-12,30.83,55.12,21.69,26.5,1.17,39.97,53,二级
四川省,南充市,2016-01,81.92,112.1,12.46,29.77,1.23,26.84,111,三级
四川省,南充市,2016-02,69.63,104.83,10.17,24.19,1.08,37.17,96,二级
四川省,南充市,2016-03,54.08,86.75,13.31,27.66,0.92,45.31,76,二级
四川省,南充市,2016-04,36.85,59.35,11.32,21.99,0.79,49.14,56,二级
四川省,南充市,2016-05,38.67,65.88,10.77,18.67,0.7,63.61,59,二级
四川省,南充市,2016-06,28.27,48.51,10.96,17.09,0.66,69.34,48,一级
四川省,南充市,2016-07,23.4,40.02,10.34,15.71,0.62,60.69,42,一级
四川省,南充市,2016-08,28.74,47.01,11.09,15.69,0.67,64.64,46,一级
四川省,南充市,2016-09,43.95,62.53,12.47,18.23,0.75,59.87,63,二级
四川省,南充市,2016-10,31.11,48.91,11.65,18.07,0.76,43.74,47,一级
四川省,南充市,2016-11,50.66,78.17,13.11,23.83,0.95,34.03,71,二级
四川省,南充市,2016-12,80.72,117.02,12.82,31.24,1.25,30.55,109,三级
四川省,绵阳市,2016-01,59.6,84.05,11.57,20.07,0.93,43.4,82,二级
四川省,绵阳市,2016-02,49.41,75.1,8.87,16.09,0.69,55.32,72,二级
四川省,绵阳市,2016-03,44.86,73.05,11.84,16.94,0.68,62.58,66,二级
四川省,绵阳市,2016-04,32.43,49.75,9.49,12.88,0.51,67.94,50,一级
四川省,绵阳市,2016-05,35.21,52.88,8.5,9.9,0.47,83.2,54,二级
四川省,绵阳市,2016-06,28.89,43.44,8.96,9.84,0.48,89.58,50,一级
四川省,绵阳市,2016-07,23.72,35.61,9.02,9.09,0.48,73.79,42,一级
四川省,绵阳市,2016-08,32.18,47.74,11.03,8.97,0.5,75.2,49,一级
四川省,绵阳市,2016-09,35.91,50.23,10.92,10.62,0.51,71.17,53,二级
四川省,绵阳市,2016-10,28.24,40.53,10.56,10.87,0.49,54.42,43,一级
四川省,绵阳市,2016-11,47.84,68.64,10.43,17.34,0.62,43.7,67,二级
四川省,绵阳市,2016-12,64.21,91.3,11.53,23.68,0.83,37.74,88,二级
四川省,眉山市,2016-01,71.58,106.19,15.26,26.88,1.1,32.54,98,二级
四川省,眉山市,2016-02,62.92,97.24,11.56,22.08,0.9,47.95,89,二级
四川省,眉山市,2016-03,58.64,98.75,16.44,27.6,0.91,49.25,82,二级
四川省,眉山市,2016-04,42.96,69.63,12.18,20.1,0.69,53.72,64,二级
四川省,眉山市,2016-05,46.51,77.41,11.09,16.18,0.62,66.77,69,二级
四川省,眉山市,2016-06,30.89,51.15,11.65,13.27,0.56,78.12,51,二级
四川省,眉山市,2016-07,28.68,46.41,10.65,14.09,0.52,74.67,48,一级
四川省,眉山市,2016-08,36.39,59.86,8.95,14.25,0.64,76.34,56,二级
四川省,眉山市,2016-09,38.35,59.5,13.19,17.34,0.64,64.38,58,二级
四川省,眉山市,2016-10,42.18,67.13,11.49,23.08,0.73,49.11,62,二级
四川省,眉山市,2016-11,69.52,107.5,14.3,27.77,0.88,42.47,95,二级
四川省,眉山市,2016-12,88.87,132.66,15.15,34.38,1.04,30.36,119,三级
四川省,内江市,2016-01,75.81,104.88,17.46,27.64,1.0,27.58,103,三级
四川省,内江市,2016-02,77.18,110.04,14.45,24.36,0.96,44.86,106,三级
四川省,内江市,2016-03,63.96,98.71,16.93,25.05,0.87,55.1,87,二级
四川省,内江市,2016-04,42.09,66.73,12.39,20.36,0.68,54.99,63,二级
四川省,内江市,2016-05,54.46,84.65,12.2,18.94,0.69,72.8,78,二级
四川省,内江市,2016-06,34.86,55.31,14.38,17.45,0.6,76.61,54,二级
四川省,内江市,2016-07,29.71,49.18,13.54,16.1,0.5,71.85,50,一级
四川省,内江市,2016-08,38.04,58.75,10.97,15.62,0.58,75.93,57,二级
四川省,内江市,2016-09,45.89,65.68,15.33,19.54,0.66,61.91,65,二级
四川省,内江市,2016-10,43.43,68.48,12.53,20.76,0.72,49.75,64,二级
四川省,内江市,2016-11,65.51,99.78,15.51,28.01,0.87,42.17,90,二级
四川省,内江市,2016-12,86.61,123.4,17.14,30.81,1.05,29.59,116,三级
四川省,广安市,2016-01,70.16,96.77,21.21,29.24,1.1,26.35,96,二级
四川省,广安市,2016-02,75.57,99.2,14.67,27.1,0.99,38.46,103,三级
四川省,广安市,2016-03,54.74,80.35,16.44,27.66,0.86,50.8,76,二级
四川省,广安市,2016-04,39.24,61.43,14.97,24.06,0.74,50.97,59,二级
四川省,广安市,2016-05,39.37,67.32,12.53,19.64,0.67,68.12,60,二级
四川省,广安市,2016-06,31.85,52.93,11.31,17.74,0.66,74.21,51,二级
四川省,广安市,2016-07,26.43,44.17,10.86,15.87,0.57,69.92,45,一级
四川省,广安市,2016-08,32.59,51.23,10.93,16.16,0.65,72.8,50,一级
四川省,广安市,2016-09,48.13,71.19,13.26,20.72,0.8,60.73,69,二级
四川省,广安市,2016-10,31.75,54.78,12.92,19.91,0.8,42.52,51,二级
四川省,广安市,2016-11,40.52,77.07,17.52,27.61,0.97,29.23,64,二级
四川省,广安市,2016-12,67.76,118.18,19.11,32.57,1.17,28.45,93,二级
四川省,巴中市,2016-01,72.56,96.16,11.1,23.43,1.19,33.85,99,二级
四川省,巴中市,2016-02,51.18,76.94,9.75,19.79,1.08,44.0,74,二级
四川省,巴中市,2016-03,43.99,71.31,12.21,23.62,0.83,55.49,65,二级
四川省,巴中市,2016-04,29.3,47.44,9.6,15.43,0.66,56.21,47,一级
四川省,巴中市,2016-05,33.03,52.06,9.13,12.41,0.53,66.64,52,二级
四川省,巴中市,2016-06,27.14,43.05,8.25,11.14,0.56,70.64,45,一级
四川省,巴中市,2016-07,21.26,33.24,8.08,9.59,0.5,60.24,35,一级
四川省,巴中市,2016-08,27.11,41.37,9.82,10.3,0.56,58.53,43,一级
