province,city,month,PM2.5,PM10,SO2,NO2,CO,O3,AQI,AQI_rank
四川省,攀枝花市,2013-01,28.98,33.22,13.17,7.21,0.37,65.88,46,一级
四川省,攀枝花市,2013-02,16.14,18.83,7.57,5.49,0.23,69.36,36,一级
四川省,攀枝花市,2013-03,30.46,35.36,11.11,5.53,0.32,84.41,48,一级
四川省,攀枝花市,2013-04,23.51,26.17,9.75,4.94,0.26,86.64,46,一级
四川省,攀枝花市,2013-05,26.62,29.9,11.66,5.51,0.27,79.66,44,一级
四川省,攀枝花市,2013-06,25.54,28.33,12.37,6.0,0.23,79.56,45,一级
四川省,攀枝花市,2013-07,19.57,21.97,11.17,5.89,0.21,60.91,34,一级
四川省,攀枝花市,2013-08,25.18,27.98,11.65,5.56,0.22,69.24,39,一级
四川省,攀枝花市,2013-09,40.91,45.65,19.93,7.75,0.32,78.3,59,二级
四川省,攀枝花市,2013-10,33.8,38.56,20.34,8.04,0.31,73.85,50,一级
四川省,攀枝花市,2013-11,33.26,46.89,23.61,13.56,0.83,49.31,50,一级
四川省,攀枝花市,2013-12,49.25,79.23,28.03,21.75,2.2,37.68,70,二级
四川省,南充市,2013-01,110.85,133.08,30.74,14.65,1.21,45.85,146,三级
四川省,南充市,2013-02,85.96,100.12,23.57,10.07,0.88,52.75,115,三级
四川省,南充市,2013-03,59.57,80.1,20.0,10.12,0.56,63.46,82,二级
四川省,南充市,2013-04,52.34,63.28,17.12,8.85,0.47,71.4,73,二级
四川省,南充市,2013-05,50.99,59.87,16.86,10.46,0.49,80.95,71,二级
四川省,南充市,2013-06,48.01,58.34,16.61,10.66,0.46,89.04,67,二级
四川省,南充市,2013-07,40.05,50.27,17.23,12.08,0.46,85.09,57,二级
四川省,南充市,2013-08,40.59,49.7,16.29,10.5,0.44,84.89,58,二级
四川省,南充市,2013-09,54.0,63.97,20.3,10.21,0.59,74.19,75,二级
四川省,南充市,2013-10,86.49,106.6,23.5,18.74,0.69,50.23,116,三级
四川省,南充市,2013-11,48.88,87.32,22.52,25.25,0.77,52.65,73,二级
四川省,南充市,2013-12,76.63,128.36,28.31,31.34,0.9,44.0,105,三级
四川省,绵阳市,2013-01,83.72,95.93,21.57,12.28,0.83,51.97,112,三级
四川省,绵阳市,2013-02,66.85,75.48,18.09,8.55,0.67,59.56,91,二级
四川省,绵阳市,2013-03,58.75,84.72,15.17,10.66,0.45,72.6,81,二级
四川省,绵阳市,2013-04,49.79,60.62,12.85,8.53,0.36,73.85,69,二级
四川省,绵阳市,2013-05,45.78,52.61,12.71,6.65,0.36,83.39,65,二级
四川省,绵阳市,2013-06,45.43,53.17,14.13,6.64,0.34,87.98,64,二级
四川省,绵阳市,2013-07,39.47,45.07,12.93,6.48,0.33,79.04,57,二级
四川省,绵阳市,2013-08,42.39,47.87,12.17,6.42,0.32,82.83,61,二级
四川省,绵阳市,2013-09,50.23,56.52,17.21,6.94,0.43,78.94,70,二级
四川省,绵阳市,2013-10,60.76,73.83,19.66,13.26,0.56,66.61,83,二级
四川省,绵阳市,2013-11,39.85,59.48,14.99,16.15,0.63,48.61,59,二级
四川省,绵阳市,2013-12,65.47,86.52,15.2,25.88,0.88,44.06,89,二级
四川省,眉山市,2013-01,157.98,187.65,34.8,39.31,1.62,43.28,204,五级
四川省,眉山市,2013-02,114.34,129.66,26.82,29.34,1.32,54.78,149,三级
四川省,眉山市,2013-03,93.13,166.45,21.58,28.8,0.74,75.97,129,三级
四川省,眉山市,2013-04,72.15,99.26,18.29,21.55,0.57,72.68,97,二级
四川省,眉山市,2013-05,55.73,67.2,14.24,14.0,0.49,78.61,77,二级
四川省,眉山市,2013-06,48.42,63.89,16.24,13.13,0.44,86.8,68,二级
四川省,眉山市,2013-07,51.25,65.99,13.88,15.59,0.5,82.17,71,二级
四川省,眉山市,2013-08,59.67,75.64,13.97,17.74,0.49,90.61,82,二级
四川省,眉山市,2013-09,58.51,70.17,19.71,15.31,0.56,73.49,81,二级
四川省,眉山市,2013-10,73.01,99.0,21.48,27.38,0.8,64.11,99,二级
四川省,眉山市,2013-11,57.32,89.81,18.9,27.73,0.87,41.8,81,二级
四川省,眉山市,2013-12,104.49,134.08,21.07,36.84,1.16,35.24,139,三级
四川省,内江市,2013-01,140.15,180.86,27.78,34.16,1.73,37.65,182,四级
四川省,内江市,2013-02,105.07,122.82,22.04,18.86,1.38,49.7,138,三级
四川省,内江市,2013-03,85.27,143.01,21.37,21.29,0.83,59.72,115,三级
四川省,内江市,2013-04,61.19,84.81,17.45,16.81,0.64,67.11,84,二级
四川省,内江市,2013-05,51.49,66.55,14.42,16.85,0.59,74.09,72,二级
四川省,内江市,2013-06,44.62,65.27,15.24,16.94,0.6,86.23,64,二级
四川省,内江市,2013-07,48.57,67.64,14.55,16.84,0.67,94.34,69,二级
四川省,内江市,2013-08,52.34,71.16,13.66,16.86,0.65,98.55,74,二级
四川省,内江市,2013-09,52.23,67.62,16.45,17.69,0.77,67.65,73,二级
四川省,内江市,2013-10,76.74,119.0,26.14,36.98,1.05,49.89,104,三级
四川省,内江市,2013-11,46.69,84.95,20.42,24.05,1.0,37.63,69,二级
四川省,内江市,2013-12,93.02,128.35,26.69,30.68,0.96,25.06,124,三级
四川省,广安市,2013-01,85.25,108.92,31.34,20.93,1.25,38.85,114,三级
四川省,广安市,2013-02,70.2,92.37,20.98,12.25,1.01,47.84,95,二级
四川省,广安市,2013-03,61.08,103.23,21.96,12.73,0.75,55.09,85,二级
四川省,广安市,2013-04,46.41,63.25,16.09,10.32,0.57,63.55,65,二级
四川省,广安市,2013-05,43.37,57.95,14.04,16.37,0.6,68.29,62,二级
四川省,广安市,2013-06,38.46,56.47,12.32,15.09,0.55,84.12,57,二级
四川省,广安市,2013-07,30.91,47.16,12.95,15.28,0.54,82.36,48,一级
四川省,广安市,2013-08,36.06,52.44,15.21,15.48,0.58,86.47,54,二级
四川省,广安市,2013-09,43.78,62.07,16.61,14.56,0.72,66.56,62,二级
四川省,广安市,2013-10,79.45,104.83,24.51,24.26,0.82,46.71,107,三级
四川省,广安市,2013-11,46.12,87.47,26.41,29.46,0.9,41.34,70,二级
四川省,广安市,2013-12,74.58,135.8,38.39,38.94,1.02,33.67,103,三级
四川省,巴中市,2013-01,102.55,113.02,30.78,8.14,0.81,52.83,135,三级
四川省,巴中市,2013-02,87.2,94.26,24.46,7.2,0.64,56.79,116,三级
四川省,巴中市,2013-03,48.56,52.57,16.59,5.51,0.37,69.33,68,二级
四川省,巴中市,2013-04,49.0,52.72,15.89,5.16,0.33,77.92,68,二级
四川省,巴中市,2013-05,51.11,54.81,16.53,4.62,0.34,89.75,71,二级
四川省,巴中市,2013-06,48.26,51.82,15.52,4.69,0.31,91.98,68,二级
四川省,巴中市,2013-07,34.93,38.0,15.08,5.8,0.28,80.17,51,二级
四川省,巴中市,2013-08,34.44,37.34,13.51,4.99,0.27,77.1,50,一级
四川省,巴中市,2013-09,52.4,57.13,20.05,4.95,0.38,83.28,73,二级
四川省,巴中市,2013-10,62.3,69.96,21.39,6.85,0.43,71.22,85,二级
四川省,巴中市,2013-11,49.67,64.71,21.85,10.58,0.47,55.34,71,二级
四川省,巴中市,2013-12,64.01,83.35,25.05,11.24,0.64,51.88,88,二级
四川省,雅安市,2013-01,80.12,93.98,21.05,11.38,0.79,64.36,108,三级
四川省,雅安市,2013-02,70.04,78.54,17.65,9.36,0.69,69.59,95,二级
四川省,雅安市,2013-03,54.46,78.88,13.28,7.04,0.39,87.01,77,二级
四川省,雅安市,2013-04,47.8,57.41,11.54,5.7,0.34,86.58,68,二级
