province,city,month,PM2.5,PM10,SO2,NO2,CO,O3,AQI,AQI_rank
山东省,日照市,2016-01,108.79,163.26,45.47,50.31,1.65,28.49,143,三级
山东省,日照市,2016-02,66.78,107.47,33.67,34.0,1.32,49.01,94,二级
山东省,日照市,2016-03,61.88,118.77,23.86,35.84,0.94,62.74,93,二级
山东省,日照市,2016-04,61.85,124.69,18.79,30.63,0.83,79.75,94,二级
山东省,日照市,2016-05,47.05,86.67,16.63,27.08,0.7,90.45,72,二级
山东省,日照市,2016-06,35.82,65.16,11.24,18.84,0.64,98.01,61,二级
山东省,日照市,2016-07,33.86,58.12,9.41,16.42,0.6,83.76,54,二级
山东省,日照市,2016-08,25.09,48.71,10.1,19.87,0.6,73.84,47,一级
山东省,日照市,2016-09,46.61,77.77,15.03,29.51,0.8,85.51,69,二级
山东省,日照市,2016-10,39.21,64.1,11.9,29.92,0.75,54.04,61,二级
山东省,日照市,2016-11,65.06,105.55,20.95,43.52,1.04,38.97,91,二级
山东省,日照市,2016-12,99.63,142.59,27.5,50.76,1.54,28.23,132,三级
山东省,青岛市,2016-01,82.77,125.67,44.71,41.43,1.4,32.65,114,三级
山东省,青岛市,2016-02,56.77,89.99,31.76,30.98,1.16,50.75,81,二级
山东省,青岛市,2016-03,48.59,97.5,20.48,30.79,0.83,65.39,78,二级
山东省,青岛市,2016-04,49.9,116.92,16.19,28.31,0.73,84.24,87,二级
山东省,青岛市,2016-05,40.18,79.55,13.92,25.5,0.63,91.99,66,二级
山东省,青岛市,2016-06,29.01,53.58,9.2,18.01,0.52,95.0,55,二级
山东省,青岛市,2016-07,30.1,51.7,8.22,14.6,0.52,85.32,51,二级
山东省,青岛市,2016-08,21.4,43.9,8.81,17.44,0.5,68.87,44,一级
山东省,青岛市,2016-09,36.56,64.84,13.49,23.57,0.61,91.31,60,二级
山东省,青岛市,2016-10,33.03,59.75,10.57,26.88,0.62,60.01,56,二级
山东省,青岛市,2016-11,56.26,98.89,20.16,39.21,0.98,40.95,82,二级
山东省,青岛市,2016-12,79.29,116.56,26.15,44.19,1.3,33.04,108,三级
山东省,淄博市,2016-01,102.49,159.04,74.99,56.63,1.96,21.25,137,三级
山东省,淄博市,2016-02,76.72,126.59,57.28,44.23,1.64,37.47,106,三级
山东省,淄博市,2016-03,73.02,151.96,46.32,47.22,1.37,56.51,109,三级
山东省,淄博市,2016-04,72.18,158.14,38.01,40.46,1.24,77.71,108,三级
山东省,淄博市,2016-05,53.82,110.37,34.67,35.97,1.17,89.88,84,二级
山东省,淄博市,2016-06,49.11,89.07,26.55,28.6,1.17,108.74,76,二级
山东省,淄博市,2016-07,47.42,79.68,19.36,25.1,1.17,86.06,69,二级
