province,city,month,PM2.5,PM10,SO2,NO2,CO,O3,AQI,AQI_rank
重庆市,长寿区,2014-01,94.55,141.02,31.2,26.45,1.2,36.7,126,三级
重庆市,长寿区,2014-02,70.79,96.01,23.01,15.58,1.06,43.19,96,二级
重庆市,长寿区,2014-03,50.54,73.9,22.63,15.74,0.84,55.32,71,二级
重庆市,长寿区,2014-04,42.77,59.58,17.8,15.58,0.78,55.83,61,二级
重庆市,长寿区,2014-05,46.85,68.33,14.94,14.93,0.63,60.83,66,二级
重庆市,长寿区,2014-06,42.43,56.45,16.51,12.59,0.67,65.49,60,二级
重庆市,长寿区,2014-07,34.94,51.2,15.21,13.48,0.55,75.61,52,二级
重庆市,长寿区,2014-08,38.36,54.29,15.22,14.29,0.62,69.86,55,二级
重庆市,长寿区,2014-09,37.65,53.52,14.08,15.74,0.68,53.21,54,二级
重庆市,长寿区,2014-10,55.02,76.22,17.85,20.11,0.76,49.67,76,二级
重庆市,长寿区,2014-11,57.43,79.15,17.65,21.23,0.81,32.89,79,二级
重庆市,长寿区,2014-12,72.28,98.97,20.33,24.76,1.0,33.62,98,二级
重庆市,涪陵区,2014-01,90.37,124.38,32.05,20.63,1.09,37.81,121,三级
重庆市,涪陵区,2014-02,67.46,86.68,21.75,11.45,0.93,46.52,92,二级
重庆市,涪陵区,2014-03,49.7,68.39,23.01,12.19,0.78,58.87,69,二级
重庆市,涪陵区,2014-04,43.93,58.05,19.07,12.11,0.67,59.33,62,二级
重庆市,涪陵区,2014-05,46.12,61.63,16.65,12.06,0.55,66.74,65,二级
重庆市,涪陵区,2014-06,46.82,58.74,19.37,11.12,0.61,72.42,66,二级
重庆市,涪陵区,2014-07,34.6,47.09,15.51,10.31,0.46,77.96,51,二级
重庆市,涪陵区,2014-08,41.84,53.85,17.37,10.8,0.52,75.02,60,二级
重庆市,涪陵区,2014-09,40.85,52.34,17.21,11.53,0.59,59.83,58,二级
重庆市,涪陵区,2014-10,57.88,73.8,21.74,15.56,0.69,54.33,80,二级
重庆市,涪陵区,2014-11,65.79,82.67,22.66,18.38,0.69,34.38,89,二级
重庆市,涪陵区,2014-12,71.03,86.07,23.97,21.67,0.87,32.94,96,二级
重庆市,巫溪县,2014-01,81.23,76.99,22.89,6.32,0.79,55.86,109,三级
重庆市,巫溪县,2014-02,64.78,67.63,19.57,5.73,0.59,61.11,88,二级
重庆市,巫溪县,2014-03,53.72,57.78,18.45,4.65,0.47,72.46,74,二级
重庆市,巫溪县,2014-04,48.72,56.13,17.8,4.32,0.41,74.54,68,二级
重庆市,巫溪县,2014-05,46.8,50.11,11.5,3.25,0.33,81.67,66,二级
重庆市,巫溪县,2014-06,53.56,60.9,17.71,3.67,0.46,88.9,74,二级
重庆市,巫溪县,2014-07,41.23,49.97,14.09,3.52,0.39,79.16,58,二级
重庆市,巫溪县,2014-08,47.33,57.93,15.92,3.79,0.32,84.68,66,二级
重庆市,巫溪县,2014-09,39.58,54.47,16.42,4.75,0.36,73.49,57,二级
重庆市,巫溪县,2014-10,43.29,51.25,18.72,5.14,0.92,72.73,61,二级
重庆市,巫溪县,2014-11,38.41,46.49,19.98,7.33,0.5,53.15,55,二级
重庆市,巫溪县,2014-12,38.03,45.95,15.54,8.7,0.5,52.61,56,二级
重庆市,合川区,2014-01,106.74,170.39,33.19,40.57,1.35,28.03,142,三级
重庆市,合川区,2014-02,80.28,116.32,26.99,27.72,1.22,30.23,108,三级
重庆市,合川区,2014-03,52.72,86.28,25.37,26.08,0.94,40.67,74,二级
重庆市,合川区,2014-04,40.4,62.66,17.18,23.07,0.9,43.94,60,二级
重庆市,合川区,2014-05,49.69,81.41,14.14,21.27,0.79,47.05,71,二级
重庆市,合川区,2014-06,33.51,51.13,11.83,15.49,0.75,50.01,50,一级
重庆市,合川区,2014-07,33.38,56.68,15.08,20.98,0.74,63.48,53,二级
重庆市,合川区,2014-08,33.12,53.04,14.7,20.22,0.77,61.97,50,一级
重庆市,合川区,2014-09,33.1,51.86,12.69,20.96,0.78,44.93,50,一级
重庆市,合川区,2014-10,52.02,78.51,16.32,28.35,0.84,42.26,73,二级
重庆市,合川区,2014-11,50.39,75.78,16.04,26.82,0.92,26.16,71,二级
重庆市,合川区,2014-12,71.12,112.83,20.48,32.29,1.13,25.75,98,二级
重庆市,璧山区,2014-01,120.21,172.47,41.24,42.62,1.45,19.56,159,四级
重庆市,璧山区,2014-02,82.96,115.6,31.86,31.92,1.27,21.74,111,三级
重庆市,璧山区,2014-03,53.81,86.85,36.43,34.62,1.06,33.93,75,二级
重庆市,璧山区,2014-04,41.25,65.68,21.78,28.09,1.03,39.33,61,二级
重庆市,璧山区,2014-05,48.67,84.55,18.01,29.33,0.98,41.14,71,二级
重庆市,璧山区,2014-06,32.74,51.96,10.45,22.35,0.95,45.28,49,一级
重庆市,璧山区,2014-07,31.55,57.2,14.75,24.01,0.82,70.39,53,二级
重庆市,璧山区,2014-08,31.96,54.12,14.54,23.69,0.86,62.37,51,二级
重庆市,璧山区,2014-09,34.64,56.25,12.17,23.11,0.91,40.36,53,二级
重庆市,璧山区,2014-10,60.77,87.64,16.35,35.49,0.98,33.68,84,二级
重庆市,璧山区,2014-11,67.52,93.79,16.85,35.23,0.97,14.87,92,二级
重庆市,璧山区,2014-12,83.88,113.02,24.71,37.89,1.24,14.99,112,三级
重庆市,大足区,2014-01,115.31,163.49,33.19,33.74,1.17,27.81,153,四级
重庆市,大足区,2014-02,80.56,111.31,26.62,24.42,1.15,29.55,108,三级
重庆市,大足区,2014-03,54.33,86.34,26.9,23.17,0.94,41.13,76,二级
重庆市,大足区,2014-04,42.5,66.67,16.86,19.23,0.87,46.58,62,二级
重庆市,大足区,2014-05,56.27,89.86,13.96,19.09,0.87,46.85,79,二级
重庆市,大足区,2014-06,38.43,55.8,9.8,16.43,0.8,53.44,55,二级
重庆市,大足区,2014-07,36.53,57.57,12.35,19.52,0.77,66.97,55,二级
重庆市,大足区,2014-08,38.18,55.01,12.53,16.89,0.75,62.97,55,二级
重庆市,大足区,2014-09,37.25,54.81,10.83,15.75,0.76,48.43,54,二级
重庆市,大足区,2014-10,57.03,81.14,14.73,24.15,0.83,42.12,78,二级
重庆市,大足区,2014-11,56.26,77.74,17.43,25.27,0.84,25.08,78,二级
重庆市,大足区,2014-12,79.96,112.66,23.86,30.23,1.04,24.48,108,三级
重庆市,石柱土家族自治县,2014-01,78.38,91.61,26.62,8.43,0.72,51.19,105,三级
重庆市,石柱土家族自治县,2014-02,67.25,76.9,19.66,6.41,0.6,55.28,91,二级
重庆市,石柱土家族自治县,2014-03,56.58,66.17,19.56,5.42,0.51,69.79,78,二级
重庆市,石柱土家族自治县,2014-04,55.0,61.59,17.99,5.43,0.4,69.69,76,二级
重庆市,石柱土家族自治县,2014-05,49.92,55.33,13.42,4.86,0.33,82.05,70,二级
重庆市,石柱土家族自治县,2014-06,61.17,66.87,18.68,4.85,0.37,94.54,84,二级
重庆市,石柱土家族自治县,2014-07,43.72,49.4,12.96,5.08,0.31,86.29,63,二级
重庆市,石柱土家族自治县,2014-08,57.42,64.15,17.53,5.85,0.37,81.05,79,二级
重庆市,石柱土家族自治县,2014-09,47.0,55.24,17.28,7.14,0.39,65.98,66,二级
重庆市,石柱土家族自治县,2014-10,54.12,63.04,22.86,9.01,0.45,64.23,75,二级
重庆市,石柱土家族自治县,2014-11,51.32,63.61,23.91,11.35,0.54,43.04,71,二级
重庆市,石柱土家族自治县,2014-12,64.23,77.68,22.5,16.56,0.64,39.14,87,二级
重庆市,九龙坡区,2014-01,132.33,180.18,50.09,45.22,1.6,16.16,174,四级
重庆市,九龙坡区,2014-02,86.16,114.71,33.2,31.09,1.29,22.66,116,三级
重庆市,九龙坡区,2014-03,56.15,87.52,39.75,36.49,1.14,34.32,78,二级
重庆市,九龙坡区,2014-04,42.32,66.09,24.56,28.3,1.03,40.71,62,二级
重庆市,九龙坡区,2014-05,50.04,83.7,21.43,31.31,0.96,41.91,72,二级
重庆市,九龙坡区,2014-06,36.31,56.0,13.9,26.2,0.98,43.61,54,二级
重庆市,九龙坡区,2014-07,30.76,52.06,15.8,22.52,0.72,68.7,50,一级
重庆市,九龙坡区,2014-08,33.56,52.84,15.6,24.6,0.79,61.5,51,二级
重庆市,九龙坡区,2014-09,39.59,59.35,14.26,24.26,0.94,40.61,58,二级
重庆市,九龙坡区,2014-10,69.19,94.04,18.1,37.33,1.01,31.71,95,二级
重庆市,九龙坡区,2014-11,77.27,105.59,18.34,38.23,0.97,12.24,104,三级
重庆市,九龙坡区,2014-12,89.66,115.62,25.52,38.91,1.27,12.45,119,三级
重庆市,永川区,2014-01,130.92,174.21,44.13,39.22,1.36,22.8,172,四级
重庆市,永川区,2014-02,84.03,110.48,29.84,26.78,1.16,27.6,113,三级
重庆市,永川区,2014-03,54.83,85.1,34.56,27.86,1.01,41.68,77,二级
重庆市,永川区,2014-04,43.04,65.79,19.71,21.28,0.92,48.2,63,二级
重庆市,永川区,2014-05,53.73,85.9,17.55,21.96,0.88,49.97,76,二级
重庆市,永川区,2014-06,37.92,54.57,11.7,18.79,0.84,52.8,55,二级
重庆市,永川区,2014-07,33.65,51.9,13.13,18.81,0.72,67.28,51,二级
重庆市,永川区,2014-08,36.18,51.73,12.13,18.11,0.73,63.05,52,二级
重庆市,永川区,2014-09,38.14,55.14,10.89,18.15,0.81,45.13,55,二级
重庆市,永川区,2014-10,60.28,83.57,15.22,27.83,0.87,37.57,83,二级
重庆市,永川区,2014-11,57.88,79.64,17.8,29.09,0.84,19.77,80,二级
重庆市,永川区,2014-12,80.53,111.3,25.5,33.93,1.07,19.03,108,三级
重庆市,酉阳土家族苗族自治县,2014-01,97.2,111.58,35.25,10.36,0.99,48.75,129,三级
重庆市,酉阳土家族苗族自治县,2014-02,74.7,85.91,25.04,8.52,0.82,52.27,101,三级
重庆市,酉阳土家族苗族自治县,2014-03,63.72,75.13,22.8,6.69,0.65,65.27,87,二级
重庆市,酉阳土家族苗族自治县,2014-04,59.03,68.83,21.27,6.55,0.64,66.35,81,二级
重庆市,酉阳土家族苗族自治县,2014-05,56.95,64.99,17.79,5.7,0.53,76.93,78,二级
重庆市,酉阳土家族苗族自治县,2014-06,62.04,71.45,21.49,5.69,0.61,89.14,85,二级
重庆市,酉阳土家族苗族自治县,2014-07,45.15,52.76,16.96,5.73,0.5,79.9,63,二级
重庆市,酉阳土家族苗族自治县,2014-08,58.25,69.98,21.61,6.12,0.57,80.13,80,二级
重庆市,酉阳土家族苗族自治县,2014-09,49.57,59.35,22.11,6.75,0.54,71.63,69,二级
重庆市,酉阳土家族苗族自治县,2014-10,61.1,71.49,30.19,7.97,0.63,68.73,84,二级
重庆市,酉阳土家族苗族自治县,2014-11,60.01,76.53,32.81,10.69,0.67,42.04,82,二级
重庆市,酉阳土家族苗族自治县,2014-12,67.13,90.54,33.58,15.58,1.12,39.2,91,二级
重庆市,大渡口区,2014-01,132.07,181.61,50.48,47.09,1.66,14.32,174,四级
重庆市,大渡口区,2014-02,86.41,115.86,33.64,32.46,1.35,21.32,116,三级
重庆市,大渡口区,2014-03,56.19,87.53,38.45,37.56,1.18,32.73,78,二级
重庆市,大渡口区,2014-04,42.51,66.85,25.9,31.79,1.07,37.23,63,二级
重庆市,大渡口区,2014-05,48.97,82.61,22.14,34.25,0.98,38.92,70,二级
重庆市,大渡口区,2014-06,36.72,57.32,14.79,30.22,1.02,41.69,55,二级
重庆市,大渡口区,2014-07,30.64,53.31,16.92,24.95,0.74,68.13,51,二级
重庆市,大渡口区,2014-08,33.21,53.62,16.62,26.82,0.81,60.66,52,二级
重庆市,大渡口区,2014-09,40.93,62.53,15.86,28.19,0.99,38.36,60,二级
重庆市,大渡口区,2014-10,72.0,98.93,19.24,40.83,1.06,29.96,98,二级
重庆市,大渡口区,2014-11,84.78,116.08,18.46,42.09,1.03,9.69,114,三级
