Unnamed: 0,time,province,PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI
0,2017-01-01,西藏,3.787407759604412,4.60717192848992,0.5222974515024724,0.8234461772537087,0.1517611259033853,77.99346329402815,4.694290604792697,1.9285241536705973,260.53351464435144,61.13923545074172,57069.36368771396,31.435878661087862,88.5014967668315,一级
1,2017-01-02,西藏,4.194695701787752,4.921744009128946,0.5231837200456447,0.8470235831114491,0.1509090909090909,81.22355458349182,3.866814378090528,2.1511392164321035,259.6784138455687,63.01050969950552,57040.17360403195,31.435878661087862,88.5014967668315,一级
2,2017-01-03,西藏,3.5411905667554207,4.058381513883607,0.4539197413465196,0.9217953594522632,0.1494465576264739,80.35303537466717,3.992523773297832,0.4475218714340053,259.59976036515786,59.51014644351464,57104.483153290224,31.435878661087862,88.5014967668315,一级
3,2017-01-04,西藏,2.730882464815519,3.1230372765310004,0.3591783948269303,0.8828470901483454,0.1474895397489539,80.05098516546215,3.908223659186002,1.3775922403955876,259.79633320654244,57.73151768733359,57037.91485165463,31.435878661087862,88.5014967668315,一级
4,2017-01-05,西藏,3.1815690376569035,3.8252111068847454,0.4253290224419931,0.7767059718524154,0.1512875618105743,79.7060384176493,5.343723849372385,0.758212248003043,258.6352529478889,60.59526816279954,56802.152928870295,31.435878661087862,88.5014967668315,一级
5,2017-01-06,西藏,2.273444275389882,2.829166983643971,0.2447831875237733,0.7571738303537466,0.1432312666413084,76.72291936097375,6.312795739825028,0.0688931152529478,258.88288322556105,56.61340813997717,56800.60270825409,31.435878661087862,88.5014967668315,一级
6,2017-01-07,西藏,4.06424496006086,5.032468619246862,0.5348250285279574,0.8299562571319893,0.1591213389121339,78.09379041460632,5.356932293647775,3.137556104982884,258.8674629136554,59.17098516546215,56652.34147584633,31.435878661087862,88.5014967668315,一级
7,2017-01-08,西藏,5.727388740966147,7.131841004184101,0.9176664130848232,0.7357303157093952,0.1688474705211106,83.40113351084062,7.978392925066565,4.031740205401293,258.707850893876,58.141996957017874,56582.01014454165,31.435878661087862,88.5014967668315,一级
8,2017-01-09,西藏,3.317325979459871,4.394157474324838,0.5020597185241537,0.6870216812476226,0.1400817801445416,81.05034613921643,8.650743628756182,2.845279573982503,258.2444104222138,51.22784328642069,56576.92023773298,31.435878661087862,88.5014967668315,一级
9,2017-01-10,西藏,3.4197603651578543,4.309364777481933,0.4696500570559148,0.6341042221376949,0.1482274629136553,80.89521871434005,5.659977177634081,2.71881513883606,256.27596804868773,59.35286801065044,56457.58132179536,31.435878661087862,88.5014967668315,一级
10,2017-01-11,西藏,4.1660041841004185,4.902850893875998,0.6083491821985545,0.5985583872194751,0.1543552681627995,81.72392354507417,3.958775199695702,2.331065043742868,255.188596424496,58.67304108025865,56392.81944655762,31.435878661087862,88.5014967668315,一级
11,2017-01-12,西藏,4.053619246861925,4.987299353366299,0.5401768733358692,0.6816698364397109,0.1517478128565994,84.76549068086725,4.787133891213389,2.4323316850513503,255.32052301255231,53.29972422974515,56390.16866298973,31.435878661087862,88.5014967668315,一级
12,2017-01-13,西藏,2.9779821224800305,3.701635602890833,0.3387999239254469,0.7792335488779003,0.1375770254849752,80.52394446557626,6.460477367820465,1.5592088246481552,255.72552111068848,50.803659186002285,56504.5781913275,31.435878661087862,88.5014967668315,一级
13,2017-01-14,西藏,1.911707873716242,2.54750285279574,0.1824952453404336,0.7326188664891594,0.1293647774819323,80.52605173069608,7.056728794218333,0.2252015975656143,255.9893495625713,49.82427729174591,56775.77698934957,31.435878661087862,88.5014967668315,一级
14,2017-01-15,西藏,1.127963103841765,1.8418904526435904,0.0748060098896919,0.7827710155952835,0.1211848611639406,77.75692848992011,7.180184480791176,1.0879973373906429,259.10749144161275,49.512092050209205,57063.3529440852,31.435878661087862,88.5014967668315,一级
15,2017-01-16,西藏,1.6765252947888931,2.613554583491822,0.1241308482312666,0.7614397109166984,0.1344427538988208,78.42302776721188,8.797111068847471,1.545583872194751,259.4275009509319,53.60072461011792,56840.19842715861,31.435878661087862,88.5014967668315,一级
16,2017-01-17,西藏,2.038961582350704,2.808788512742488,0.1825503993914035,0.6718562190947128,0.1362038798022061,78.1879364777482,9.686955116013694,1.1872917459109926,259.2171262837581,53.06476797261316,56799.73969950551,31.435878661087862,88.5014967668315,一级
17,2017-01-18,西藏,1.5828470901483456,2.3123202738683912,0.1139292506656523,0.6545207303157093,0.1324515024724229,81.60162419170788,10.169060479269683,2.953063902624572,260.2064530239635,52.70242487637885,57091.80525484975,31.435878661087862,88.5014967668315,一级
18,2017-01-19,西藏,1.3812267021681248,2.0480943324457965,0.0954050969950551,0.7211392164321034,0.1264206922784328,80.57988969189806,10.184212628375809,3.0751673640167363,260.3815290985166,47.83183149486496,57216.05846139216,31.435878661087862,88.5014967668315,一级
19,2017-01-20,西藏,1.0388398630658044,1.5182255610498288,0.0736249524534043,0.6249220235831114,0.1149980981361734,76.75710536325599,9.060804488398633,-0.4422518067706352,260.03883605933817,39.59352985926208,57311.16847090148,31.435878661087862,88.5014967668315,一级
20,2017-01-21,西藏,0.8244655762647395,1.2467040699885887,0.0488493723849372,0.7532312666413086,0.1121814378090528,73.60865918600228,6.03429440852035,0.0908311144922023,261.42885317611257,42.01048497527577,57537.10642069228,31.435878661087862,88.5014967668315,一级
21,2017-01-22,西藏,1.3074476987447698,1.99489539748954,0.0767649296310384,0.7994750855838723,0.1173735260555344,76.21890833016356,7.790083682008369,2.13652149106124,263.2410289083302,51.07237542791936,57523.38290794979,31.435878661087862,88.5014967668315,一级
22,2017-01-23,西藏,1.3018562190947127,1.83043552681628,0.0893324457968809,0.7224400912894637,0.1237771015595283,78.59350703689616,7.088600228223659,-0.5919969570178775,262.0208938759985,49.44809623430962,57458.89724800305,31.435878661087862,88.5014967668315,一级
23,2017-01-24,西藏,0.7216926588056295,1.0060384176492962,0.0443153290224419,0.7036934195511602,0.1215195891974134,79.811260935717,5.575085583872195,0.2152206162038797,263.07710346139214,39.41327881323697,57643.854064283,31.435878661087862,88.5014967668315,一级
24,2017-01-25,西藏,1.0793590718904529,1.5536705971852416,0.0737200456447318,0.7712038798022062,0.1230239634842145,81.59577596044123,6.698858881704069,3.579071890452643,265.66686382655,41.69011981742107,57794.05375237733,31.435878661087862,88.5014967668315,一级
25,2017-01-26,西藏,2.027099657664511,2.655420311905668,0.1698022061620388,0.844087105363256,0.1209756561430201,80.69922784328642,6.6126169646253325,4.306230505895778,265.8686591860023,42.73535184480792,57697.88457588437,31.435878661087862,88.5014967668315,一级
26,2017-01-27,西藏,5.686278052491442,6.980180677063522,0.897887029288703,0.710058957778623,0.1309357170026626,79.93110688474705,5.801867630277672,5.529296310384177,263.94197984024345,52.51299923925446,57200.682685431726,31.435878661087862,88.5014967668315,一级
27,2017-01-28,西藏,4.239728033472804,5.091133510840624,0.6308311144922023,0.617831875237733,0.1448060098896919,83.38873716241916,6.451483453784709,-1.6228014454165085,261.30872194750856,54.48383796120199,57080.17862114873,31.435878661087862,88.5014967668315,一级
28,2017-01-29,西藏,1.214125142639787,1.6720387980220617,0.1379326740205401,0.6410916698364397,0.1400133130467858,81.4977577025485,7.226941802966908,-1.4884880182578928,262.4390718904526,48.18917839482693,57239.33953214149,31.435878661087862,88.5014967668315,一级
29,2017-01-30,西藏,1.314927729174591,1.7922499049068086,0.1173449980981361,0.665342335488779,0.1374496006085964,77.91910612400152,7.689020540129327,-1.009205020920502,262.3323202738684,58.97939710916698,57143.9295739825,31.435878661087862,88.5014967668315,一级
30,2017-01-31,西藏,1.760747432483834,2.431238113351084,0.1966755420311906,0.5419418029669076,0.1373944465576264,76.89093952073031,7.080949030049448,0.5448706732597945,261.0219684290605,62.16763027767213,56958.3598687714,31.435878661087862,88.5014967668315,一级
31,2017-02-01,西藏,2.663978699125143,3.581523392925067,0.2808805629516926,0.6171395968048687,0.1444845949030049,77.86641308482312,5.4485355648535565,-0.4490338531761126,259.6924952453404,59.90848041080258,57081.87445226322,31.435878661087862,88.5014967668315,一级
32,2017-02-02,西藏,1.67450931913275,2.1330429821224803,0.1557949790794979,0.6269056675542031,0.1321319893495625,73.41724800304299,6.356226702168125,-2.4100494484594903,260.4386496766832,54.99745720806391,57338.259265880566,31.435878661087862,88.5014967668315,一级
33,2017-02-03,西藏,0.7375998478508939,1.093545074172689,0.0524134651958919,0.6239482693039178,0.1243286420692278,70.88452073031571,6.116009889691898,-3.880968048687714,262.8981837200456,47.46259604412324,57607.74782997337,31.435878661087862,88.5014967668315,一级
34,2017-02-04,西藏,0.8643666793457588,1.2264416127805249,0.0518942563712438,0.7887181437809053,0.1193267402054012,71.85551160136934,6.421918980600989,1.3008273107645492,266.423497527577,35.480074172689235,57724.41476226702,31.435878661087862,88.5014967668315,一级
35,2017-02-05,西藏,2.438872194750856,3.154442753898821,0.2688436667934575,0.790473564092811,0.1231875237732978,75.22205971852416,9.460072270825409,6.548090528718144,267.3595777862305,37.30980600988969,57479.43528337772,31.435878661087862,88.5014967668315,一级
36,2017-02-06,西藏,4.554710916698364,5.672635983263598,0.6096899961962724,0.601504374286801,0.1340395587675922,77.29731076454927,10.707590338531762,4.500768352985927,264.6597945987067,46.27678585013313,57059.19623050589,31.435878661087862,88.5014967668315,一级
37,2017-02-07,西藏,3.391939901103081,4.170787371624192,0.3695416508178014,0.547109166983644,0.1276302776721186,74.32333586915176,9.507230886268545,-0.8289767972613161,261.4131228604032,48.33205020920502,57014.614397109166,31.435878661087862,88.5014967668315,一级
38,2017-02-08,西藏,1.9948459490300487,2.54157093952073,0.1634252567516165,0.5947508558387219,0.1141593761886649,70.96708824648155,9.721688855077977,0.2799581589958159,263.5962419170788,49.99355458349182,57222.005580068464,31.435878661087862,88.5014967668315,一级
39,2017-02-09,西藏,2.661188664891594,3.570507797641689,0.2425446937999239,0.571027006466337,0.1187105363255991,73.91228033472804,11.19126854317231,3.35494484594903,263.6483301635603,50.13145492582731,57028.543128566,31.435878661087862,88.5014967668315,一级
40,2017-02-10,西藏,4.071620387980221,4.988120958539369,0.426027006466337,0.5617592240395588,0.143575503993914,80.64562381133511,7.377763408139977,-0.0050912894636743,260.76698174210725,49.12832826169646,56974.823478508944,31.435878661087862,88.5014967668315,一级
41,2017-02-11,西藏,2.8590966146823886,3.323543172308862,0.3065157854697604,0.6092963103841764,0.1413978699125142,83.97511981742107,4.139556865728414,0.5076645112209967,261.11719665271966,44.4047280334728,57242.96013883607,31.435878661087862,88.5014967668315,一级
42,2017-02-12,西藏,2.8895150247242296,3.433465195891974,0.3119836439710917,0.7289083301635603,0.1361125903385317,78.93612590338532,5.516730696082161,0.7611011791555724,261.80149296310384,44.87494104222138,57388.460779764166,31.435878661087862,88.5014967668315,一级
43,2017-02-13,西藏,2.808217953594523,3.313995815899582,0.3038664891593762,0.7406219094712818,0.1323069608216051,76.3758672499049,4.687807151007988,-0.8520559147965006,261.31726131608974,46.61900722708254,57478.38286230505,31.435878661087862,88.5014967668315,一级
44,2017-02-14,西藏,2.060247242297452,2.474653860783568,0.225401293267402,0.6680772156713579,0.1357074933434766,77.5038398630658,2.963811335108406,-3.884003423354888,261.4441004184101,44.24689425637125,57750.02408139977,31.435878661087862,88.5014967668315,一级
45,2017-02-15,西藏,0.8235621909471281,1.074315329022442,0.0718809433244579,0.7124476987447699,0.1330201597565614,76.75390642829973,4.623324457968809,-2.033526055534424,263.87539178394826,38.421962723469,57765.24476036515,31.435878661087862,88.5014967668315,一级
46,2017-02-16,西藏,1.1052947888931153,1.4161734499809813,0.0815138836059338,0.7949372384937238,0.1317040699885888,71.65958729554964,5.6294275389882085,-1.873773297831875,266.2568543172309,48.0139615823507,57648.84363065805,31.435878661087862,88.5014967668315,一级
47,2017-02-17,西藏,1.221922784328642,1.5921833396728795,0.0773811335108406,0.8910308101939901,0.1339235450741726,68.12145492582731,5.3504127044503615,-1.4248193229364776,267.66732407759605,48.77798592620768,57728.57521871434,31.435878661087862,88.5014967668315,一级
48,2017-02-18,西藏,1.6000247242297452,2.183402434385698,0.1058520349942944,0.8949771776340814,0.1343666793457588,72.37411943704831,5.584418029669076,-1.132742487637885,268.8856732597946,48.10590528718144,57800.80177443895,31.435878661087862,88.5014967668315,一级
49,2017-02-19,西藏,2.691951312286041,3.352428680106504,0.1741783948269304,0.6817383035374667,0.1329935336629897,72.04696462533283,8.636702168124762,0.3271662228984405,269.69774629136555,50.68269113731457,57507.34518067706,31.435878661087862,88.5014967668315,一级
50,2017-02-20,西藏,6.4763864587295545,8.011243818942564,0.6958349182198554,0.6151616584252567,0.1485393685812095,77.1344199315329,10.23966907569418,1.2262114872575125,266.36913275009505,55.02372575123621,56859.47565233929,31.435878661087862,88.5014967668315,一级
51,2017-02-21,西藏,9.289444655762647,10.949121338912134,1.288740966146824,0.6163883605933814,0.169543552681628,74.7611468238874,9.335001901863826,2.33403004944846,263.83119437048305,60.44738874096615,56638.98255990871,31.435878661087862,88.5014967668315,一级
52,2017-02-22,西藏,6.380262457208064,7.678505135032332,0.9266089767972612,0.5134423735260555,0.1546937999239254,76.19648155192088,11.0118410041841,1.920224419931533,262.94288893115254,54.628391023202745,56716.132613160895,31.435878661087862,88.5014967668315,一级
