province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
河南省,2013-01-01,66.6,140.64,42.76,33.03,1.67,28.65,0.94,-3.11,272.94,42.0,99504.42,96,二级
河南省,2013-01-02,54.28,80.31,34.06,29.25,1.8,25.42,-4.57,-5.31,267.3,47.54,100727.61,75,二级
河南省,2013-01-03,55.43,81.88,41.97,30.44,1.61,26.5,-1.74,-3.14,265.46,38.68,101230.15,76,二级
河南省,2013-01-04,89.63,124.16,43.45,34.78,1.7,24.06,-1.47,0.07,266.94,36.35,100395.19,119,三级
河南省,2013-01-05,129.47,184.74,59.02,40.65,2.32,25.23,-0.11,-0.23,269.68,34.55,99901.48,171,四级
河南省,2013-01-06,194.84,256.87,85.61,49.84,2.89,32.28,-0.56,-0.42,270.64,37.3,99886.4,245,五级
河南省,2013-01-07,203.33,257.95,78.53,46.89,2.52,24.24,0.63,-0.0,272.98,36.56,99593.57,254,五级
河南省,2013-01-08,326.07,395.33,109.89,68.05,4.14,17.37,-1.47,-4.09,272.39,45.88,99939.2,377,六级
河南省,2013-01-09,187.52,225.57,70.46,54.24,2.92,16.79,-2.06,-1.99,271.0,56.23,100190.95,238,五级
河南省,2013-01-10,254.64,329.04,59.62,52.61,2.97,19.69,-0.61,3.14,273.82,56.32,99886.25,305,六级
河南省,2013-01-11,213.9,276.75,63.32,45.74,2.51,25.21,3.17,0.05,276.57,44.77,99732.67,264,五级
河南省,2013-01-12,221.53,278.03,53.34,51.91,2.85,27.17,0.04,1.86,276.33,38.3,99591.7,272,五级
河南省,2013-01-13,229.66,284.33,65.74,50.52,3.36,24.2,-0.87,-0.29,276.3,52.05,99265.3,280,五级
河南省,2013-01-14,313.49,401.84,63.17,59.73,4.34,23.86,-1.57,-0.7,275.43,56.39,99661.71,364,六级
河南省,2013-01-15,225.94,308.18,61.05,47.44,3.17,26.18,0.85,-1.26,276.1,54.75,99645.14,276,五级
河南省,2013-01-16,230.47,330.35,74.15,57.36,3.78,19.04,-1.45,-3.71,274.3,54.31,100095.68,281,五级
河南省,2013-01-17,159.05,197.27,63.81,46.04,2.9,18.36,-2.41,-2.6,271.86,61.38,100872.84,210,五级
河南省,2013-01-18,156.03,202.52,51.78,42.43,2.52,25.56,0.57,3.95,274.05,55.64,100268.7,207,五级
河南省,2013-01-19,173.85,232.67,54.65,40.45,2.79,29.63,-2.68,2.44,276.29,58.93,99578.34,224,五级
河南省,2013-01-20,195.08,226.11,61.61,51.08,3.04,16.06,-2.75,-3.81,273.59,84.26,99648.56,246,五级
河南省,2013-01-21,180.51,211.17,74.13,45.51,3.06,15.95,0.32,-3.83,273.7,75.55,99894.63,231,五级
河南省,2013-01-22,211.07,266.49,77.43,49.13,3.28,15.79,-0.99,-1.73,272.77,79.51,100008.84,262,五级
河南省,2013-01-23,188.29,234.19,61.63,40.47,2.62,31.74,3.81,2.72,276.67,63.99,99271.26,239,五级
河南省,2013-01-24,83.37,108.33,40.9,31.76,1.9,32.52,3.07,-5.38,275.98,42.93,99673.75,111,三级
河南省,2013-01-25,68.75,109.88,49.62,35.06,1.75,28.41,2.6,-0.19,276.65,39.58,99468.81,93,二级
河南省,2013-01-26,136.25,168.31,65.42,43.59,2.44,21.36,-1.42,-3.66,274.71,55.82,99696.85,181,四级
河南省,2013-01-27,156.22,201.78,53.47,41.03,2.22,21.79,-0.14,0.38,276.12,56.63,99938.11,207,五级
河南省,2013-01-28,175.56,223.33,51.51,36.29,2.46,26.3,2.27,4.13,280.32,49.27,99352.14,226,五级
河南省,2013-01-29,176.5,227.08,58.29,39.5,2.51,27.48,0.32,-0.04,280.73,56.77,99390.28,227,五级
河南省,2013-01-30,178.15,235.62,56.63,41.12,2.91,24.2,-2.13,1.34,279.23,73.87,99443.35,229,五级
河南省,2013-01-31,150.59,187.01,53.34,42.99,3.44,16.38,-1.04,-1.02,278.2,88.53,99153.39,201,五级
河南省,2013-02-01,183.42,235.14,70.15,47.99,3.95,21.25,-1.42,-3.6,278.1,66.75,99624.75,234,五级
河南省,2013-02-02,111.28,137.92,45.33,39.21,2.64,20.78,-3.94,-2.0,275.65,60.65,100190.85,146,三级
河南省,2013-02-03,99.2,105.68,32.11,32.12,2.13,14.45,-2.37,1.21,276.69,84.93,99108.11,131,三级
河南省,2013-02-04,113.65,135.45,49.85,34.05,2.64,19.66,-3.34,-3.93,275.68,74.91,99521.38,149,三级
河南省,2013-02-05,95.88,112.6,40.46,33.12,2.1,23.36,-0.78,-2.11,274.21,82.92,99489.92,127,三级
河南省,2013-02-06,131.6,164.06,46.78,32.71,2.22,25.34,-2.33,-1.58,276.81,66.19,99511.91,174,四级
河南省,2013-02-07,62.39,75.83,26.93,22.29,1.95,42.02,-6.79,-6.88,268.36,53.03,100482.34,85,二级
河南省,2013-02-08,48.9,67.05,31.55,23.57,1.54,39.19,-1.74,-1.1,267.3,48.02,100692.62,68,二级
河南省,2013-02-09,83.98,103.86,33.94,22.99,1.6,41.89,1.89,4.08,272.82,57.35,99837.28,112,三级
