province,city,month,PM2.5,PM10,SO2,NO2,CO,O3,AQI,AQI_rank
新疆维吾尔自治区,塔城地区,2014-01,20.78,22.99,5.64,6.02,0.74,59.06,37,一级
新疆维吾尔自治区,塔城地区,2014-02,15.54,16.34,5.31,4.53,0.81,61.78,34,一级
新疆维吾尔自治区,塔城地区,2014-03,13.97,16.24,4.73,3.95,0.72,75.05,39,一级
新疆维吾尔自治区,塔城地区,2014-04,26.29,37.01,3.08,2.48,0.59,70.66,54,二级
新疆维吾尔自治区,塔城地区,2014-05,22.74,27.5,2.27,1.97,0.69,77.24,45,一级
新疆维吾尔自治区,塔城地区,2014-06,11.54,13.26,2.7,2.16,0.39,79.78,41,一级
新疆维吾尔自治区,塔城地区,2014-07,18.39,21.09,2.56,2.38,0.71,76.96,43,一级
新疆维吾尔自治区,塔城地区,2014-08,12.03,14.24,3.11,2.54,0.72,73.67,38,一级
新疆维吾尔自治区,塔城地区,2014-09,14.62,17.96,3.26,3.24,0.8,65.98,36,一级
新疆维吾尔自治区,塔城地区,2014-10,6.31,9.76,3.5,5.4,0.69,60.21,32,一级
新疆维吾尔自治区,塔城地区,2014-11,9.75,13.49,4.59,4.73,0.94,57.5,31,一级
新疆维吾尔自治区,塔城地区,2014-12,14.95,22.35,4.85,6.78,1.49,55.55,40,一级
新疆维吾尔自治区,巴音郭楞蒙古自治州,2014-01,5.8,8.2,1.32,0.82,0.19,60.1,31,一级
新疆维吾尔自治区,巴音郭楞蒙古自治州,2014-02,5.61,9.65,1.34,0.78,0.16,57.16,30,一级
新疆维吾尔自治区,巴音郭楞蒙古自治州,2014-03,16.47,24.65,1.11,0.77,0.15,68.25,38,一级
新疆维吾尔自治区,巴音郭楞蒙古自治州,2014-04,57.8,61.49,0.88,0.71,0.14,73.1,82,二级
新疆维吾尔自治区,巴音郭楞蒙古自治州,2014-05,54.48,59.2,0.72,0.61,0.12,92.39,81,二级
新疆维吾尔自治区,巴音郭楞蒙古自治州,2014-06,37.2,39.07,0.96,0.68,0.11,85.5,67,二级
新疆维吾尔自治区,巴音郭楞蒙古自治州,2014-07,36.23,37.35,0.78,0.68,0.11,78.21,61,二级
新疆维吾尔自治区,巴音郭楞蒙古自治州,2014-08,34.15,35.81,0.99,0.8,0.13,79.09,57,二级
新疆维吾尔自治区,巴音郭楞蒙古自治州,2014-09,30.4,33.06,0.75,0.83,0.15,71.36,50,一级
新疆维吾尔自治区,巴音郭楞蒙古自治州,2014-10,14.4,16.65,0.82,0.86,0.16,68.58,39,一级
新疆维吾尔自治区,巴音郭楞蒙古自治州,2014-11,8.96,10.99,1.15,0.94,0.18,61.33,32,一级
新疆维吾尔自治区,巴音郭楞蒙古自治州,2014-12,4.85,6.46,1.23,1.03,0.21,57.81,30,一级
