province,city,month,PM2.5,PM10,SO2,NO2,CO,O3,AQI,AQI_rank
吉林省,长春市,2014-01,78.08,103.48,36.08,33.97,1.06,39.19,106,三级
吉林省,长春市,2014-02,84.78,113.3,32.72,30.38,1.28,59.54,115,三级
吉林省,长春市,2014-03,50.14,78.27,19.47,23.73,0.8,61.17,72,二级
吉林省,长春市,2014-04,38.2,76.69,10.11,22.17,0.56,67.9,63,二级
吉林省,长春市,2014-05,25.4,43.8,6.6,16.86,0.47,68.61,45,一级
吉林省,长春市,2014-06,25.63,43.48,5.84,18.56,0.45,77.74,46,一级
吉林省,长春市,2014-07,40.25,61.29,5.7,13.75,0.58,82.66,60,二级
吉林省,长春市,2014-08,30.41,51.29,5.99,15.83,0.5,79.02,50,一级
吉林省,长春市,2014-09,19.93,36.26,5.34,15.28,0.4,58.19,38,一级
吉林省,长春市,2014-10,106.9,140.56,14.36,33.63,0.87,57.08,139,三级
吉林省,长春市,2014-11,73.9,110.08,23.21,28.78,0.84,37.51,101,三级
吉林省,长春市,2014-12,64.89,86.93,29.0,29.07,0.86,37.09,92,二级
吉林省,延边朝鲜族自治州,2014-01,35.71,40.65,12.08,14.35,0.63,40.17,51,二级
吉林省,延边朝鲜族自治州,2014-02,39.25,45.69,11.45,10.03,0.6,55.52,56,二级
吉林省,延边朝鲜族自治州,2014-03,27.22,31.93,9.71,7.72,0.44,63.98,42,一级
吉林省,延边朝鲜族自治州,2014-04,18.58,22.93,5.88,4.98,0.3,73.91,41,一级
吉林省,延边朝鲜族自治州,2014-05,24.58,28.32,6.29,4.26,0.28,76.9,43,一级
吉林省,延边朝鲜族自治州,2014-06,25.68,30.14,4.97,3.84,0.24,80.19,46,一级
吉林省,延边朝鲜族自治州,2014-07,32.31,36.8,6.87,3.97,0.28,87.52,51,二级
吉林省,延边朝鲜族自治州,2014-08,25.92,31.09,6.34,3.61,0.26,79.32,45,一级
吉林省,延边朝鲜族自治州,2014-09,15.35,19.02,5.25,4.44,0.24,66.91,35,一级
吉林省,延边朝鲜族自治州,2014-10,30.1,39.25,10.08,12.53,0.38,57.94,48,一级
