province,city,month,PM2.5,PM10,SO2,NO2,CO,O3,AQI,AQI_rank
吉林省,长春市,2017-01,79.43,95.21,24.77,31.45,1.33,48.5,107,三级
吉林省,长春市,2017-02,49.34,63.11,19.24,23.3,1.1,64.72,70,二级
吉林省,长春市,2017-03,46.76,65.63,12.59,22.32,0.95,69.78,67,二级
吉林省,长春市,2017-04,39.04,67.01,8.18,17.04,0.82,77.28,64,二级
吉林省,长春市,2017-05,23.16,53.08,6.39,12.95,0.57,88.52,55,二级
吉林省,长春市,2017-06,19.74,33.98,6.16,16.04,0.56,85.34,46,一级
吉林省,长春市,2017-07,21.63,37.39,6.0,12.55,0.58,92.61,50,一级
吉林省,长春市,2017-08,15.07,27.24,5.37,9.46,0.52,65.33,35,一级
吉林省,长春市,2017-09,14.72,28.69,5.91,13.57,0.55,59.0,33,一级
吉林省,长春市,2017-10,51.81,73.5,10.82,26.08,0.83,53.06,74,二级
吉林省,长春市,2017-11,46.47,66.38,12.26,18.13,0.72,44.29,69,二级
吉林省,长春市,2017-12,48.3,66.57,18.93,26.56,0.93,38.27,68,二级
吉林省,延边朝鲜族自治州,2017-01,37.66,44.19,16.04,17.74,0.76,48.58,55,二级
吉林省,延边朝鲜族自治州,2017-02,30.87,37.15,13.69,14.39,0.6,61.63,47,一级
吉林省,延边朝鲜族自治州,2017-03,27.51,33.74,9.57,10.99,0.53,70.58,44,一级
吉林省,延边朝鲜族自治州,2017-04,26.85,33.09,6.38,8.76,0.44,79.57,48,一级
吉林省,延边朝鲜族自治州,2017-05,20.14,32.91,4.82,5.06,0.34,83.62,47,一级
吉林省,延边朝鲜族自治州,2017-06,19.68,26.46,5.66,5.23,0.39,80.29,42,一级
吉林省,延边朝鲜族自治州,2017-07,23.44,31.04,7.04,4.65,0.43,82.3,44,一级
吉林省,延边朝鲜族自治州,2017-08,12.94,17.76,4.14,4.08,0.32,62.95,33,一级
吉林省,延边朝鲜族自治州,2017-09,15.41,20.91,6.2,6.08,0.37,61.18,32,一级
吉林省,延边朝鲜族自治州,2017-10,23.64,31.03,8.69,12.26,0.5,52.6,40,一级
吉林省,延边朝鲜族自治州,2017-11,26.53,32.87,10.95,13.06,0.49,47.41,41,一级
吉林省,延边朝鲜族自治州,2017-12,29.1,36.94,12.96,16.4,0.62,45.37,43,一级
吉林省,吉林市,2017-01,64.06,76.95,22.45,25.4,1.12,56.13,88,二级
吉林省,吉林市,2017-02,48.55,59.41,18.83,19.86,0.96,72.59,69,二级
吉林省,吉林市,2017-03,42.51,57.22,13.06,16.73,0.79,76.67,61,二级
吉林省,吉林市,2017-04,35.65,55.06,8.1,12.26,0.61,84.85,58,二级
吉林省,吉林市,2017-05,23.43,41.67,6.25,8.54,0.45,93.22,56,二级
吉林省,吉林市,2017-06,23.53,33.75,6.6,10.34,0.48,87.73,47,一级
