province,city,month,PM2.5,PM10,SO2,NO2,CO,O3,AQI,AQI_rank
吉林省,长春市,2015-01,80.98,107.67,37.21,38.01,1.08,39.91,110,三级
吉林省,长春市,2015-02,70.45,102.42,26.74,30.17,0.96,60.54,99,二级
吉林省,长春市,2015-03,44.32,80.63,17.89,22.23,0.71,70.28,68,二级
吉林省,长春市,2015-04,37.38,69.92,9.03,17.93,0.52,76.7,62,二级
吉林省,长春市,2015-05,24.66,50.8,6.24,13.78,0.4,78.12,51,二级
吉林省,长春市,2015-06,28.22,43.85,6.34,18.4,0.46,86.61,52,二级
吉林省,长春市,2015-07,28.02,44.92,5.5,15.67,0.51,88.08,51,二级
吉林省,长春市,2015-08,23.26,35.91,5.71,12.25,0.52,70.94,40,一级
吉林省,长春市,2015-09,20.81,38.35,6.14,18.05,0.55,57.17,39,一级
吉林省,长春市,2015-10,52.31,71.6,10.41,24.43,0.71,57.04,75,二级
吉林省,长春市,2015-11,106.6,134.46,18.63,31.66,1.06,45.96,135,三级
吉林省,长春市,2015-12,87.76,109.65,30.72,38.58,1.17,37.52,117,三级
吉林省,延边朝鲜族自治州,2015-01,43.65,52.65,23.02,17.62,0.68,41.83,61,二级
吉林省,延边朝鲜族自治州,2015-02,35.07,46.8,15.22,13.48,0.56,55.2,53,二级
吉林省,延边朝鲜族自治州,2015-03,31.5,41.65,12.98,10.73,0.49,68.9,49,一级
吉林省,延边朝鲜族自治州,2015-04,22.84,32.94,7.53,7.46,0.43,80.4,44,一级
吉林省,延边朝鲜族自治州,2015-05,20.75,35.3,5.62,5.79,0.31,79.97,45,一级
吉林省,延边朝鲜族自治州,2015-06,22.81,29.37,5.2,5.14,0.3,84.5,44,一级
吉林省,延边朝鲜族自治州,2015-07,20.87,27.76,5.06,5.01,0.3,78.18,42,一级
吉林省,延边朝鲜族自治州,2015-08,21.73,29.17,5.86,4.5,0.29,67.72,37,一级
吉林省,延边朝鲜族自治州,2015-09,16.28,22.58,5.32,5.85,0.31,62.59,33,一级
吉林省,延边朝鲜族自治州,2015-10,22.09,29.44,7.71,12.01,0.41,54.32,38,一级
吉林省,延边朝鲜族自治州,2015-11,38.24,44.39,10.2,14.66,0.53,47.59,55,二级
吉林省,延边朝鲜族自治州,2015-12,41.34,48.81,17.18,18.7,0.72,38.06,59,二级
吉林省,吉林市,2015-01,66.79,88.46,29.42,30.14,1.08,45.36,91,二级
吉林省,吉林市,2015-02,56.02,82.12,21.93,23.16,0.91,63.51,82,二级
吉林省,吉林市,2015-03,39.45,65.72,15.7,17.34,0.69,78.56,61,二级
吉林省,吉林市,2015-04,31.39,55.13,8.98,12.94,0.45,88.77,58,二级
吉林省,吉林市,2015-05,25.54,46.83,7.67,10.26,0.36,86.7,54,二级
吉林省,吉林市,2015-06,26.59,38.22,7.1,11.27,0.38,93.02,51,二级
吉林省,吉林市,2015-07,26.0,38.04,6.9,8.71,0.41,89.79,49,一级
吉林省,吉林市,2015-08,23.19,33.66,7.36,7.53,0.4,73.98,40,一级
吉林省,吉林市,2015-09,20.6,32.31,7.84,11.66,0.45,62.3,37,一级
吉林省,吉林市,2015-10,42.35,56.79,10.77,18.89,0.59,59.87,62,二级
吉林省,吉林市,2015-11,69.27,84.31,15.59,20.89,0.78,53.47,93,二级
吉林省,吉林市,2015-12,61.58,77.25,26.59,27.57,0.96,45.85,84,二级
吉林省,松原市,2015-01,56.38,75.71,23.51,26.88,0.79,36.14,78,二级
吉林省,松原市,2015-02,46.93,65.2,16.26,18.97,0.74,52.43,67,二级
吉林省,松原市,2015-03,31.17,53.57,11.11,13.19,0.54,62.44,50,一级
吉林省,松原市,2015-04,27.56,45.91,6.54,10.07,0.41,68.6,48,一级
吉林省,松原市,2015-05,21.22,34.53,5.38,7.78,0.29,71.9,43,一级
吉林省,松原市,2015-06,26.61,36.12,7.15,8.44,0.37,84.45,48,一级
吉林省,松原市,2015-07,24.99,35.16,6.55,8.55,0.43,89.59,50,一级
吉林省,松原市,2015-08,23.56,32.91,6.94,7.84,0.47,73.61,41,一级
吉林省,松原市,2015-09,18.41,29.92,6.6,11.35,0.5,62.26,36,一级
吉林省,松原市,2015-10,36.34,47.18,8.54,15.09,0.56,56.63,56,二级
吉林省,松原市,2015-11,78.03,99.6,16.09,24.38,0.85,41.6,103,三级
吉林省,松原市,2015-12,70.66,86.36,22.89,29.68,0.91,33.59,95,二级
吉林省,白城市,2015-01,42.53,53.23,15.47,14.9,0.55,38.74,60,二级
吉林省,白城市,2015-02,38.43,49.86,10.59,11.03,0.49,51.83,56,二级
吉林省,白城市,2015-03,25.74,40.97,7.62,7.65,0.42,63.94,45,一级
吉林省,白城市,2015-04,25.47,41.19,3.76,5.43,0.27,69.61,47,一级
吉林省,白城市,2015-05,22.32,31.96,4.03,4.66,0.23,70.93,43,一级
吉林省,白城市,2015-06,28.09,35.59,6.0,4.61,0.3,84.83,49,一级
吉林省,白城市,2015-07,27.05,35.83,6.31,4.89,0.34,85.59,50,一级
吉林省,白城市,2015-08,25.08,32.23,6.48,4.81,0.32,68.18,40,一级
吉林省,白城市,2015-09,18.35,26.06,6.31,5.87,0.33,58.02,34,一级
吉林省,白城市,2015-10,27.43,37.65,6.09,8.32,0.37,52.9,46,一级
吉林省,白城市,2015-11,64.09,79.93,12.44,14.91,0.59,40.25,87,二级
吉林省,白城市,2015-12,52.53,57.53,13.56,17.99,0.67,36.33,73,二级
吉林省,四平市,2015-01,67.25,89.27,29.57,31.46,1.01,39.39,92,二级
吉林省,四平市,2015-02,59.57,84.92,24.31,25.57,0.93,57.37,86,二级
吉林省,四平市,2015-03,41.54,71.91,16.0,17.61,0.68,69.19,63,二级
吉林省,四平市,2015-04,39.72,67.75,9.27,15.73,0.54,79.1,64,二级
吉林省,四平市,2015-05,28.27,57.48,7.45,12.62,0.41,86.21,57,二级
吉林省,四平市,2015-06,30.27,45.32,6.81,17.52,0.5,85.06,51,二级
吉林省,四平市,2015-07,31.9,51.31,6.51,14.08,0.51,83.38,52,二级
吉林省,四平市,2015-08,26.78,39.23,6.35,10.72,0.5,71.68,44,一级
吉林省,四平市,2015-09,24.43,41.05,7.62,17.08,0.54,60.21,41,一级
吉林省,四平市,2015-10,52.29,68.2,10.35,20.05,0.64,56.86,75,二级
吉林省,四平市,2015-11,95.75,114.14,19.67,30.74,1.05,41.33,123,三级
吉林省,四平市,2015-12,77.14,91.08,28.37,33.37,1.02,32.46,103,三级
吉林省,辽源市,2015-01,77.25,102.41,35.32,37.33,1.34,39.65,105,三级
吉林省,辽源市,2015-02,70.44,99.84,27.96,29.22,1.34,53.49,101,三级
吉林省,辽源市,2015-03,45.19,73.3,17.11,20.3,0.95,67.4,66,二级
吉林省,辽源市,2015-04,39.88,63.73,9.74,16.29,0.57,78.23,63,二级
吉林省,辽源市,2015-05,28.69,50.31,8.52,12.94,0.42,85.63,54,二级
吉林省,辽源市,2015-06,29.55,43.27,7.16,14.56,0.49,76.72,47,一级
吉林省,辽源市,2015-07,28.5,42.79,6.17,9.94,0.5,66.34,45,一级
吉林省,辽源市,2015-08,26.21,38.21,6.49,9.27,0.51,59.59,41,一级
吉林省,辽源市,2015-09,25.84,40.55,8.05,15.9,0.57,54.85,41,一级
吉林省,辽源市,2015-10,50.89,63.89,10.15,20.4,0.72,53.61,72,二级
吉林省,辽源市,2015-11,86.91,106.59,18.61,26.21,1.09,43.29,115,三级
吉林省,辽源市,2015-12,79.56,96.99,32.06,34.99,1.25,33.05,107,三级
吉林省,通化市,2015-01,71.43,96.77,42.91,39.38,1.73,35.53,97,二级
吉林省,通化市,2015-02,59.45,88.64,27.62,30.54,1.58,47.18,88,二级
吉林省,通化市,2015-03,42.2,66.53,17.99,20.64,1.28,63.11,62,二级
吉林省,通化市,2015-04,37.92,58.43,12.23,16.32,0.77,76.84,58,二级
吉林省,通化市,2015-05,28.78,45.33,9.37,11.21,0.49,82.4,48,一级
吉林省,通化市,2015-06,29.63,41.24,9.54,11.79,0.47,78.91,46,一级
吉林省,通化市,2015-07,26.93,40.32,8.47,9.11,0.53,66.46,42,一级
吉林省,通化市,2015-08,27.16,42.31,9.51,9.32,0.55,56.1,43,一级
吉林省,通化市,2015-09,26.51,42.49,11.61,13.64,0.65,50.22,43,一级
吉林省,通化市,2015-10,39.85,56.74,13.32,20.29,0.81,48.31,57,二级
吉林省,通化市,2015-11,70.71,92.66,22.61,24.21,1.02,41.44,95,二级
吉林省,通化市,2015-12,72.22,93.39,53.05,36.99,1.44,29.1,98,二级
吉林省,白山市,2015-01,52.21,68.33,29.56,29.42,1.35,39.53,73,二级
吉林省,白山市,2015-02,43.52,63.11,18.49,21.71,1.27,50.62,66,二级
吉林省,白山市,2015-03,36.45,53.13,14.41,16.75,1.27,63.88,54,二级
吉林省,白山市,2015-04,31.93,46.04,9.93,12.27,0.61,78.42,51,二级
吉林省,白山市,2015-05,27.89,39.96,8.54,8.35,0.4,81.82,47,一级
吉林省,白山市,2015-06,28.22,36.26,9.02,8.7,0.39,82.58,46,一级
吉林省,白山市,2015-07,25.55,35.05,8.27,7.22,0.48,72.31,43,一级
吉林省,白山市,2015-08,27.38,38.46,9.12,7.46,0.45,62.08,42,一级
吉林省,白山市,2015-09,22.42,33.2,9.97,10.12,0.5,55.95,37,一级
吉林省,白山市,2015-10,28.74,40.63,12.57,15.26,0.62,51.98,44,一级
吉林省,白山市,2015-11,45.87,59.16,17.72,17.64,0.71,46.54,65,二级
吉林省,白山市,2015-12,51.48,64.65,43.84,26.81,1.12,35.81,71,二级
