Unnamed: 0,time,province,PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI
0,2014-01-01,重庆,83.62481586402266,108.55968838526913,38.312124645892354,20.48668555240793,1.0207648725212464,42.42733711048159,-1.4977053824362607,-0.0713314447592068,280.09087818696884,53.41402266288952,93489.92396600566,30.066147308781872,107.89739376770538,三级
1,2014-01-02,重庆,102.01844192634562,122.8715297450425,38.744504249291786,16.641983002832863,0.9943059490084986,41.1442492917847,-0.4701416430594901,-0.9641076487252124,280.57620396600566,54.23903682719547,93222.27671388102,30.066147308781872,107.89739376770538,三级
2,2014-01-03,重庆,101.44325779036828,136.30569405099152,34.9385269121813,22.16490084985836,1.0096317280453255,42.67872521246459,1.6328611898016996,-1.7018130311614732,279.55759206798865,47.02065155807366,93741.27413597734,30.066147308781872,107.89739376770538,三级
3,2014-01-04,重庆,85.53084985835694,114.6015014164306,30.495382436260627,21.169348441926346,0.8746175637393768,52.09260623229461,-0.5922096317280453,-0.1555524079320113,279.91158640226627,40.53456090651558,93801.01456090652,30.066147308781872,107.89739376770538,三级
4,2014-01-05,重庆,94.27535410764872,118.51348441926346,31.75943342776204,16.715495750708214,0.9369971671388102,45.93407932011331,-4.300056657223796,3.2692917847025496,281.5670821529745,46.0313597733711,93106.91014164306,30.066147308781872,107.89739376770538,三级
5,2014-01-06,重庆,89.41875354107648,112.74640226628895,27.70546742209632,17.8,0.9170821529745043,37.104504249291786,-4.044702549575071,1.2951274787535412,279.81835694050994,62.10416430594901,92951.70552407933,30.066147308781872,107.89739376770538,三级
6,2014-01-07,重庆,109.94957507082152,130.54467422096317,35.448385269121815,19.44226628895184,1.078441926345609,31.058980169971672,-0.7093484419263456,-2.343739376770538,277.47883852691217,81.25999999999999,93398.24008498584,30.066147308781872,107.89739376770538,三级
7,2014-01-08,重庆,82.94475920679886,92.83643059490086,31.50209631728045,16.183937677053827,0.86643059490085,33.388526912181305,-1.7326345609065157,-2.223484419263456,276.1255807365439,66.12184135977337,94219.54470254958,30.066147308781872,107.89739376770538,三级
8,2014-01-09,重庆,84.18968838526912,100.0012181303116,35.077960339943346,18.49685552407932,0.9094900849858356,30.282067988668555,-3.911359773371105,2.6169405099150143,276.27498583569405,60.59201133144476,94130.01053824362,30.066147308781872,107.89739376770538,三级
9,2014-01-10,重庆,76.56668555240793,92.34492917847024,28.631218130311613,15.390764872521244,0.8974787535410765,33.75158640226629,-4.71943342776204,2.109036827195468,275.8672521246459,68.37784702549575,93789.56232294618,30.066147308781872,107.89739376770538,三级
10,2014-01-11,重庆,84.05260623229462,101.98334277620395,33.30696883852691,16.346487252124646,0.99014164305949,35.5985835694051,-1.3790084985835696,-1.18014164305949,276.1204532577904,73.53447592067988,94206.07864022664,30.066147308781872,107.89739376770538,三级
