province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
福建省,2013-01-01,28.49,43.65,12.74,16.61,0.45,47.56,-1.78,-1.83,279.57,51.53,96622.07,44,一级
福建省,2013-01-02,39.23,55.14,14.35,19.91,0.62,44.46,-1.96,-2.95,282.55,75.85,96740.22,56,二级
福建省,2013-01-03,27.76,34.31,13.88,15.98,0.42,39.99,-2.54,-5.8,278.63,82.33,97165.17,40,一级
福建省,2013-01-04,33.85,39.07,13.26,17.18,0.47,35.86,-0.86,-4.25,276.15,85.89,96898.38,49,一级
福建省,2013-01-05,43.65,45.59,14.09,18.8,0.55,33.87,-0.15,-3.25,277.55,89.01,96564.93,61,二级
福建省,2013-01-06,38.95,50.2,15.1,19.54,0.61,35.02,-0.12,-2.96,278.59,89.71,96608.27,55,二级
福建省,2013-01-07,37.71,51.13,15.16,16.82,0.64,41.71,-0.42,-2.21,280.57,87.65,96528.53,54,二级
福建省,2013-01-08,41.67,56.52,16.56,19.31,0.69,46.43,-0.93,-2.99,280.8,84.54,96524.17,59,二级
福建省,2013-01-09,58.69,76.46,22.0,23.17,0.83,40.81,-1.5,-4.82,278.63,76.52,96674.92,80,二级
福建省,2013-01-10,48.98,57.87,17.73,17.24,0.61,42.61,-3.69,-4.11,278.65,76.42,96788.12,68,二级
福建省,2013-01-11,35.7,43.47,11.52,15.88,0.42,48.47,-2.42,-2.98,280.34,82.52,96797.29,51,二级
福建省,2013-01-12,38.75,45.02,10.61,17.4,0.51,46.49,-1.86,-3.33,282.36,84.63,96593.47,55,二级
福建省,2013-01-13,37.34,45.21,11.95,15.13,0.52,46.05,0.17,-3.68,282.63,86.28,96210.98,53,二级
福建省,2013-01-14,34.94,45.33,13.04,15.69,0.49,52.47,-2.35,-4.11,281.03,67.02,96558.82,50,一级
福建省,2013-01-15,46.16,57.13,14.07,18.09,0.54,57.49,-1.67,-1.22,282.03,66.71,96775.4,64,二级
福建省,2013-01-16,61.24,75.43,17.23,16.93,0.64,57.95,-0.47,-2.71,282.91,73.81,96801.62,83,二级
福建省,2013-01-17,95.2,102.18,23.59,24.41,1.03,44.39,-2.73,-5.13,279.82,72.0,97214.02,126,三级
福建省,2013-01-18,40.84,45.94,12.66,15.91,0.53,55.23,-3.41,-4.32,277.4,49.14,97328.08,58,二级
福建省,2013-01-19,28.48,39.87,10.26,20.64,0.42,53.92,-3.44,-0.95,280.48,70.67,96968.24,41,一级
福建省,2013-01-20,21.86,33.97,9.58,15.99,0.43,63.26,-1.78,0.76,285.84,81.02,96794.59,34,一级
福建省,2013-01-21,35.56,55.67,13.29,24.2,0.57,53.1,1.05,0.16,287.38,85.39,96715.11,53,二级
福建省,2013-01-22,72.61,76.37,17.26,24.85,0.84,39.94,-0.59,-2.89,283.76,90.36,96761.9,98,二级
福建省,2013-01-23,64.62,74.39,19.2,22.56,1.0,49.43,-0.88,-2.11,282.73,80.37,96643.63,88,二级
福建省,2013-01-24,70.24,84.19,20.32,20.13,0.98,48.59,0.33,-1.6,282.51,87.05,96533.67,95,二级
福建省,2013-01-25,84.27,94.42,23.63,14.48,0.97,57.24,-1.69,-3.35,281.27,76.82,96650.15,112,三级
