province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
上海市,2013-01-01,73.65,105.1,42.32,69.17,1.6,16.23,5.58,-0.07,276.59,63.79,102374.78,99,二级
上海市,2013-01-02,55.78,93.83,25.86,43.81,1.8,34.53,0.25,-8.81,276.44,68.65,103033.52,76,二级
上海市,2013-01-03,36.21,45.81,24.51,30.6,1.48,40.84,2.78,-8.36,273.89,80.65,103582.23,52,二级
上海市,2013-01-04,45.65,50.12,25.04,40.56,1.2,33.9,1.25,-6.94,274.92,80.1,103089.72,64,二级
上海市,2013-01-05,51.61,50.41,25.87,46.5,1.62,30.0,1.8,-6.28,275.22,81.29,102642.02,71,二级
上海市,2013-01-06,80.41,81.82,35.86,50.95,1.43,27.26,1.76,-5.45,275.52,75.58,102635.68,107,三级
上海市,2013-01-07,125.67,121.78,49.04,66.53,1.51,14.89,1.91,-4.48,275.73,78.55,102490.71,166,四级
上海市,2013-01-08,113.65,108.54,53.18,61.01,1.56,30.34,1.33,-6.27,276.95,73.18,102516.32,149,三级
上海市,2013-01-09,93.87,100.9,52.1,47.68,1.43,32.44,0.54,-7.24,276.85,70.54,102793.78,124,三级
上海市,2013-01-10,57.35,69.43,31.5,52.23,1.44,34.57,-0.6,-5.27,276.02,63.13,103028.1,78,二级
上海市,2013-01-11,46.77,53.06,19.85,59.05,1.27,32.31,-2.28,-0.4,278.28,73.67,102808.56,74,二级
上海市,2013-01-12,155.62,180.62,70.68,99.94,1.89,19.6,-0.88,-1.9,278.61,80.41,102597.32,206,五级
上海市,2013-01-13,74.38,62.91,17.36,59.38,1.45,31.82,-2.25,-4.53,279.51,89.28,102106.69,100,二级
上海市,2013-01-14,117.82,121.67,30.47,62.53,1.69,36.39,1.42,-6.12,277.66,78.37,102454.56,155,四级
上海市,2013-01-15,110.65,117.57,23.5,63.1,1.72,36.67,-2.12,-0.53,278.19,84.93,102564.18,145,三级
上海市,2013-01-16,174.48,181.03,44.56,61.44,1.84,28.21,0.2,-4.23,277.71,84.31,102683.77,225,五级
上海市,2013-01-17,54.88,63.68,23.8,33.54,1.35,48.72,1.63,-9.0,275.29,68.21,103392.77,75,二级
上海市,2013-01-18,91.84,104.3,38.99,65.07,1.4,30.49,1.76,-3.83,274.18,70.9,103422.24,122,三级
上海市,2013-01-19,81.41,82.08,25.42,60.44,1.23,35.15,-2.77,1.33,277.09,74.24,102969.45,109,三级
上海市,2013-01-20,31.27,38.84,13.5,45.49,1.1,41.14,-4.96,4.27,282.63,91.34,102532.48,57,二级
上海市,2013-01-21,99.1,95.65,31.62,60.06,1.92,7.99,4.83,-0.78,280.95,92.11,102312.04,131,三级
上海市,2013-01-22,106.11,108.08,31.62,53.67,1.73,14.67,3.28,-5.62,276.33,81.32,102619.47,139,三级
上海市,2013-01-23,141.28,149.0,49.56,68.23,1.87,16.96,4.21,-2.65,276.06,71.83,102383.02,188,四级
上海市,2013-01-24,189.13,207.88,60.4,84.68,2.22,14.34,2.79,-2.14,278.05,70.75,102195.24,240,五级
上海市,2013-01-25,156.71,169.08,43.2,76.03,1.83,24.15,2.36,-1.06,276.29,62.85,102495.59,207,五级
上海市,2013-01-26,140.11,138.86,46.36,81.45,1.72,28.19,1.75,-1.28,278.63,67.82,102308.92,186,四级
上海市,2013-01-27,44.05,38.62,19.74,48.4,0.89,43.26,-1.87,-3.79,277.46,68.94,102876.41,62,二级
上海市,2013-01-28,46.43,51.85,20.62,50.3,0.74,46.09,-2.35,4.4,278.88,64.48,102764.81,65,二级
上海市,2013-01-29,70.65,88.28,24.77,73.8,1.14,41.13,-1.1,4.1,281.71,72.94,102486.49,95,二级
上海市,2013-01-30,130.63,143.08,29.18,84.33,1.85,47.72,-3.14,2.04,282.24,76.39,102707.34,173,四级
上海市,2013-01-31,36.46,38.37,12.51,40.43,0.71,53.38,-4.94,5.82,283.89,93.81,102350.27,52,二级
上海市,2013-02-01,77.08,74.68,17.92,57.39,1.35,16.53,3.38,1.16,285.3,90.2,102173.79,103,三级
上海市,2013-02-02,58.13,68.29,15.62,34.21,1.18,41.37,-2.47,-5.98,278.31,82.43,103031.76,79,二级
上海市,2013-02-03,19.79,32.19,9.7,27.83,0.55,54.65,-5.56,3.68,281.71,84.26,102343.22,35,一级
上海市,2013-02-04,57.27,58.88,18.92,40.29,0.97,26.65,1.73,-3.46,282.17,87.08,102249.43,78,二级
上海市,2013-02-05,33.9,34.14,8.55,33.28,0.73,42.15,-3.69,-3.1,279.6,93.92,102065.66,49,一级
上海市,2013-02-06,51.71,55.28,15.34,35.43,0.88,38.09,0.96,-4.85,277.1,84.59,102355.79,71,二级
上海市,2013-02-07,51.16,59.58,26.09,25.47,0.8,48.66,-1.72,-9.57,275.58,81.19,102745.78,71,二级
上海市,2013-02-08,21.74,27.98,11.01,20.09,0.59,60.68,0.82,-7.92,272.94,84.55,103245.43,32,一级
上海市,2013-02-09,42.78,53.54,15.3,22.75,0.68,55.49,1.38,-4.59,273.52,74.46,103022.59,60,二级
上海市,2013-02-10,152.84,165.49,37.24,31.15,0.91,49.44,-1.24,-2.83,275.3,73.71,102791.21,203,五级
上海市,2013-02-11,52.45,57.34,14.77,19.81,0.72,75.76,-6.1,-3.94,278.65,79.28,102829.23,72,二级
上海市,2013-02-12,36.2,43.26,14.13,23.3,0.74,62.46,-0.85,-5.48,278.26,82.61,102702.82,52,二级
上海市,2013-02-13,82.57,88.27,20.66,18.75,0.97,69.29,-2.71,-0.99,277.11,75.01,102734.25,110,三级
上海市,2013-02-14,61.42,62.61,12.05,25.7,0.87,57.8,-4.04,-0.78,279.6,93.96,102246.29,84,二级
上海市,2013-02-15,59.05,65.27,15.76,22.52,0.97,70.6,-0.23,-6.48,278.31,81.25,102584.92,81,二级
上海市,2013-02-16,44.41,59.48,13.52,21.39,0.77,76.41,-6.45,-0.08,278.43,69.98,102661.81,62,二级
上海市,2013-02-17,35.94,51.57,13.38,38.31,0.8,50.52,-1.97,3.65,282.11,90.91,101821.28,52,二级
上海市,2013-02-18,42.9,42.24,13.01,30.86,0.85,46.42,-2.07,-7.51,279.4,92.96,101898.14,60,二级
上海市,2013-02-19,15.66,22.37,14.41,26.7,0.59,62.4,-2.34,-8.78,275.75,81.9,102692.25,34,一级
上海市,2013-02-20,42.46,58.2,20.53,36.99,0.79,64.16,-4.41,-3.75,277.37,66.75,103006.7,60,二级
上海市,2013-02-21,51.23,68.29,17.89,28.85,0.64,79.13,-4.93,-1.85,278.75,74.05,102947.71,71,二级
上海市,2013-02-22,81.77,94.53,24.54,60.3,1.01,49.22,-0.58,-2.68,280.36,75.99,102877.09,109,三级
上海市,2013-02-23,123.91,130.92,33.99,66.19,1.29,51.75,-2.26,-1.47,279.59,80.46,103118.09,163,四级
上海市,2013-02-24,66.66,70.65,16.76,25.22,0.73,85.35,-6.76,2.99,281.14,72.59,102838.77,90,二级
上海市,2013-02-25,25.88,27.63,8.53,29.28,0.58,65.89,-5.95,2.72,283.45,94.33,102345.81,37,一级
上海市,2013-02-26,35.46,32.37,12.65,44.21,0.94,35.3,-0.02,-4.1,283.82,95.95,101892.0,56,二级
上海市,2013-02-27,37.72,44.5,12.78,36.25,0.71,61.96,-1.9,-3.87,279.98,94.73,102051.53,54,二级
上海市,2013-02-28,46.33,60.38,14.83,36.4,0.64,68.15,-4.39,4.34,283.13,86.46,101533.75,65,二级
上海市,2013-03-01,44.06,63.54,15.58,32.65,0.79,52.5,-0.28,-9.44,280.54,77.81,102036.63,62,二级
上海市,2013-03-02,21.35,45.98,15.99,23.32,0.49,67.94,-0.21,-8.49,276.97,62.58,103059.87,46,一级
上海市,2013-03-03,53.8,79.1,31.17,56.22,0.81,46.54,2.64,-2.35,277.57,54.49,102759.44,74,二级
上海市,2013-03-04,104.37,161.7,49.72,82.53,1.2,33.47,5.31,-0.02,282.29,50.51,102444.53,137,三级
上海市,2013-03-05,129.06,193.55,40.69,72.76,1.2,46.66,-2.37,0.77,281.86,71.9,102638.5,171,四级
上海市,2013-03-06,80.65,157.97,33.79,71.56,0.89,69.84,0.39,7.0,286.84,50.97,102153.87,108,三级
上海市,2013-03-07,129.32,213.04,50.28,85.52,1.25,54.03,4.08,2.46,288.28,53.24,101709.04,171,四级
上海市,2013-03-08,139.42,213.96,44.97,100.57,1.39,50.97,3.94,4.03,290.63,49.63,101359.2,185,四级
上海市,2013-03-09,115.67,171.51,41.31,85.87,1.26,88.58,2.47,6.86,292.98,50.25,101172.88,151,四级
上海市,2013-03-10,44.43,126.63,15.28,25.04,0.68,73.58,-3.27,-9.16,281.38,67.39,102216.84,89,二级
上海市,2013-03-11,19.66,36.27,11.02,35.41,0.58,55.48,-5.36,-2.92,280.08,76.3,102481.24,45,一级
上海市,2013-03-12,38.51,67.36,17.2,44.49,0.7,60.08,-4.44,6.77,285.59,84.1,101494.22,59,二级
上海市,2013-03-13,44.85,52.25,16.28,37.27,0.92,40.12,1.21,-8.55,281.64,80.84,101984.34,63,二级
上海市,2013-03-14,25.04,41.76,16.92,30.35,0.56,68.43,-2.6,-6.71,278.41,69.36,102906.28,42,一级
