province,city,month,PM2.5,PM10,SO2,NO2,CO,O3,AQI,AQI_rank
辽宁省,丹东市,2015-01,56.86,74.73,41.87,34.63,1.55,30.06,78,二级
辽宁省,丹东市,2015-02,51.5,83.04,32.08,27.79,1.34,39.47,77,二级
辽宁省,丹东市,2015-03,43.07,67.3,21.93,19.3,1.1,55.47,63,二级
辽宁省,丹东市,2015-04,40.76,65.25,13.2,17.25,0.9,72.03,61,二级
辽宁省,丹东市,2015-05,30.88,48.73,10.29,13.27,0.68,83.95,50,一级
辽宁省,丹东市,2015-06,33.79,45.45,8.7,9.18,0.7,87.98,53,二级
辽宁省,丹东市,2015-07,26.29,37.0,7.3,9.09,0.64,67.11,42,一级
辽宁省,丹东市,2015-08,30.97,46.62,9.35,8.14,0.73,68.54,47,一级
辽宁省,丹东市,2015-09,26.22,39.89,9.49,12.73,0.75,62.21,43,一级
辽宁省,丹东市,2015-10,33.61,47.1,11.68,19.64,0.9,51.36,50,一级
辽宁省,丹东市,2015-11,69.22,81.79,20.55,25.24,1.2,42.07,93,二级
辽宁省,丹东市,2015-12,59.94,76.89,39.01,31.89,1.47,30.3,82,二级
辽宁省,阜新市,2015-01,40.17,71.67,42.83,23.51,1.26,35.77,61,二级
辽宁省,阜新市,2015-02,43.99,76.84,31.79,17.45,1.16,45.48,68,二级
辽宁省,阜新市,2015-03,37.82,81.55,24.66,16.89,1.15,54.58,65,二级
辽宁省,阜新市,2015-04,38.15,66.38,13.32,16.59,0.94,64.0,61,二级
辽宁省,阜新市,2015-05,33.02,56.81,12.09,13.17,0.48,81.18,55,二级
辽宁省,阜新市,2015-06,31.67,44.33,11.94,13.32,0.52,89.44,53,二级
辽宁省,阜新市,2015-07,31.51,47.78,11.17,14.29,0.51,83.02,53,二级
辽宁省,阜新市,2015-08,28.66,39.88,10.13,12.68,0.56,75.41,46,一级
辽宁省,阜新市,2015-09,25.15,38.17,12.07,16.61,0.59,62.14,42,一级
辽宁省,阜新市,2015-10,35.39,50.35,11.75,18.98,0.74,55.02,56,二级
辽宁省,阜新市,2015-11,66.42,88.9,31.44,24.76,1.13,39.05,91,二级
辽宁省,阜新市,2015-12,57.75,75.77,38.51,25.46,1.19,31.15,80,二级
辽宁省,抚顺市,2015-01,63.13,86.61,39.34,39.29,1.57,33.96,87,二级
辽宁省,抚顺市,2015-02,56.96,92.38,32.48,33.31,1.44,43.89,86,二级
辽宁省,抚顺市,2015-03,39.57,65.76,20.92,20.99,1.03,60.88,60,二级
辽宁省,抚顺市,2015-04,37.62,63.46,13.01,18.79,0.81,75.88,61,二级
辽宁省,抚顺市,2015-05,28.05,51.39,10.3,14.65,0.57,87.28,53,二级
辽宁省,抚顺市,2015-06,28.92,41.67,7.66,10.64,0.56,85.02,47,一级
辽宁省,抚顺市,2015-07,25.51,37.91,6.2,8.71,0.55,72.42,42,一级
辽宁省,抚顺市,2015-08,26.92,40.8,7.25,8.79,0.6,64.38,43,一级
辽宁省,抚顺市,2015-09,25.21,40.59,9.08,14.65,0.62,59.5,42,一级
辽宁省,抚顺市,2015-10,39.29,55.95,12.02,21.4,0.76,52.69,58,二级
辽宁省,抚顺市,2015-11,71.34,93.25,17.98,24.32,1.09,43.85,96,二级
辽宁省,抚顺市,2015-12,63.72,86.93,36.2,36.43,1.34,29.96,88,二级
辽宁省,朝阳市,2015-01,44.62,73.47,44.68,22.09,1.47,32.28,66,二级
辽宁省,朝阳市,2015-02,48.59,77.89,39.71,18.38,1.5,40.51,72,二级
辽宁省,朝阳市,2015-03,43.88,97.43,26.31,18.56,1.89,48.57,76,二级
辽宁省,朝阳市,2015-04,33.24,64.82,14.68,15.48,1.56,59.52,58,二级
辽宁省,朝阳市,2015-05,31.21,59.43,12.36,12.53,0.74,76.58,53,二级
辽宁省,朝阳市,2015-06,29.0,44.56,10.99,11.04,0.65,76.03,48,一级
辽宁省,朝阳市,2015-07,30.19,46.22,10.32,10.92,0.79,76.82,49,一级
辽宁省,朝阳市,2015-08,24.89,41.3,9.84,10.96,0.93,66.54,43,一级
辽宁省,朝阳市,2015-09,25.95,45.27,12.58,13.54,1.02,58.0,45,一级
辽宁省,朝阳市,2015-10,31.06,56.15,13.93,17.61,1.31,51.44,53,二级
辽宁省,朝阳市,2015-11,49.07,73.93,32.48,22.1,1.69,39.16,70,二级
辽宁省,朝阳市,2015-12,59.96,86.49,44.2,27.88,1.89,29.8,85,二级
辽宁省,本溪市,2015-01,61.1,80.93,45.16,41.93,1.75,30.9,84,二级
辽宁省,本溪市,2015-02,53.21,85.17,36.23,34.68,1.57,40.69,81,二级
辽宁省,本溪市,2015-03,40.81,65.93,23.28,22.22,1.18,57.32,62,二级
辽宁省,本溪市,2015-04,38.96,64.54,14.16,19.12,1.0,73.5,61,二级
辽宁省,本溪市,2015-05,28.94,50.52,10.73,14.15,0.67,85.78,51,二级
辽宁省,本溪市,2015-06,30.97,43.23,8.35,10.6,0.64,86.52,49,一级
辽宁省,本溪市,2015-07,27.0,38.25,6.66,9.58,0.6,70.54,42,一级
辽宁省,本溪市,2015-08,30.35,45.2,8.33,9.47,0.69,66.29,47,一级
辽宁省,本溪市,2015-09,26.48,41.64,9.69,14.91,0.69,59.19,44,一级
