province,city,month,PM2.5,PM10,SO2,NO2,CO,O3,AQI,AQI_rank
辽宁省,丹东市,2017-01,52.14,72.88,30.65,30.7,1.15,37.91,74,二级
辽宁省,丹东市,2017-02,40.44,56.65,22.48,23.42,0.95,53.93,59,二级
辽宁省,丹东市,2017-03,46.72,65.42,17.37,20.64,0.79,64.98,66,二级
辽宁省,丹东市,2017-04,33.38,54.81,10.56,14.87,0.64,77.24,54,二级
辽宁省,丹东市,2017-05,28.84,50.2,7.96,10.38,0.5,86.55,52,二级
辽宁省,丹东市,2017-06,27.23,42.5,8.62,9.96,0.53,87.97,48,一级
辽宁省,丹东市,2017-07,27.05,40.68,8.37,7.58,0.54,81.83,46,一级
辽宁省,丹东市,2017-08,18.0,28.76,6.87,8.84,0.57,58.18,33,一级
辽宁省,丹东市,2017-09,25.54,40.24,9.62,11.9,0.62,65.06,43,一级
辽宁省,丹东市,2017-10,28.82,43.71,10.41,18.53,0.68,51.41,46,一级
辽宁省,丹东市,2017-11,27.22,43.97,15.49,18.97,0.71,46.14,44,一级
辽宁省,丹东市,2017-12,39.88,59.3,19.61,27.31,1.06,33.2,59,二级
辽宁省,阜新市,2017-01,47.52,67.76,28.98,21.34,0.89,40.47,68,二级
辽宁省,阜新市,2017-02,36.02,48.75,19.6,16.14,0.61,49.74,54,二级
辽宁省,阜新市,2017-03,33.55,47.42,14.07,15.5,0.51,60.31,53,二级
辽宁省,阜新市,2017-04,29.64,52.81,8.2,12.58,0.41,75.21,54,二级
辽宁省,阜新市,2017-05,33.76,64.37,7.76,11.29,0.41,95.5,64,二级
辽宁省,阜新市,2017-06,23.57,37.7,7.78,12.03,0.42,95.82,53,二级
辽宁省,阜新市,2017-07,28.37,44.73,8.32,13.27,0.52,104.26,59,二级
辽宁省,阜新市,2017-08,24.36,37.93,8.7,11.97,0.48,74.2,44,一级
辽宁省,阜新市,2017-09,23.6,39.54,9.96,15.49,0.51,73.14,45,一级
辽宁省,阜新市,2017-10,34.61,49.17,11.96,21.55,0.6,52.92,53,二级
辽宁省,阜新市,2017-11,28.0,45.71,15.94,18.39,0.56,45.51,46,一级
辽宁省,阜新市,2017-12,32.12,46.55,18.99,18.99,0.66,35.92,48,一级
辽宁省,抚顺市,2017-01,56.15,81.64,30.86,35.94,1.1,37.01,79,二级
辽宁省,抚顺市,2017-02,43.74,63.18,23.12,27.78,0.93,51.03,63,二级
辽宁省,抚顺市,2017-03,46.18,69.07,17.07,24.0,0.78,62.3,66,二级
辽宁省,抚顺市,2017-04,32.94,55.87,10.22,15.98,0.63,75.15,54,二级
