province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2016-11-07,21.05,30.57,9.04,6.49,0.55,43.33,-0.11,1.96,286.95,89.71,81831.16,31,一级
新疆维吾尔自治区,2016-11-07,18.84,27.21,2.35,3.1,0.3,62.92,-0.13,0.69,271.97,38.11,82577.78,32,一级
宁夏回族自治区,2016-11-07,21.12,48.09,10.16,9.76,0.5,51.45,2.37,-4.88,274.1,47.97,85499.35,49,一级
上海市,2016-11-07,27.77,36.81,9.04,37.08,0.5,54.23,-4.66,1.6,292.23,86.59,101973.73,47,一级
浙江省,2016-11-07,45.09,62.02,10.32,34.13,0.71,40.14,-2.02,1.32,290.68,90.9,98532.25,63,二级
吉林省,2016-11-07,59.47,70.24,9.44,15.77,0.74,51.44,0.0,-3.02,266.84,80.48,97922.69,81,二级
江苏省,2016-11-07,51.83,75.42,11.29,28.04,0.74,58.03,-2.89,-3.59,288.15,91.88,102070.85,72,二级
内蒙古自治区,2016-11-07,11.45,14.56,5.39,4.44,0.28,48.73,2.49,-2.71,267.11,65.01,91313.28,25,一级
山东省,2016-11-07,76.28,104.32,15.84,39.04,1.01,25.8,-0.31,-5.2,281.59,81.75,101574.45,102,三级
河南省,2016-11-07,77.8,106.3,17.92,35.91,1.27,18.39,-0.13,-6.39,282.27,81.73,99782.64,104,三级
台湾省,2016-11-07,15.03,17.75,6.01,16.7,0.21,70.84,-1.14,-0.36,292.88,78.74,93290.22,36,一级
河北省,2016-11-07,54.93,73.09,11.8,33.82,0.72,33.44,1.42,-4.69,276.09,66.53,96473.15,75,二级
四川省,2016-11-07,18.47,28.71,7.28,7.82,0.39,55.14,-0.23,-1.37,276.98,76.18,76152.59,29,一级
海南省,2016-11-07,10.36,15.52,1.92,2.94,0.23,59.97,-6.57,-1.11,297.81,83.76,99224.67,30,一级
安徽省,2016-11-07,71.48,93.32,14.66,32.37,0.96,45.04,-2.15,-4.53,287.25,91.38,100798.55,96,二级
广西壮族自治区,2016-11-07,56.16,77.78,14.13,15.74,0.69,56.57,-1.38,-1.04,294.05,83.26,97247.14,77,二级
湖南省,2016-11-07,64.17,91.13,15.96,19.97,1.17,42.04,-1.4,-4.69,288.05,88.52,97842.44,87,二级
黑龙江省,2016-11-07,29.74,35.55,4.79,9.08,0.42,47.96,0.26,-2.0,261.34,70.5,99130.46,43,一级
天津市,2016-11-07,55.96,79.03,13.92,57.24,1.23,16.54,-0.76,-3.5,279.5,65.39,102758.11,77,二级
陕西省,2016-11-07,18.76,37.52,10.01,14.18,0.53,41.1,0.94,-6.77,278.27,54.16,90037.86,38,一级
江西省,2016-11-07,72.83,92.99,17.97,23.22,0.93,46.38,-0.8,-0.88,291.75,87.44,99050.52,98,二级
湖北省,2016-11-07,47.71,67.88,11.96,21.45,1.02,28.75,-0.59,-6.39,284.39,86.05,97456.55,66,二级
北京市,2016-11-07,31.11,42.17,5.55,27.58,0.59,31.77,1.44,-4.48,277.67,58.23,98877.59,45,一级
辽宁省,2016-11-07,80.26,96.94,18.98,26.21,0.83,43.41,0.43,-5.2,271.79,75.09,100011.17,107,三级
广东省,2016-11-07,51.3,71.32,11.23,25.81,0.79,74.47,-2.56,0.19,295.49,81.77,99304.93,71,二级
山西省,2016-11-07,39.65,58.07,25.04,24.6,0.81,35.29,2.91,-6.08,276.61,60.31,89572.0,56,二级
香港特别行政区,2016-11-07,28.22,39.75,5.7,26.44,0.46,74.42,-5.4,-0.76,297.09,85.96,101117.23,41,一级
西藏自治区,2016-11-07,2.81,3.7,0.21,1.07,0.13,79.97,4.66,1.47,267.25,41.42,57316.34,40,一级
海外,2016-11-07,6.58,8.21,1.98,1.75,0.21,68.57,2.6,-0.5,268.87,56.15,74911.27,35,一级
重庆市,2016-11-07,31.18,44.14,17.2,16.28,0.62,37.18,-2.69,-4.08,284.3,87.28,93918.14,45,一级
福建省,2016-11-07,31.85,44.82,9.63,17.25,0.6,51.36,-1.78,-0.29,292.48,85.71,96418.88,46,一级
甘肃省,2016-11-07,21.57,45.17,4.58,5.98,0.3,61.56,-0.35,-1.56,271.58,46.09,79748.1,46,一级
青海省,2016-11-07,10.14,12.24,0.85,1.19,0.16,71.76,-0.93,0.51,264.5,55.43,62588.5,36,一级
贵州省,2016-11-07,28.17,44.06,13.94,12.5,0.66,43.11,1.38,-4.38,285.14,90.21,89700.67,45,一级
