province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2018-12-03,16.34,24.47,5.61,7.72,0.45,57.04,5.41,2.57,284.41,72.22,81633.84,29,一级
新疆维吾尔自治区,2018-12-03,17.07,33.57,1.47,2.09,0.22,61.42,1.06,-0.85,263.37,45.41,82398.8,34,一级
宁夏回族自治区,2018-12-03,65.31,259.11,9.63,10.6,0.41,50.89,0.6,-2.03,268.46,48.38,84626.21,155,四级
上海市,2018-12-03,54.42,73.76,7.24,59.78,0.78,11.46,-0.67,0.64,289.49,94.52,101696.92,75,二级
浙江省,2018-12-03,33.44,50.99,7.63,27.26,0.7,32.5,0.6,2.66,291.8,79.79,98320.9,51,二级
吉林省,2018-12-03,24.48,45.62,8.98,9.61,0.5,43.73,5.28,-0.69,273.61,62.76,97276.71,46,一级
江苏省,2018-12-03,90.14,118.99,10.92,45.12,1.24,12.72,-0.16,-2.38,286.33,93.96,101644.88,119,三级
内蒙古自治区,2018-12-03,6.23,19.09,2.68,2.25,0.21,59.16,6.33,-2.55,262.09,51.06,90514.65,30,一级
山东省,2018-12-03,76.33,151.3,9.35,34.97,1.28,20.72,-0.49,-5.2,281.74,80.97,100944.12,102,三级
河南省,2018-12-03,100.14,198.27,12.32,33.56,1.46,22.08,0.35,-4.69,281.25,60.24,99205.77,132,三级
台湾省,2018-12-03,14.71,18.38,8.63,25.14,0.21,61.36,-0.83,-0.15,293.74,59.0,93340.82,32,一级
河北省,2018-12-03,58.55,158.37,7.73,21.9,0.69,41.02,1.21,-5.47,274.23,34.19,95923.25,105,三级
四川省,2018-12-03,23.25,46.76,5.28,8.71,0.42,59.93,2.88,-0.66,273.76,60.19,75544.0,47,一级
海南省,2018-12-03,9.97,16.76,1.99,3.75,0.24,59.38,-3.08,0.35,296.5,85.8,99315.95,30,一级
安徽省,2018-12-03,77.27,99.9,10.56,31.36,1.3,20.88,0.01,-2.38,285.81,92.72,100420.47,103,三级
广西壮族自治区,2018-12-03,23.01,35.92,7.12,9.34,0.48,50.38,0.66,5.72,294.79,83.08,97042.88,36,一级
湖南省,2018-12-03,44.51,61.88,10.85,19.47,1.26,33.23,-0.38,-0.69,288.15,88.81,97494.95,62,二级
黑龙江省,2018-12-03,17.56,34.22,7.09,6.82,0.35,46.62,7.43,1.76,267.46,63.9,97722.73,35,一级
天津市,2018-12-03,74.37,232.63,8.41,30.5,0.78,30.87,-0.45,-6.32,278.8,35.47,102214.43,142,三级
陕西省,2018-12-03,53.55,214.49,10.52,15.8,0.47,46.05,-0.7,-3.17,273.74,40.7,89313.68,133,三级
江西省,2018-12-03,32.45,45.4,11.8,17.58,0.86,34.98,0.98,3.03,292.58,77.91,98853.49,47,一级
湖北省,2018-12-03,64.11,97.08,13.02,22.29,1.27,25.57,-0.88,-3.54,282.7,85.32,96978.28,87,二级
北京市,2018-12-03,39.09,122.7,4.09,13.46,0.37,49.59,1.37,-6.6,275.7,26.32,98371.07,87,二级
辽宁省,2018-12-03,31.94,95.76,9.16,12.67,0.53,42.04,1.65,-5.83,275.94,50.69,99439.34,73,二级
广东省,2018-12-03,32.04,50.81,7.82,24.6,0.62,46.59,-2.03,2.61,294.17,87.97,99294.88,51,二级
山西省,2018-12-03,54.4,216.76,13.29,19.64,0.53,45.54,1.64,-4.18,271.9,28.56,88953.72,134,三级
香港特别行政区,2018-12-03,21.02,30.74,4.58,24.38,0.32,52.69,-5.24,0.05,295.29,93.88,101147.73,31,一级
西藏自治区,2018-12-03,2.6,3.13,0.25,0.69,0.13,80.58,6.43,-2.19,262.41,47.19,57161.99,41,一级
海外,2018-12-03,6.55,8.92,2.52,2.04,0.19,66.54,4.21,-1.96,266.46,54.13,74538.83,34,一级
重庆市,2018-12-03,50.46,79.3,18.27,20.89,0.91,26.43,-1.14,-1.15,284.03,83.39,93336.27,70,二级
福建省,2018-12-03,29.61,42.81,7.91,17.77,0.57,48.97,0.68,2.66,292.77,69.87,96361.21,43,一级
甘肃省,2018-12-03,30.3,105.37,3.28,4.17,0.26,62.6,3.71,-1.69,264.21,54.62,79004.02,78,二级
青海省,2018-12-03,3.26,4.91,0.25,0.54,0.14,80.34,9.17,-1.49,259.32,49.23,61983.12,41,一级
贵州省,2018-12-03,30.14,45.41,15.39,13.38,0.59,47.22,2.05,1.42,287.26,74.75,89186.58,46,一级
