province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2016-03-15,37.89,57.03,6.75,8.15,0.73,84.95,8.95,0.92,289.22,50.6,81452.43,54,二级
新疆维吾尔自治区,2016-03-15,27.11,41.89,2.26,2.84,0.27,65.49,3.13,-0.43,273.1,47.91,81327.58,42,一级
宁夏回族自治区,2016-03-15,41.06,101.5,35.64,21.36,0.8,58.6,0.87,0.67,277.93,41.61,83861.39,76,二级
上海市,2016-03-15,37.98,53.22,9.82,30.23,0.53,76.82,-5.3,0.26,280.56,71.46,102343.72,54,二级
浙江省,2016-03-15,53.44,74.94,11.28,24.28,0.56,85.8,-4.25,0.51,280.42,65.91,98703.86,74,二级
吉林省,2016-03-15,41.3,64.12,20.89,19.94,0.77,75.11,5.55,6.53,274.5,55.73,96706.36,58,二级
江苏省,2016-03-15,60.14,97.82,15.67,27.8,0.9,72.4,-5.06,3.66,280.41,61.38,102165.48,82,二级
内蒙古自治区,2016-03-15,21.44,33.72,12.63,9.95,0.4,59.78,3.93,2.2,273.27,49.64,89588.37,34,一级
山东省,2016-03-15,80.1,139.6,32.32,35.56,1.13,69.08,0.09,6.98,280.31,44.09,101089.46,107,三级
河南省,2016-03-15,96.03,157.64,32.7,40.61,1.35,70.93,-2.13,4.1,282.7,40.89,99023.39,127,三级
台湾省,2016-03-15,24.04,28.72,6.08,17.04,0.25,66.09,-2.0,-1.43,286.49,89.78,93156.18,35,一级
河北省,2016-03-15,80.17,139.25,41.07,47.36,1.3,58.47,2.75,4.65,278.99,36.66,95446.23,107,三级
四川省,2016-03-15,30.66,46.84,9.18,11.59,0.51,69.51,5.14,1.36,278.03,56.39,75256.6,47,一级
海南省,2016-03-15,24.51,40.19,6.11,7.7,0.54,68.82,-2.61,0.51,293.94,85.51,99269.97,41,一级
安徽省,2016-03-15,88.14,118.7,18.38,29.91,0.97,66.53,-4.81,3.28,282.32,53.51,100700.8,117,三级
广西壮族自治区,2016-03-15,60.33,76.0,15.42,18.71,0.93,49.44,-2.37,4.63,289.42,66.49,96961.98,82,二级
湖南省,2016-03-15,75.2,111.31,24.02,25.45,0.99,62.64,-2.54,1.29,285.4,61.79,97455.08,101,三级
黑龙江省,2016-03-15,28.42,42.56,11.53,13.61,0.6,54.55,2.53,3.59,266.62,78.89,97137.25,43,一级
天津市,2016-03-15,98.63,159.95,36.21,53.06,1.43,54.09,2.95,6.48,281.88,30.33,101737.55,130,三级
陕西省,2016-03-15,62.48,101.16,24.41,25.92,1.25,65.87,-0.87,2.76,279.48,56.65,88711.75,85,二级
江西省,2016-03-15,67.18,90.17,24.88,23.44,0.92,67.17,-3.21,0.53,284.23,66.59,99028.12,91,二级
湖北省,2016-03-15,84.08,120.15,20.98,29.37,1.05,69.38,-3.0,2.68,282.99,54.02,96864.97,112,三级
北京市,2016-03-15,98.71,154.39,38.78,57.91,1.26,47.16,1.02,3.07,279.62,28.31,97779.85,130,三级
辽宁省,2016-03-15,82.32,137.33,46.85,40.99,1.64,62.93,4.02,6.67,277.61,48.52,99074.54,110,三级
广东省,2016-03-15,47.44,60.9,10.85,24.34,0.89,41.47,-4.06,1.12,288.54,73.84,99283.31,66,二级
山西省,2016-03-15,67.8,112.22,51.08,31.04,1.48,61.92,1.4,3.34,277.17,55.13,88481.21,92,二级
香港特别行政区,2016-03-15,29.19,41.11,6.59,27.5,0.56,61.24,-8.51,-1.51,289.94,80.44,101173.78,42,一级
西藏自治区,2016-03-15,4.22,4.83,0.57,0.46,0.14,86.95,8.23,1.35,263.96,58.67,57019.27,44,一级
海外,2016-03-15,14.33,18.72,2.69,3.18,0.29,75.23,5.28,-2.26,266.99,75.31,74108.46,38,一级
重庆市,2016-03-15,58.01,86.08,20.67,17.83,0.63,64.62,-4.56,2.68,284.05,56.43,93032.79,79,二级
福建省,2016-03-15,40.05,51.04,10.82,14.11,0.6,75.98,-3.71,-0.88,282.38,69.38,96436.14,57,二级
甘肃省,2016-03-15,19.98,37.74,8.8,8.77,0.5,67.3,-0.26,1.19,275.32,47.57,78328.33,38,一级
青海省,2016-03-15,6.92,8.71,1.15,1.02,0.15,78.01,4.02,0.4,268.88,53.36,61719.14,40,一级
贵州省,2016-03-15,45.51,74.08,16.21,12.49,0.66,67.83,-0.59,4.69,285.58,62.28,88895.5,64,二级
