province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2017-02-16,28.26,38.18,6.68,8.64,0.56,73.0,3.92,0.79,284.15,52.77,81875.88,41,一级
新疆维吾尔自治区,2017-02-16,11.54,20.59,2.7,3.66,0.42,55.12,1.89,0.06,270.74,52.6,82178.55,28,一级
宁夏回族自治区,2017-02-16,46.48,118.14,21.83,19.63,0.81,48.64,4.9,-5.03,275.72,32.14,84526.55,85,二级
上海市,2017-02-16,39.87,57.84,12.67,50.75,0.67,63.11,-0.95,6.06,284.82,79.75,102171.44,64,二级
浙江省,2017-02-16,41.36,62.15,11.23,34.7,0.68,55.98,1.66,4.38,287.08,66.25,98759.55,58,二级
吉林省,2017-02-16,32.12,55.4,11.95,9.79,0.63,68.78,8.48,-0.55,267.24,69.2,96884.02,53,二级
江苏省,2017-02-16,87.61,130.3,21.52,62.11,1.26,44.25,0.68,5.92,284.5,72.57,101832.57,116,三级
内蒙古自治区,2017-02-16,7.92,15.57,4.14,3.26,0.24,53.04,4.16,-5.2,263.01,59.12,90439.05,27,一级
山东省,2017-02-16,97.98,156.11,31.0,37.14,1.2,70.49,1.39,1.71,281.96,63.31,100769.12,129,三级
河南省,2017-02-16,109.58,177.97,30.0,39.15,1.53,72.36,2.46,1.03,285.73,47.67,98879.63,144,三级
台湾省,2017-02-16,19.48,23.13,6.47,18.46,0.25,63.94,-0.43,0.16,287.76,71.96,93666.75,32,一级
河北省,2017-02-16,91.36,146.86,26.4,43.81,1.39,45.73,-0.28,-5.44,274.15,47.93,95674.35,121,三级
四川省,2017-02-16,39.7,54.55,6.47,14.7,0.56,71.9,2.56,-0.44,277.18,35.22,75744.4,56,二级
海南省,2017-02-16,13.24,20.4,1.78,5.12,0.3,76.1,-3.9,-0.78,292.33,81.04,99827.55,39,一级
安徽省,2017-02-16,75.43,110.53,19.72,41.36,1.02,69.85,3.06,5.15,287.44,59.2,100534.73,101,三级
广西壮族自治区,2017-02-16,54.28,74.35,9.9,17.93,0.82,64.44,1.02,5.28,290.8,71.83,97527.27,75,二级
湖南省,2017-02-16,64.01,92.35,16.21,22.39,1.03,68.34,2.57,4.85,289.48,63.88,97726.31,87,二级
黑龙江省,2017-02-16,31.7,43.84,8.29,8.95,0.5,61.23,6.49,-1.61,260.7,76.23,97265.63,46,一级
天津市,2017-02-16,144.78,225.77,39.24,86.78,2.69,26.24,-3.14,-4.66,277.75,45.67,101955.38,193,四级
陕西省,2017-02-16,62.81,95.87,17.81,27.99,1.05,47.3,3.26,-2.85,280.36,46.24,89017.29,85,二级
江西省,2017-02-16,58.02,87.18,18.93,28.45,1.0,70.05,1.58,5.0,289.6,59.14,99292.65,79,二级
湖北省,2017-02-16,70.13,95.05,16.83,24.15,1.02,62.18,2.89,2.98,287.26,56.35,96913.61,94,二级
北京市,2017-02-16,68.98,77.23,15.33,39.37,1.08,43.77,-0.73,-7.99,275.33,37.29,98149.86,93,二级
辽宁省,2017-02-16,39.4,71.32,17.25,16.88,0.65,65.17,3.62,-4.97,271.55,54.86,99335.54,61,二级
广东省,2017-02-16,42.84,60.27,8.77,28.75,0.77,74.2,-1.79,1.72,290.43,65.47,99794.99,60,二级
山西省,2017-02-16,95.62,150.13,64.5,38.19,1.7,50.81,1.17,-1.41,276.49,57.09,88611.78,126,三级
香港特别行政区,2017-02-16,23.52,36.89,5.4,35.17,0.47,80.16,-4.94,0.13,291.64,76.56,101682.09,44,一级
西藏自治区,2017-02-16,1.11,1.42,0.08,0.79,0.13,71.66,5.63,-1.87,266.25,48.02,57646.32,36,一级
海外,2017-02-16,9.26,12.04,2.28,2.08,0.24,66.43,6.32,-0.77,267.57,71.38,74658.12,34,一级
重庆市,2017-02-16,74.6,96.89,18.08,22.38,0.87,54.55,-0.67,-0.18,285.33,63.69,93393.2,100,二级
福建省,2017-02-16,35.78,51.9,11.48,23.13,0.7,64.37,0.5,1.65,287.31,65.91,96793.92,51,二级
甘肃省,2017-02-16,21.84,55.12,5.39,7.49,0.4,54.66,2.83,-2.08,273.34,38.61,79056.13,53,二级
青海省,2017-02-16,1.3,2.7,0.53,0.9,0.16,62.42,6.18,-1.39,266.68,43.61,62427.33,32,一级
贵州省,2017-02-16,51.37,69.85,13.73,17.11,0.77,63.48,2.0,5.26,287.29,63.23,89375.91,71,二级
