province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2018-12-25,15.72,23.17,6.4,7.74,0.42,56.26,5.93,2.46,283.32,56.65,81455.94,29,一级
新疆维吾尔自治区,2018-12-25,8.87,16.24,2.28,2.94,0.31,57.31,2.08,0.2,263.25,54.16,81870.22,29,一级
宁夏回族自治区,2018-12-25,26.48,44.51,14.39,23.14,0.67,45.5,2.56,-2.07,266.87,46.79,84488.93,45,一级
上海市,2018-12-25,14.51,28.85,4.9,35.87,0.38,44.44,-5.23,0.63,284.29,80.45,102116.82,45,一级
浙江省,2018-12-25,27.21,45.56,6.6,33.58,0.56,31.91,-2.04,0.06,283.35,91.5,98557.19,46,一级
吉林省,2018-12-25,21.5,38.79,10.6,12.08,0.52,43.69,7.53,0.41,261.77,51.69,97214.61,39,一级
江苏省,2018-12-25,36.72,60.4,8.18,36.38,0.61,33.43,-3.21,-0.1,280.45,87.47,102106.27,56,二级
内蒙古自治区,2018-12-25,5.25,8.81,3.67,4.13,0.25,49.87,5.05,-3.45,257.1,53.38,90414.5,25,一级
山东省,2018-12-25,90.93,159.06,21.01,57.24,1.32,18.48,1.12,-0.73,274.92,58.45,101328.75,120,三级
河南省,2018-12-25,99.56,146.0,18.71,49.42,1.23,14.31,-0.21,-2.26,276.5,52.68,99423.79,131,三级
台湾省,2018-12-25,15.41,20.56,5.77,15.85,0.27,52.58,-1.84,-1.77,292.23,79.34,93059.48,27,一级
河北省,2018-12-25,50.55,88.37,17.69,37.06,1.0,29.84,2.0,-3.63,268.05,35.34,95974.31,70,二级
四川省,2018-12-25,19.87,26.57,5.67,10.31,0.45,53.3,3.82,0.53,273.56,56.52,75412.89,29,一级
海南省,2018-12-25,19.14,37.63,8.14,6.78,0.56,53.99,-4.19,-2.79,294.86,88.1,99212.23,38,一级
安徽省,2018-12-25,55.42,76.84,8.51,41.31,0.76,20.47,-1.72,-1.26,280.09,87.43,100776.7,76,二级
广西壮族自治区,2018-12-25,50.04,67.24,14.6,17.26,0.97,37.07,-2.2,0.75,287.75,81.98,97106.12,69,二级
湖南省,2018-12-25,62.04,84.05,9.31,24.52,1.15,23.68,-0.91,-2.38,280.2,88.68,97752.95,84,二级
黑龙江省,2018-12-25,20.76,35.73,8.28,11.23,0.44,37.02,3.85,0.0,255.14,65.46,97761.65,36,一级
天津市,2018-12-25,51.32,98.24,14.57,49.64,1.15,19.73,0.82,-3.4,271.92,26.05,102434.21,75,二级
陕西省,2018-12-25,46.8,66.48,17.04,32.51,0.87,30.88,0.63,-2.89,271.24,52.34,89245.86,65,二级
江西省,2018-12-25,48.21,67.08,14.29,21.45,0.91,35.5,-0.7,-1.89,283.75,83.79,99110.35,67,二级
湖北省,2018-12-25,69.66,92.52,12.5,29.61,0.97,21.31,-0.55,-2.09,277.97,75.51,97193.66,94,二级
北京市,2018-12-25,24.6,47.29,7.61,26.12,0.59,35.41,2.04,-5.3,269.9,28.25,98459.27,48,一级
辽宁省,2018-12-25,30.14,55.65,17.65,21.96,0.76,38.31,3.83,-3.65,266.77,41.02,99650.97,53,二级
广东省,2018-12-25,33.95,45.26,10.36,25.02,0.94,28.91,-2.37,-2.42,289.89,80.9,99260.39,49,一级
山西省,2018-12-25,58.52,101.53,37.26,47.01,1.35,25.46,2.65,-2.27,268.16,41.97,88854.22,80,二级
香港特别行政区,2018-12-25,28.35,44.25,7.25,35.84,0.74,27.2,-4.46,-4.18,292.31,79.47,101079.45,45,一级
西藏自治区,2018-12-25,1.88,2.38,0.14,0.87,0.12,77.3,10.11,0.81,261.94,41.31,56837.92,39,一级
海外,2018-12-25,8.87,11.34,3.49,3.02,0.24,59.73,4.65,-2.07,261.95,70.08,74186.67,30,一级
重庆市,2018-12-25,50.94,69.04,17.78,21.99,0.78,25.48,-1.0,-0.9,278.36,79.39,93484.35,70,二级
福建省,2018-12-25,20.53,29.77,8.14,13.61,0.49,46.3,-1.49,-1.77,287.32,86.94,96334.8,30,一级
甘肃省,2018-12-25,17.61,25.24,5.99,10.31,0.43,51.78,1.7,-0.56,265.11,52.31,78769.54,26,一级
青海省,2018-12-25,2.42,3.33,0.86,1.38,0.15,67.75,5.09,-0.08,259.5,52.4,61727.22,34,一级
贵州省,2018-12-25,28.42,42.99,15.79,15.43,0.84,28.77,-0.57,0.16,279.57,86.12,89196.71,43,一级
