province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2013-01-18,50.16,59.3,14.26,5.89,0.65,62.57,1.83,2.78,281.05,79.01,82068.16,69,二级
新疆维吾尔自治区,2013-01-18,8.54,9.33,2.91,2.0,0.21,62.42,1.32,0.96,263.18,60.14,81954.87,32,一级
宁夏回族自治区,2013-01-18,88.41,125.41,58.24,21.6,1.29,36.02,0.77,2.8,270.62,55.32,84601.69,117,三级
上海市,2013-01-18,91.84,104.3,38.99,65.07,1.4,30.49,1.76,-3.83,274.18,70.9,103422.24,122,三级
浙江省,2013-01-18,69.33,87.47,28.28,46.04,1.1,44.7,-1.41,-3.37,273.47,60.16,99747.53,93,二级
吉林省,2013-01-18,60.68,71.75,22.92,25.36,0.83,41.78,1.76,1.96,255.17,71.52,97739.25,83,二级
江苏省,2013-01-18,107.36,154.11,45.18,53.77,1.6,39.02,1.09,-0.26,272.51,54.87,103330.21,141,三级
内蒙古自治区,2013-01-18,23.8,30.89,19.64,10.78,0.51,39.61,2.97,-0.13,258.63,61.87,90680.29,34,一级
山东省,2013-01-18,137.55,200.01,78.32,60.34,1.92,28.73,3.09,4.42,270.52,58.05,102130.56,183,四级
河南省,2013-01-18,156.03,202.52,51.78,42.43,2.52,25.56,0.57,3.95,274.05,55.64,100268.7,207,五级
台湾省,2013-01-18,12.69,17.66,4.63,11.18,0.26,59.81,-2.91,-4.84,282.06,75.4,93784.09,30,一级
河北省,2013-01-18,144.99,213.13,98.83,61.38,2.39,24.96,4.07,0.95,268.61,52.99,96350.97,193,四级
四川省,2013-01-18,56.67,68.25,15.88,9.77,0.62,57.46,2.78,1.25,275.13,51.53,76044.95,78,二级
海南省,2013-01-18,68.82,87.66,15.56,9.31,0.72,67.98,-5.5,-6.03,289.95,80.15,100124.99,93,二级
安徽省,2013-01-18,89.71,111.22,28.68,41.59,1.45,35.56,-1.68,0.49,273.41,47.2,101994.53,119,三级
广西壮族自治区,2013-01-18,106.51,125.67,23.37,13.67,1.01,49.25,-3.69,-3.63,281.91,62.42,98185.24,140,三级
湖南省,2013-01-18,145.61,150.84,28.68,23.03,1.26,33.12,-2.78,-2.03,277.23,61.08,98791.95,194,四级
黑龙江省,2013-01-18,35.93,42.71,10.98,13.5,0.49,35.27,1.92,-0.43,249.28,73.36,98735.28,52,二级
天津市,2013-01-18,233.85,308.63,122.74,78.47,3.23,17.91,3.25,3.16,269.55,66.71,102871.9,284,五级
陕西省,2013-01-18,128.28,160.67,51.94,34.63,1.72,35.8,-0.37,2.54,272.11,62.2,89639.15,169,四级
江西省,2013-01-18,69.01,76.28,17.71,18.88,0.75,40.83,-3.02,-3.61,276.74,56.23,100280.76,93,二级
湖北省,2013-01-18,138.84,146.37,37.86,29.27,1.14,30.93,-1.71,1.54,275.18,55.97,98166.48,185,四级
北京市,2013-01-18,128.27,159.01,76.66,77.99,2.58,17.88,2.2,0.21,269.27,52.93,98767.89,169,四级
辽宁省,2013-01-18,101.31,142.23,82.62,39.77,1.76,22.72,2.6,1.4,262.97,68.15,99955.25,133,三级
广东省,2013-01-18,72.78,84.64,16.96,18.35,0.98,61.39,-4.49,-5.59,283.25,58.12,100284.7,98,二级
山西省,2013-01-18,108.55,144.39,76.93,32.05,1.68,27.91,2.92,1.4,269.77,49.08,89296.03,142,三级
香港特别行政区,2013-01-18,69.9,87.07,15.88,34.02,1.32,72.49,-6.36,-6.24,286.91,62.91,102104.86,94,二级
西藏自治区,2013-01-18,9.2,10.49,2.2,0.64,0.16,83.14,9.33,7.55,264.98,56.51,57146.4,42,一级
海外,2013-01-18,17.15,19.08,4.68,2.32,0.25,64.59,2.54,0.04,260.68,70.4,74453.01,33,一级
重庆市,2013-01-18,99.11,132.59,33.49,27.42,1.14,36.04,-3.71,3.52,278.35,47.43,94247.0,131,三级
福建省,2013-01-18,40.84,45.94,12.66,15.91,0.53,55.23,-3.41,-4.32,277.4,49.14,97328.08,58,二级
甘肃省,2013-01-18,36.3,42.71,12.29,6.76,0.53,52.65,1.31,1.87,268.74,38.21,78968.21,52,二级
青海省,2013-01-18,3.75,4.54,1.34,0.79,0.17,69.98,5.77,2.31,265.45,34.57,62201.9,35,一级
贵州省,2013-01-18,119.81,143.97,38.31,20.28,1.05,44.95,-2.29,2.52,276.69,72.38,90046.52,157,四级
