province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2016-02-13,28.31,34.1,5.98,5.21,0.52,72.55,7.79,0.06,284.45,57.94,81488.86,41,一级
新疆维吾尔自治区,2016-02-13,15.92,27.96,2.26,2.16,0.28,69.79,-0.31,0.65,260.28,52.44,82421.3,35,一级
宁夏回族自治区,2016-02-13,13.2,33.51,22.79,8.16,0.34,63.88,3.13,-7.23,261.33,46.76,85051.97,34,一级
上海市,2016-02-13,49.55,62.6,10.12,27.1,1.35,26.68,6.41,2.22,286.58,87.71,101054.98,69,二级
浙江省,2016-02-13,29.28,39.89,6.66,15.46,0.81,46.65,5.7,2.03,289.02,79.71,97822.72,42,一级
吉林省,2016-02-13,29.96,39.67,10.28,11.24,0.66,51.06,1.07,-6.9,263.06,78.98,97354.95,43,一级
江苏省,2016-02-13,35.46,48.67,12.05,18.86,1.25,33.09,3.68,-2.8,282.2,87.33,101029.52,51,二级
内蒙古自治区,2016-02-13,3.6,5.8,3.03,1.75,0.25,58.37,3.09,-5.27,255.39,61.1,91101.47,30,一级
山东省,2016-02-13,26.44,36.41,15.58,15.35,1.03,42.87,-1.27,-11.54,274.01,85.93,100606.41,38,一级
河南省,2016-02-13,31.03,51.15,20.89,16.81,1.43,40.3,2.89,-10.34,276.67,68.61,99167.08,51,二级
台湾省,2016-02-13,8.1,11.03,3.66,15.13,0.16,52.88,2.73,4.46,292.46,67.02,93044.47,27,一级
河北省,2016-02-13,19.4,27.45,9.35,10.97,0.77,56.25,0.26,-10.71,266.3,64.44,95968.04,29,一级
四川省,2016-02-13,14.82,26.76,3.94,3.9,0.37,66.07,3.82,-1.59,272.82,49.19,75463.79,34,一级
海南省,2016-02-13,14.6,19.19,1.88,6.06,0.39,62.96,2.25,3.74,296.96,65.97,99127.63,32,一级
安徽省,2016-02-13,43.1,54.21,13.49,20.21,1.47,29.85,5.61,-4.6,281.97,82.73,100078.5,61,二级
广西壮族自治区,2016-02-13,46.4,58.47,12.04,11.96,0.86,63.79,1.18,-1.14,291.2,66.67,96815.29,65,二级
湖南省,2016-02-13,34.22,49.3,9.63,10.19,1.12,41.22,-0.77,-4.11,282.99,79.0,97477.0,50,一级
黑龙江省,2016-02-13,10.75,14.09,4.49,5.36,0.38,55.98,3.29,-5.05,256.19,69.61,98519.38,28,一级
天津市,2016-02-13,19.88,28.59,10.46,13.19,0.9,52.5,-0.87,-10.03,271.16,67.2,102314.65,29,一级
陕西省,2016-02-13,10.88,24.41,7.5,4.93,0.68,63.13,2.38,-9.2,267.58,54.13,89537.95,32,一级
江西省,2016-02-13,26.41,37.35,8.64,9.79,1.06,53.44,3.24,-0.64,287.58,81.9,98635.8,38,一级
湖北省,2016-02-13,31.07,47.86,11.27,9.87,1.05,43.92,1.83,-7.86,279.49,65.12,96981.19,48,一级
北京市,2016-02-13,9.34,16.21,4.72,6.87,0.34,63.32,2.14,-11.36,267.86,55.0,98499.67,32,一级
辽宁省,2016-02-13,22.87,46.14,14.94,9.74,0.78,51.42,-0.03,-12.34,266.45,71.24,99367.46,47,一级
广东省,2016-02-13,21.11,29.41,5.4,9.85,0.62,51.85,2.21,4.7,293.21,86.31,98927.08,31,一级
山西省,2016-02-13,14.24,24.72,15.52,7.65,1.42,53.72,2.61,-9.24,265.56,62.78,88949.89,36,一级
香港特别行政区,2016-02-13,13.22,19.99,4.35,18.3,0.34,46.85,0.98,6.64,293.23,99.92,100843.8,24,一级
西藏自治区,2016-02-13,4.08,5.11,0.53,0.46,0.12,71.35,11.62,1.91,262.11,50.18,56797.13,36,一级
海外,2016-02-13,8.52,11.7,2.19,2.17,0.24,82.26,3.94,0.89,261.6,63.24,74267.19,42,一级
重庆市,2016-02-13,34.04,50.93,12.88,9.33,0.54,46.32,0.08,-4.53,278.88,66.46,93505.41,51,二级
福建省,2016-02-13,19.2,25.55,7.12,9.25,0.7,48.25,3.71,4.08,291.04,84.12,95929.08,28,一级
甘肃省,2016-02-13,6.91,15.19,5.0,2.98,0.29,67.23,0.45,-2.88,259.85,52.94,79225.32,34,一级
青海省,2016-02-13,3.99,5.25,1.06,0.74,0.16,64.08,5.77,-0.81,259.27,53.73,61732.02,33,一级
贵州省,2016-02-13,62.3,79.55,15.1,9.95,0.72,67.37,1.45,-5.88,280.48,75.26,89213.87,85,二级
