province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2018-04-16,26.72,40.04,7.03,6.31,0.47,87.33,-0.66,0.76,287.52,63.94,81707.89,44,一级
新疆维吾尔自治区,2018-04-16,16.57,29.3,1.07,2.11,0.18,79.04,1.42,0.51,284.61,29.38,81468.55,40,一级
宁夏回族自治区,2018-04-16,27.26,56.95,9.12,23.33,0.43,79.01,1.9,1.86,285.49,26.43,84196.89,54,二级
上海市,2018-04-16,26.35,126.48,9.51,43.34,0.5,61.36,-3.06,-0.71,283.31,64.16,102209.48,89,二级
浙江省,2018-04-16,42.78,110.38,11.51,34.08,0.59,64.68,-2.99,-1.02,284.98,52.17,98637.99,81,二级
吉林省,2018-04-16,22.88,47.18,7.36,12.21,0.44,81.13,2.62,6.18,281.86,34.7,96696.55,48,一级
江苏省,2018-04-16,43.37,176.51,13.21,40.32,0.68,74.37,-2.2,2.14,284.56,50.13,102030.74,114,三级
内蒙古自治区,2018-04-16,38.01,47.74,5.41,5.82,0.22,74.16,4.54,3.28,284.33,22.25,89607.29,54,二级
山东省,2018-04-16,41.63,159.49,15.15,33.19,0.7,89.5,-0.27,5.16,286.61,30.56,100916.01,105,三级
河南省,2018-04-16,47.56,195.72,12.98,28.83,0.71,85.97,0.58,3.87,288.52,34.59,99059.17,123,三级
台湾省,2018-04-16,29.12,34.17,6.87,12.52,0.25,71.84,-0.98,-2.13,290.21,85.42,93113.4,42,一级
河北省,2018-04-16,41.04,118.15,16.87,28.97,0.67,85.55,2.95,4.92,286.73,24.55,95371.99,85,二级
四川省,2018-04-16,14.84,27.29,3.92,9.19,0.31,100.24,1.17,-0.23,279.23,47.07,75875.52,51,二级
海南省,2018-04-16,23.78,39.69,9.0,7.31,0.59,50.36,-3.53,-3.35,294.71,85.11,99325.35,40,一级
安徽省,2018-04-16,42.27,134.41,9.78,33.24,0.54,86.42,-1.8,0.77,286.81,39.82,100698.15,93,二级
广西壮族自治区,2018-04-16,37.11,72.11,11.94,9.67,0.59,71.91,-2.65,-2.56,290.38,58.27,97329.07,62,二级
湖南省,2018-04-16,42.64,142.32,12.35,14.47,0.64,65.67,-1.11,-1.16,288.97,49.61,97754.85,97,二级
黑龙江省,2018-04-16,13.27,24.44,4.32,7.14,0.3,76.19,2.79,4.16,280.81,35.23,97244.78,39,一级
天津市,2018-04-16,53.51,161.62,14.1,43.42,0.76,89.02,1.58,6.54,289.23,23.44,101501.18,106,三级
陕西省,2018-04-16,29.43,65.25,10.55,22.7,0.53,78.17,1.6,2.76,285.71,39.59,89000.51,58,二级
江西省,2018-04-16,40.83,120.44,14.17,14.85,0.65,70.37,-1.47,-2.99,288.31,50.31,99137.01,86,二级
湖北省,2018-04-16,40.33,141.54,8.94,18.18,0.56,76.23,-0.62,1.18,288.24,45.1,97074.63,96,二级
北京市,2018-04-16,49.86,121.69,11.1,33.5,0.59,85.23,2.01,5.24,288.52,22.76,97611.22,86,二级
辽宁省,2018-04-16,31.44,75.58,16.19,22.6,0.77,92.91,3.83,7.44,283.99,30.21,98967.88,63,二级
广东省,2018-04-16,29.86,59.17,10.22,16.9,0.62,50.99,-2.04,-3.96,291.28,60.32,99336.43,55,二级
山西省,2018-04-16,35.18,90.62,18.9,29.42,0.75,79.61,2.97,2.38,284.68,26.65,88660.12,71,二级
香港特别行政区,2018-04-16,24.09,37.86,7.24,25.75,0.57,43.25,-2.8,-5.12,292.23,76.42,101130.2,38,一级
西藏自治区,2018-04-16,2.66,3.29,0.22,0.57,0.13,110.74,2.24,-0.34,269.96,43.85,57610.21,59,二级
海外,2018-04-16,11.0,15.48,2.82,2.35,0.22,77.51,3.86,0.15,275.18,72.57,74562.0,39,一级
重庆市,2018-04-16,34.24,57.42,13.35,18.5,0.48,72.13,0.24,0.7,288.05,57.33,93546.97,54,二级
福建省,2018-04-16,32.92,77.72,11.49,14.21,0.58,73.64,-2.71,-2.13,286.45,77.12,96413.07,64,二级
甘肃省,2018-04-16,16.05,27.57,2.88,8.14,0.25,85.33,3.03,0.21,282.81,21.21,78816.32,43,一级
青海省,2018-04-16,2.5,2.8,0.23,0.7,0.13,103.56,2.62,0.11,271.66,28.0,62531.59,53,二级
贵州省,2018-04-16,32.24,55.58,8.92,9.79,0.4,74.5,-1.53,0.04,286.87,65.18,89509.06,53,二级
