province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2015-04-25,31.47,47.36,10.15,8.66,0.54,66.92,-1.44,1.93,287.0,82.53,81879.21,48,一级
新疆维吾尔自治区,2015-04-25,17.65,25.71,1.68,2.1,0.19,74.95,0.48,0.06,287.6,27.21,81832.27,38,一级
宁夏回族自治区,2015-04-25,26.98,52.4,13.23,14.55,0.67,70.11,-0.08,3.5,288.55,36.94,84617.13,52,二级
上海市,2015-04-25,71.07,98.9,22.11,71.16,0.9,81.79,-1.75,2.26,290.84,58.39,102085.48,96,二级
浙江省,2015-04-25,42.02,63.2,13.9,33.16,0.56,70.83,-2.29,0.43,290.25,58.81,98642.81,59,二级
吉林省,2015-04-25,24.78,52.63,8.65,13.04,0.5,78.87,4.68,5.77,287.45,25.32,96530.52,52,二级
江苏省,2015-04-25,84.48,151.9,32.22,46.64,1.13,103.56,-1.37,1.97,292.53,48.75,101914.54,112,三级
内蒙古自治区,2015-04-25,17.5,23.48,4.36,3.9,0.24,66.51,4.35,1.01,289.56,26.65,89920.8,34,一级
山东省,2015-04-25,72.56,150.47,38.99,38.61,1.13,101.65,2.23,4.62,294.14,41.05,100812.19,101,三级
河南省,2015-04-25,69.98,123.39,24.46,30.33,1.02,91.7,0.91,2.5,294.61,41.66,99117.83,94,二级
台湾省,2015-04-25,20.88,24.91,4.97,13.68,0.18,78.19,-1.73,-1.74,292.39,83.56,93210.16,40,一级
河北省,2015-04-25,51.33,103.67,21.57,29.58,0.86,82.92,4.16,1.43,293.67,20.13,95483.78,77,二级
四川省,2015-04-25,26.82,37.71,7.76,8.44,0.43,84.57,-0.13,0.83,280.15,72.97,76029.53,43,一级
海南省,2015-04-25,20.66,29.16,2.71,3.83,0.33,75.7,-4.18,-2.33,297.14,79.95,99351.27,38,一级
安徽省,2015-04-25,63.83,98.73,17.44,26.84,0.92,68.9,-1.33,1.18,293.53,48.96,100649.34,87,二级
广西壮族自治区,2015-04-25,47.67,67.7,13.56,9.17,0.87,74.19,-1.78,-3.23,294.74,63.22,97312.39,66,二级
湖南省,2015-04-25,55.11,79.07,18.52,16.54,0.86,60.98,-1.56,-1.58,291.73,69.39,97781.35,76,二级
黑龙江省,2015-04-25,14.36,28.8,5.18,7.45,0.32,65.13,5.81,3.25,285.85,34.58,96773.41,33,一级
天津市,2015-04-25,73.82,153.39,20.6,35.41,0.84,80.25,4.37,3.85,296.7,18.17,101386.24,102,三级
陕西省,2015-04-25,31.85,57.91,14.97,17.12,1.09,83.58,0.15,2.23,289.95,43.7,89340.87,54,二级
江西省,2015-04-25,43.92,58.56,15.02,11.8,0.66,68.74,-1.77,-2.17,291.84,73.05,99124.33,62,二级
湖北省,2015-04-25,57.92,89.91,14.96,20.53,0.74,78.96,-0.75,0.83,292.02,56.23,97169.63,79,二级
北京市,2015-04-25,45.03,93.62,12.43,37.29,0.6,94.01,3.85,0.77,296.31,12.74,97645.31,72,二级
辽宁省,2015-04-25,47.71,113.35,22.26,26.39,1.22,78.8,2.8,5.51,289.86,30.81,98741.5,82,二级
广东省,2015-04-25,49.39,66.75,11.69,17.79,0.88,78.42,-2.06,-1.89,295.61,75.84,99314.32,68,二级
山西省,2015-04-25,35.34,67.39,23.98,24.09,1.17,74.62,2.45,0.86,290.32,28.69,89015.92,59,二级
香港特别行政区,2015-04-25,29.2,43.88,5.57,22.06,0.47,93.46,-5.14,-0.37,295.77,84.74,101135.54,47,一级
西藏自治区,2015-04-25,5.83,6.76,0.59,0.49,0.16,110.23,-0.54,0.11,269.11,59.41,57638.8,59,二级
海外,2015-04-25,10.29,15.32,2.34,2.52,0.21,80.47,2.09,0.1,277.67,66.07,74832.84,41,一级
重庆市,2015-04-25,48.84,65.37,15.47,17.71,0.57,67.14,-1.43,0.55,291.01,58.23,93694.9,68,二级
福建省,2015-04-25,30.0,41.26,9.89,12.58,0.59,70.05,-2.59,-1.84,290.08,80.96,96460.87,43,一级
甘肃省,2015-04-25,18.0,29.74,4.82,6.25,0.35,82.77,1.12,1.11,284.36,38.64,79167.07,42,一级
青海省,2015-04-25,9.81,10.48,0.4,0.63,0.14,94.11,1.54,-1.18,270.59,52.09,62794.22,48,一级
贵州省,2015-04-25,36.66,57.66,16.26,11.96,0.55,64.96,-0.88,-0.99,288.22,67.16,89653.74,54,二级
