province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2018-09-16,22.74,36.54,9.99,6.11,0.46,53.98,-2.7,-1.54,291.14,81.7,81475.35,37,一级
新疆维吾尔自治区,2018-09-16,35.38,40.73,1.19,1.75,0.17,71.01,0.32,-0.34,283.98,34.6,82026.77,51,二级
宁夏回族自治区,2018-09-16,15.01,22.65,8.19,8.8,0.29,65.5,-2.95,2.48,285.41,60.08,84784.33,33,一级
上海市,2018-09-16,8.98,17.16,3.81,14.59,0.29,41.97,-4.97,0.21,299.0,89.83,101421.55,21,一级
浙江省,2018-09-16,10.54,18.0,4.33,11.36,0.3,32.59,-6.48,-0.58,298.24,87.4,97930.39,18,一级
吉林省,2018-09-16,7.73,13.43,4.28,7.63,0.3,53.67,4.46,1.66,286.16,51.43,96989.67,27,一级
江苏省,2018-09-16,24.5,36.76,6.58,14.79,0.47,69.6,-3.65,-2.85,297.25,85.77,101429.41,37,一级
内蒙古自治区,2018-09-16,7.55,9.26,2.71,3.31,0.19,64.52,3.63,0.05,285.04,36.84,90385.41,33,一级
山东省,2018-09-16,25.1,44.04,7.23,23.46,0.57,52.34,-1.62,-2.81,293.09,79.31,100817.63,45,一级
河南省,2018-09-16,34.67,57.04,8.23,19.31,0.81,59.25,-2.03,-4.73,293.71,71.97,98993.99,54,二级
台湾省,2018-09-16,1.48,3.74,1.47,6.35,0.08,32.62,-9.04,2.97,298.23,75.23,92400.01,17,一级
河北省,2018-09-16,13.89,29.87,6.45,21.14,0.4,50.42,1.16,-2.76,289.16,38.1,95858.21,30,一级
四川省,2018-09-16,16.33,23.19,6.45,5.68,0.35,63.85,-0.08,0.47,284.48,81.95,75924.21,32,一级
海南省,2018-09-16,36.12,46.42,9.32,3.91,0.45,85.23,5.82,-5.33,300.28,79.16,97706.52,52,二级
安徽省,2018-09-16,39.22,55.93,7.33,14.36,0.6,68.89,-4.14,-4.31,297.49,82.62,100111.47,56,二级
广西壮族自治区,2018-09-16,34.51,47.28,12.07,5.91,0.58,72.34,-2.83,-12.65,299.51,68.45,95845.03,50,一级
湖南省,2018-09-16,34.42,52.16,7.99,9.44,0.79,90.49,-5.6,-9.23,297.92,74.76,96772.88,52,二级
黑龙江省,2018-09-16,5.37,8.67,2.85,4.4,0.22,59.45,7.43,2.05,285.17,50.11,97300.17,30,一级
天津市,2018-09-16,15.68,39.09,7.52,35.31,0.59,41.25,0.74,-1.56,292.41,39.97,101840.44,45,一级
陕西省,2018-09-16,14.42,24.69,8.99,13.08,0.4,50.24,-1.67,-2.01,287.36,64.18,89388.15,26,一级
江西省,2018-09-16,20.15,30.19,6.55,7.55,0.55,71.77,-7.87,-5.27,300.35,71.25,98034.86,36,一级
湖北省,2018-09-16,34.11,51.43,7.68,11.22,0.73,79.46,-3.67,-5.32,295.55,76.12,96680.14,51,二级
北京市,2018-09-16,6.75,16.46,2.9,18.17,0.29,56.11,1.65,-3.28,290.83,27.45,98134.57,29,一级
辽宁省,2018-09-16,11.57,22.92,7.2,16.35,0.43,49.62,1.94,-1.11,288.31,43.15,99173.86,25,一级
广东省,2018-09-16,13.54,20.91,5.23,5.0,0.36,52.64,-9.97,-9.62,300.3,71.83,97132.45,27,一级
山西省,2018-09-16,19.9,35.67,7.3,19.02,0.56,46.49,-0.33,-1.49,287.01,53.0,89155.02,36,一级
香港特别行政区,2018-09-16,8.82,25.34,4.05,5.22,0.26,53.31,-18.97,-7.57,300.91,78.81,98178.17,27,一级
西藏自治区,2018-09-16,9.71,10.34,0.73,0.64,0.18,87.14,4.93,2.39,276.7,53.3,57684.4,44,一级
海外,2018-09-16,24.35,27.21,2.0,1.22,0.17,71.47,1.31,-1.49,278.14,71.07,74609.87,36,一级
重庆市,2018-09-16,34.08,50.13,12.92,13.98,0.6,45.23,-0.56,-1.15,293.13,84.57,93274.8,51,二级
福建省,2018-09-16,5.27,11.95,3.37,4.63,0.21,34.92,-9.84,-1.6,298.53,80.64,95432.34,18,一级
甘肃省,2018-09-16,13.7,17.36,4.55,4.5,0.21,69.74,-1.91,0.89,283.24,51.09,79210.2,35,一级
青海省,2018-09-16,8.27,8.82,1.02,0.86,0.15,79.65,0.29,1.64,276.35,68.45,62682.75,40,一级
贵州省,2018-09-16,27.66,41.61,11.59,7.24,0.54,64.81,-1.51,-7.42,292.06,86.46,89055.39,42,一级
