province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2017-01-13,26.09,42.77,9.49,8.79,0.74,51.71,2.28,3.08,280.57,77.46,81438.6,43,一级
新疆维吾尔自治区,2017-01-13,14.58,17.11,3.18,4.68,0.47,61.94,2.17,1.06,260.99,58.38,81689.35,31,一级
宁夏回族自治区,2017-01-13,41.0,69.25,39.45,29.85,1.04,39.65,-0.84,2.18,269.17,33.82,84342.82,60,二级
上海市,2017-01-13,92.39,113.92,29.59,61.83,1.28,27.94,4.61,-4.21,279.31,57.33,102223.64,122,三级
浙江省,2017-01-13,39.03,56.87,16.08,34.3,0.89,39.19,2.33,-4.01,278.73,62.21,98718.81,56,二级
吉林省,2017-01-13,16.78,28.7,13.67,10.76,0.54,52.4,7.67,-2.83,253.01,68.56,96533.06,29,一级
江苏省,2017-01-13,104.47,153.81,27.36,51.09,1.41,35.26,2.98,-4.67,277.12,52.61,102213.08,137,三级
内蒙古自治区,2017-01-13,6.84,10.76,6.28,5.56,0.34,55.68,3.66,-4.18,257.89,56.14,90328.75,28,一级
山东省,2017-01-13,103.21,156.11,31.91,49.97,1.87,28.59,1.93,-5.54,272.57,41.69,101374.53,136,三级
河南省,2017-01-13,58.34,110.28,31.95,48.78,1.29,33.3,-0.46,-3.15,276.46,30.92,99607.72,81,二级
台湾省,2017-01-13,38.55,47.89,11.43,23.18,0.41,37.73,-0.23,-4.35,288.16,86.2,93092.86,55,二级
河北省,2017-01-13,46.84,72.5,19.6,28.95,1.04,44.42,2.85,-5.65,266.09,39.11,95989.04,65,二级
四川省,2017-01-13,25.23,37.66,7.24,12.76,0.48,66.36,3.53,2.22,270.76,47.73,75383.84,38,一级
海南省,2017-01-13,27.8,45.7,9.71,13.33,0.95,34.42,-3.37,-5.11,291.38,89.59,99287.06,46,一级
安徽省,2017-01-13,79.08,114.18,24.36,48.56,1.15,38.29,1.6,-3.58,277.71,47.19,101002.38,106,三级
广西壮族自治区,2017-01-13,26.56,36.97,13.79,10.17,0.88,44.11,-1.85,-4.78,281.59,79.25,97401.13,38,一级
湖南省,2017-01-13,50.66,72.23,17.92,19.89,1.07,39.46,-1.75,-2.41,279.58,70.41,97982.69,70,二级
黑龙江省,2017-01-13,9.72,13.21,3.89,6.0,0.37,56.46,4.21,-5.54,251.74,72.83,97236.85,29,一级
天津市,2017-01-13,22.32,37.3,8.25,28.63,0.7,45.34,2.86,-6.19,270.01,31.29,102490.3,38,一级
陕西省,2017-01-13,34.94,58.37,21.06,31.57,1.02,41.62,-0.82,-0.8,272.21,35.55,89282.19,55,二级
江西省,2017-01-13,42.47,58.56,16.34,19.4,1.09,46.46,-0.91,-3.79,280.15,72.03,99382.83,60,二级
湖北省,2017-01-13,57.1,81.4,15.74,29.32,1.06,39.36,-0.96,-1.6,278.37,43.64,97402.77,78,二级
北京市,2017-01-13,8.23,15.47,4.45,11.94,0.34,56.64,2.92,-5.67,267.58,31.77,98468.89,29,一级
辽宁省,2017-01-13,17.48,45.67,17.77,16.85,0.59,50.98,5.19,-6.5,259.66,46.42,99275.06,46,一级
广东省,2017-01-13,12.19,22.05,10.84,18.8,1.22,28.15,-2.42,-5.8,284.75,80.46,99400.28,31,一级
山西省,2017-01-13,58.02,91.24,77.77,38.39,1.52,33.95,1.84,-2.86,267.95,41.82,88930.3,79,二级
香港特别行政区,2017-01-13,15.26,26.56,9.2,31.59,1.22,25.72,-3.52,-7.99,287.29,77.0,101181.07,40,一级
西藏自治区,2017-01-13,2.98,3.7,0.34,0.78,0.14,80.52,6.46,1.56,255.72,50.8,56501.99,41,一级
海外,2017-01-13,10.36,14.74,3.69,3.06,0.34,58.37,3.27,-2.93,259.08,73.52,73881.33,30,一级
重庆市,2017-01-13,57.48,78.43,19.71,20.58,0.81,36.0,-1.85,0.53,278.14,64.43,93684.15,79,二级
福建省,2017-01-13,15.99,28.06,12.54,16.03,0.99,32.87,-0.87,-3.83,281.83,81.49,96451.52,29,一级
甘肃省,2017-01-13,22.73,35.18,9.15,12.12,0.58,60.39,1.12,1.43,265.06,44.61,78636.2,36,一级
青海省,2017-01-13,4.24,5.15,1.2,1.32,0.19,72.65,4.32,1.84,256.64,56.05,61506.34,37,一级
贵州省,2017-01-13,39.69,59.74,19.71,13.98,0.87,41.94,-1.51,0.51,277.0,82.62,89422.98,56,二级
