province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2018-12-05,16.68,26.33,6.25,7.73,0.46,57.17,4.64,3.31,284.98,70.47,81635.28,29,一级
新疆维吾尔自治区,2018-12-05,12.77,25.63,1.73,2.65,0.27,56.6,1.4,-1.34,264.21,42.02,82511.73,29,一级
宁夏回族自治区,2018-12-05,27.18,109.27,10.2,13.26,0.39,50.93,4.44,-3.74,267.54,53.09,84642.47,80,二级
上海市,2018-12-05,12.48,40.51,4.77,22.95,0.37,56.04,-6.93,-3.65,286.45,74.89,102330.95,41,一级
浙江省,2018-12-05,14.11,31.28,6.81,23.53,0.54,30.35,-3.9,-1.81,285.53,90.93,98748.67,32,一级
吉林省,2018-12-05,17.27,23.92,6.78,10.36,0.46,41.97,4.08,0.22,260.67,40.44,98222.97,25,一级
江苏省,2018-12-05,17.47,50.66,6.05,17.33,0.39,51.0,-5.48,-3.57,282.12,74.37,102445.25,51,二级
内蒙古自治区,2018-12-05,7.85,15.28,6.02,5.68,0.27,49.27,4.58,-1.53,258.46,55.91,90731.6,25,一级
山东省,2018-12-05,30.01,80.15,9.4,29.35,0.59,27.38,-2.8,-0.45,274.73,66.53,101847.96,66,二级
河南省,2018-12-05,46.21,106.71,9.09,29.53,0.72,18.2,-2.87,-2.07,275.01,67.33,99799.55,79,二级
台湾省,2018-12-05,34.7,42.62,9.48,19.93,0.34,48.9,-2.31,-2.13,293.42,75.95,93279.61,50,一级
河北省,2018-12-05,41.26,90.77,14.26,33.66,0.84,19.76,0.31,1.84,268.47,48.49,96290.17,71,二级
四川省,2018-12-05,19.61,41.33,4.97,10.02,0.42,53.64,3.5,0.43,274.38,57.16,75611.82,42,一级
海南省,2018-12-05,9.51,16.01,3.19,4.67,0.25,56.86,-3.91,-1.52,295.93,87.54,99297.21,29,一级
安徽省,2018-12-05,22.21,53.94,7.12,20.57,0.46,34.66,-4.59,-3.02,280.58,83.39,101077.74,52,二级
广西壮族自治区,2018-12-05,32.32,54.26,14.86,15.14,0.92,35.1,-2.58,-1.23,288.87,83.53,97258.73,53,二级
湖南省,2018-12-05,38.96,101.64,8.37,19.12,0.9,21.87,-0.84,-2.91,281.04,86.31,97934.86,76,二级
黑龙江省,2018-12-05,9.68,13.4,3.87,5.27,0.31,48.53,6.59,-0.92,253.13,51.36,98832.26,25,一级
天津市,2018-12-05,40.61,104.56,16.79,50.24,0.98,7.61,-0.24,0.91,271.76,45.38,102836.83,78,二级
陕西省,2018-12-05,44.32,109.42,13.86,20.66,0.67,37.89,0.26,-0.33,272.01,59.93,89378.86,80,二级
江西省,2018-12-05,21.44,37.82,12.91,20.07,1.11,18.31,-1.41,-2.5,285.66,88.33,99255.92,38,一级
湖北省,2018-12-05,39.58,100.0,10.94,20.36,0.71,22.25,-1.75,-2.44,277.92,80.25,97424.8,76,二级
北京市,2018-12-05,32.72,79.06,9.91,39.8,0.81,13.9,-0.33,1.55,268.65,36.65,98771.6,65,二级
辽宁省,2018-12-05,31.01,54.52,16.45,24.57,0.79,29.66,-1.99,-0.66,266.22,35.8,100357.0,53,二级
广东省,2018-12-05,32.97,53.45,12.22,25.92,0.97,42.12,-3.65,-3.02,292.25,80.78,99364.11,52,二级
山西省,2018-12-05,48.88,112.9,22.52,32.4,0.89,28.43,2.46,2.4,268.96,51.36,89026.8,82,二级
香港特别行政区,2018-12-05,25.62,48.66,7.86,28.4,0.66,44.5,-6.1,-4.96,294.3,84.12,101145.0,49,一级
西藏自治区,2018-12-05,2.13,2.58,0.2,0.87,0.13,75.2,5.71,-0.9,264.84,42.86,57234.08,38,一级
海外,2018-12-05,7.31,10.89,2.9,2.48,0.21,71.78,1.18,-1.51,265.58,45.27,74811.94,36,一级
重庆市,2018-12-05,34.5,63.28,17.47,16.18,0.69,29.41,-3.88,0.7,279.81,78.19,93583.0,57,二级
福建省,2018-12-05,24.19,37.94,11.15,17.43,0.73,41.09,-3.12,-1.54,289.32,87.95,96507.93,38,一级
甘肃省,2018-12-05,15.92,50.95,4.28,5.32,0.3,59.61,5.13,-2.56,263.6,57.5,79013.91,51,二级
青海省,2018-12-05,1.24,1.84,0.28,0.58,0.13,75.32,10.61,-2.52,260.7,38.48,62021.04,38,一级
贵州省,2018-12-05,28.77,54.06,16.15,12.58,0.7,34.43,-0.98,1.88,281.27,88.4,89365.74,53,二级
