province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2018-06-13,7.69,11.58,3.84,4.22,0.3,44.48,3.85,4.12,291.74,85.89,80744.94,23,一级
新疆维吾尔自治区,2018-06-13,19.86,21.72,1.27,1.17,0.14,80.24,0.04,-1.76,291.62,41.84,81107.56,41,一级
宁夏回族自治区,2018-06-13,27.94,49.44,8.61,12.46,0.29,95.92,-2.52,-2.52,296.04,26.12,83524.21,50,一级
上海市,2018-06-13,50.03,72.77,13.21,28.29,0.74,166.58,-2.12,5.3,298.32,65.87,100364.09,106,三级
浙江省,2018-06-13,33.62,54.16,10.32,15.77,0.6,109.82,-2.49,3.53,297.22,60.79,97054.77,59,二级
吉林省,2018-06-13,21.22,35.27,7.67,9.16,0.45,91.82,-1.03,2.84,291.29,70.29,95983.89,46,一级
江苏省,2018-06-13,41.02,74.7,13.5,25.54,0.67,146.82,0.9,5.39,301.94,45.09,100029.71,90,二级
内蒙古自治区,2018-06-13,29.61,35.26,4.45,2.92,0.23,79.1,-2.66,-1.49,292.13,49.1,89308.81,43,一级
山东省,2018-06-13,30.52,66.05,10.51,17.06,0.57,128.25,1.61,5.01,301.55,43.62,98854.89,74,二级
河南省,2018-06-13,29.74,58.25,10.58,16.37,0.62,134.88,2.23,5.11,302.42,38.63,97167.16,80,二级
台湾省,2018-06-13,45.85,50.4,9.32,11.97,0.28,100.33,-3.17,-0.93,296.19,71.55,91799.86,64,二级
河北省,2018-06-13,30.3,51.51,8.82,16.54,0.58,103.45,-1.69,-2.3,294.74,56.14,93987.38,53,二级
四川省,2018-06-13,20.53,28.85,6.61,7.29,0.36,71.34,-0.55,1.81,286.69,80.34,75015.66,36,一级
海南省,2018-06-13,3.19,7.12,1.26,3.18,0.24,47.39,10.39,2.89,302.28,66.31,97943.9,24,一级
安徽省,2018-06-13,31.72,57.88,10.42,16.25,0.6,117.9,0.92,4.46,300.41,50.7,98835.2,65,二级
广西壮族自治区,2018-06-13,19.53,31.45,8.89,6.18,0.64,67.93,0.05,-1.49,298.43,77.51,95576.97,34,一级
湖南省,2018-06-13,23.49,37.67,9.01,8.18,0.59,79.47,-1.69,-0.38,294.7,81.33,96028.02,40,一级
黑龙江省,2018-06-13,17.27,23.99,3.23,4.34,0.25,75.12,-2.93,0.63,290.09,65.42,97035.49,38,一级
天津市,2018-06-13,38.97,59.32,10.9,29.74,1.21,98.0,-6.08,-2.08,295.75,69.71,99744.42,55,二级
陕西省,2018-06-13,27.36,46.86,9.13,16.79,0.47,90.33,1.04,-1.5,297.28,38.07,87862.3,47,一级
江西省,2018-06-13,26.41,40.44,9.78,7.78,0.59,88.52,-1.87,0.51,295.37,78.29,97457.64,45,一级
湖北省,2018-06-13,29.27,46.0,8.44,10.2,0.54,101.46,0.28,2.73,297.45,60.26,95413.68,52,二级
北京市,2018-06-13,40.15,54.94,5.71,19.21,0.71,92.13,-2.31,-2.64,294.43,64.2,96252.39,57,二级
辽宁省,2018-06-13,26.4,40.77,10.91,13.23,0.66,90.19,-2.08,3.88,291.75,77.89,97795.24,46,一级
广东省,2018-06-13,22.62,34.5,7.93,13.18,0.68,73.02,-2.14,-1.86,297.96,83.23,97547.05,37,一级
山西省,2018-06-13,21.72,47.1,10.53,19.69,0.53,97.61,1.68,-2.75,295.7,32.68,87520.41,49,一级
香港特别行政区,2018-06-13,23.58,33.98,5.22,21.46,0.49,75.86,-5.86,-2.16,300.3,88.78,99132.34,38,一级
西藏自治区,2018-06-13,8.52,9.16,0.92,0.58,0.14,82.92,1.66,0.37,278.45,66.53,57116.88,42,一级
海外,2018-06-13,7.23,8.98,1.93,1.2,0.17,83.74,2.66,-0.33,281.74,72.92,74305.02,42,一级
重庆市,2018-06-13,33.57,45.56,12.01,13.44,0.48,78.27,0.2,0.18,295.65,68.94,92090.38,48,一级
福建省,2018-06-13,27.42,42.94,9.53,9.16,0.57,99.41,-4.78,-0.9,295.43,70.29,94926.69,50,一级
甘肃省,2018-06-13,28.22,41.15,3.85,5.28,0.21,93.18,-3.31,0.56,292.86,32.03,78233.99,47,一级
青海省,2018-06-13,13.28,14.03,1.27,0.74,0.12,83.03,-4.45,-0.69,278.86,68.79,62193.91,42,一级
贵州省,2018-06-13,25.13,38.66,7.77,7.25,0.44,69.45,-1.22,-1.75,292.87,80.68,88151.57,39,一级
