province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2014-10-18,34.75,40.24,8.92,4.15,0.38,68.54,1.98,3.35,288.36,86.23,81781.38,50,一级
新疆维吾尔自治区,2014-10-18,9.33,12.0,1.87,2.67,0.21,69.34,1.8,0.29,280.49,33.02,81893.89,35,一级
宁夏回族自治区,2014-10-18,43.52,61.32,17.17,18.06,0.61,49.67,-0.81,3.64,284.26,53.3,84405.83,61,二级
上海市,2014-10-18,11.9,27.66,6.99,27.16,0.45,70.63,-4.5,1.11,292.5,68.14,102122.56,36,一级
浙江省,2014-10-18,43.8,71.8,13.32,29.0,0.61,77.49,-3.48,0.54,291.11,69.55,98634.69,62,二级
吉林省,2014-10-18,94.86,126.86,15.91,30.19,0.88,49.74,2.22,5.75,284.2,59.0,97109.68,125,三级
江苏省,2014-10-18,47.38,96.98,25.52,35.14,0.79,67.0,-3.81,4.51,292.75,58.32,101940.35,74,二级
内蒙古自治区,2014-10-18,16.8,24.45,7.33,8.01,0.29,50.08,3.66,2.52,282.69,37.17,90076.18,26,一级
山东省,2014-10-18,121.59,207.37,45.17,46.93,1.65,99.13,0.86,5.49,292.71,45.89,100891.13,160,四级
河南省,2014-10-18,103.42,166.2,32.95,40.93,1.49,64.49,0.1,2.87,291.99,46.25,98977.07,136,三级
台湾省,2014-10-18,15.83,18.84,5.03,12.92,0.19,82.86,-3.11,-2.15,292.81,77.54,93174.63,42,一级
河北省,2014-10-18,88.29,153.35,31.19,52.87,1.27,53.02,1.91,1.56,288.7,33.6,95600.29,117,三级
四川省,2014-10-18,26.26,33.89,7.65,8.08,0.43,56.02,2.89,2.31,282.3,64.33,75769.63,38,一级
海南省,2014-10-18,22.02,31.63,3.72,4.56,0.3,91.33,-5.93,-3.09,297.1,76.63,99221.13,46,一级
安徽省,2014-10-18,97.44,145.15,20.63,32.55,1.15,67.66,-2.53,3.09,293.24,50.29,100566.71,129,三级
广西壮族自治区,2014-10-18,74.43,97.08,17.75,13.03,0.71,101.77,-2.47,0.8,295.57,66.66,97170.05,100,二级
湖南省,2014-10-18,86.36,107.47,27.35,18.15,1.14,74.02,-1.49,-0.09,293.97,51.61,97589.26,115,三级
黑龙江省,2014-10-18,46.03,57.39,11.21,14.83,0.51,50.3,3.04,4.59,279.93,49.18,97677.4,64,二级
天津市,2014-10-18,174.22,270.91,41.88,91.83,2.01,46.09,0.35,2.05,290.83,37.82,101619.91,225,五级
陕西省,2014-10-18,54.43,89.12,20.42,27.64,1.23,40.65,-0.84,1.84,286.51,62.53,89107.17,75,二级
江西省,2014-10-18,52.63,69.25,15.69,14.9,0.52,86.42,-2.75,-0.07,294.1,50.91,99029.86,73,二级
湖北省,2014-10-18,94.53,135.55,29.36,27.69,1.1,56.27,-1.08,1.48,290.87,61.19,96972.28,125,三级
北京市,2014-10-18,111.94,167.47,19.34,77.93,1.48,51.28,0.67,-0.09,289.69,29.77,97870.57,147,三级
辽宁省,2014-10-18,82.42,128.89,23.69,34.66,1.34,74.18,1.26,4.57,287.63,58.7,99172.27,110,三级
广东省,2014-10-18,63.09,85.08,15.7,20.61,0.95,105.71,-4.22,-1.97,295.58,63.42,99261.84,86,二级
山西省,2014-10-18,54.42,87.37,33.45,36.52,1.39,43.29,-0.12,0.67,286.21,34.99,88880.29,75,二级
香港特别行政区,2014-10-18,32.85,47.12,7.22,16.25,0.62,115.63,-6.96,-2.94,297.71,64.62,101051.08,64,二级
西藏自治区,2014-10-18,4.42,4.79,0.37,0.52,0.13,90.21,4.2,0.9,268.21,55.2,57604.22,46,一级
海外,2014-10-18,11.66,13.84,3.42,1.97,0.24,78.9,2.41,-0.55,275.15,59.32,74753.11,40,一级
重庆市,2014-10-18,59.51,69.54,22.56,14.63,0.76,48.31,-1.84,0.58,288.51,79.92,93407.82,81,二级
福建省,2014-10-18,31.85,41.35,7.95,9.46,0.37,86.47,-3.75,-1.98,291.67,75.11,96440.85,46,一级
甘肃省,2014-10-18,25.88,32.71,7.71,4.9,0.37,64.59,1.45,0.54,280.01,53.96,78992.75,37,一级
青海省,2014-10-18,5.18,5.76,0.97,0.87,0.12,76.31,3.56,-0.91,270.92,63.62,62534.13,39,一级
贵州省,2014-10-18,54.55,64.78,15.83,9.24,0.52,63.16,-1.19,5.08,290.39,77.57,89372.24,75,二级
