province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2018-09-24,16.65,23.3,5.18,4.34,0.35,45.88,3.5,2.53,290.8,83.65,81600.6,24,一级
新疆维吾尔自治区,2018-09-24,28.5,31.95,1.44,2.07,0.17,66.54,0.46,-0.64,287.15,36.02,81619.19,41,一级
宁夏回族自治区,2018-09-24,28.92,52.12,15.25,14.09,0.53,78.8,-3.27,6.81,286.8,67.22,84378.86,52,二级
上海市,2018-09-24,29.03,47.4,12.97,20.85,0.58,116.33,-5.51,-5.6,296.45,64.18,101782.86,64,二级
浙江省,2018-09-24,28.27,47.2,9.47,15.21,0.62,90.69,-4.89,-4.59,294.42,75.47,98284.2,48,一级
吉林省,2018-09-24,12.1,17.43,5.18,6.24,0.3,41.66,4.03,-1.63,281.69,75.7,97262.26,21,一级
江苏省,2018-09-24,31.85,55.43,11.73,17.93,0.56,109.46,-4.73,-3.49,295.13,58.69,101825.16,58,二级
内蒙古自治区,2018-09-24,13.53,18.39,5.91,4.9,0.26,61.84,-0.69,-0.39,283.71,51.02,90581.18,31,一级
山东省,2018-09-24,18.84,48.05,12.11,27.9,0.54,66.43,-1.59,-3.19,291.58,42.54,101135.24,49,一级
河南省,2018-09-24,32.43,75.59,14.88,27.59,0.69,104.93,-5.11,-2.45,292.84,41.01,99189.2,63,二级
台湾省,2018-09-24,18.01,21.6,6.35,16.19,0.16,71.32,-2.22,-3.89,296.03,79.85,92612.61,36,一级
河北省,2018-09-24,15.41,28.82,8.25,19.03,0.38,54.25,-0.21,-1.68,287.09,44.81,96092.07,29,一级
四川省,2018-09-24,18.85,26.84,6.8,6.27,0.37,60.94,-0.14,1.19,285.67,83.34,75674.33,31,一级
海南省,2018-09-24,11.26,15.15,3.25,4.26,0.21,41.84,-1.1,-1.13,299.18,82.49,98871.46,21,一级
安徽省,2018-09-24,37.4,68.95,13.12,20.98,0.7,109.5,-5.24,-2.37,295.0,55.63,100487.92,60,二级
广西壮族自治区,2018-09-24,40.01,55.7,13.28,6.88,0.68,65.57,-2.27,-0.55,298.24,76.99,96745.46,57,二级
湖南省,2018-09-24,24.75,39.13,10.0,9.1,0.78,56.93,-3.03,-2.55,294.58,83.0,97300.01,40,一级
黑龙江省,2018-09-24,9.2,12.05,2.65,3.6,0.26,49.54,3.37,-2.72,281.61,75.6,97967.53,25,一级
天津市,2018-09-24,15.42,29.25,12.93,27.4,0.49,40.67,-0.82,-2.41,290.24,40.17,102174.52,35,一级
陕西省,2018-09-24,29.32,57.75,14.36,20.39,0.66,74.19,-4.7,2.81,287.47,58.7,89226.09,54,二级
江西省,2018-09-24,30.85,48.55,14.37,8.42,0.77,84.28,-4.18,-3.64,296.45,74.57,98658.26,49,一级
湖北省,2018-09-24,34.75,65.13,12.06,18.73,0.75,90.94,-5.17,-0.91,293.99,57.37,96872.63,58,二级
北京市,2018-09-24,13.38,21.61,6.96,19.73,0.32,45.87,0.58,-1.35,288.5,43.16,98414.57,25,一级
辽宁省,2018-09-24,11.92,19.92,6.31,11.57,0.39,42.82,2.43,-2.95,285.4,56.5,99487.3,22,一级
广东省,2018-09-24,23.87,38.2,12.26,11.03,0.63,58.1,-2.2,-2.44,298.92,79.47,98752.68,39,一级
山西省,2018-09-24,22.94,52.24,13.62,23.29,0.65,64.88,-2.6,2.77,285.91,42.75,89192.88,52,二级
香港特别行政区,2018-09-24,14.64,23.96,8.03,21.73,0.36,41.04,-2.04,-1.08,299.81,83.78,100525.48,28,一级
西藏自治区,2018-09-24,8.61,9.35,0.83,0.65,0.13,81.08,4.52,1.35,277.3,71.31,57840.53,41,一级
海外,2018-09-24,9.24,11.4,2.27,1.38,0.18,70.98,4.27,-1.22,277.44,77.72,74713.9,36,一级
重庆市,2018-09-24,27.44,43.32,13.24,10.97,0.55,53.79,-7.17,2.19,292.43,80.46,93089.62,44,一级
福建省,2018-09-24,14.29,23.58,8.3,6.59,0.42,69.14,-4.5,-4.02,295.74,77.63,95972.88,35,一级
甘肃省,2018-09-24,29.67,43.24,8.54,5.9,0.31,72.53,-3.18,1.99,285.54,50.62,78864.09,44,一级
青海省,2018-09-24,8.31,8.96,1.02,0.95,0.13,81.39,1.14,-0.04,278.59,63.18,62639.35,41,一级
贵州省,2018-09-24,25.01,39.98,10.76,6.4,0.48,53.09,-2.21,4.29,292.92,87.16,89076.37,40,一级
