province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2018-03-12,41.09,59.16,6.72,7.99,0.73,94.14,3.7,2.49,285.65,60.28,81585.59,58,二级
新疆维吾尔自治区,2018-03-12,11.32,34.49,1.61,2.39,0.23,68.51,1.91,0.15,279.02,39.26,81453.72,35,一级
宁夏回族自治区,2018-03-12,39.43,79.98,18.16,27.17,0.63,65.47,2.47,2.73,285.18,35.67,84048.11,65,二级
上海市,2018-03-12,23.31,40.57,11.86,38.53,0.5,84.84,-2.85,6.89,286.77,72.8,102112.95,49,一级
浙江省,2018-03-12,25.89,41.14,7.19,28.0,0.51,71.61,-0.84,3.93,287.65,59.47,98666.35,42,一级
吉林省,2018-03-12,55.31,72.57,18.72,17.79,0.8,86.37,2.64,7.92,274.05,74.71,96495.98,76,二级
江苏省,2018-03-12,71.51,106.21,17.37,53.96,0.93,78.93,-1.22,5.22,286.94,55.71,101812.41,96,二级
内蒙古自治区,2018-03-12,27.83,39.21,8.79,9.83,0.39,53.7,5.32,1.47,277.63,48.38,89422.01,40,一级
山东省,2018-03-12,75.62,127.36,20.57,37.75,1.03,99.36,2.17,8.88,287.44,48.78,100563.01,101,三级
河南省,2018-03-12,81.18,121.28,16.17,34.59,1.03,86.67,2.15,6.0,289.33,49.27,98749.44,108,三级
台湾省,2018-03-12,13.44,15.98,4.79,15.49,0.2,81.84,-1.07,-0.44,287.65,63.46,93423.99,41,一级
河北省,2018-03-12,114.01,165.49,22.62,54.8,1.53,59.38,3.12,3.45,283.84,49.55,94959.51,149,三级
四川省,2018-03-12,32.76,47.19,7.05,12.6,0.51,83.56,1.13,1.24,277.03,66.17,75544.14,48,一级
海南省,2018-03-12,11.75,19.78,1.48,3.52,0.27,81.14,-4.72,-0.06,293.47,77.26,99527.36,41,一级
安徽省,2018-03-12,50.79,79.91,12.18,33.61,0.72,79.57,0.54,4.21,288.9,45.94,100509.48,70,二级
广西壮族自治区,2018-03-12,53.03,72.17,9.02,19.56,0.78,69.61,-0.96,4.87,291.47,69.71,97289.44,73,二级
湖南省,2018-03-12,47.19,71.5,13.55,22.32,0.84,59.68,0.41,3.25,290.0,54.05,97628.1,66,二级
黑龙江省,2018-03-12,40.55,55.51,15.22,18.4,0.62,67.86,1.32,4.56,265.61,83.88,97205.83,57,二级
天津市,2018-03-12,133.99,167.22,21.1,83.55,1.92,36.62,-0.72,2.14,283.0,59.91,101129.11,178,四级
陕西省,2018-03-12,67.7,102.38,16.75,30.07,1.07,70.06,2.75,2.78,286.35,47.05,88790.45,91,二级
江西省,2018-03-12,41.13,67.79,13.71,22.9,0.76,70.63,-0.06,2.49,290.38,45.49,99142.28,59,二级
湖北省,2018-03-12,49.17,71.37,13.31,22.22,0.8,76.67,0.68,3.35,288.51,56.39,96880.14,68,二级
北京市,2018-03-12,126.03,152.89,15.24,67.5,1.54,46.36,-0.16,1.62,280.5,56.44,97295.72,166,四级
辽宁省,2018-03-12,82.86,109.85,22.68,25.89,1.11,99.47,2.13,9.02,278.42,72.44,98624.75,110,三级
广东省,2018-03-12,34.66,49.96,7.57,27.29,0.66,77.02,-2.54,1.7,291.52,64.83,99534.69,50,一级
山西省,2018-03-12,87.05,131.6,27.64,35.9,1.35,75.14,5.12,3.28,285.39,46.81,88344.98,116,三级
香港特别行政区,2018-03-12,15.39,23.37,4.18,20.36,0.32,87.46,-6.3,0.17,292.7,80.08,101412.85,44,一级
西藏自治区,2018-03-12,3.64,4.33,0.3,0.6,0.15,98.09,2.14,-1.22,264.37,50.07,57260.48,50,一级
海外,2018-03-12,10.24,13.3,2.05,2.08,0.24,78.48,5.08,0.06,270.8,78.09,74412.44,40,一级
重庆市,2018-03-12,53.51,76.08,15.47,22.62,0.72,64.17,-1.47,1.16,287.53,61.81,93310.84,74,二级
福建省,2018-03-12,23.07,35.08,7.33,18.64,0.52,73.26,-1.33,0.47,287.84,61.45,96601.48,37,一级
甘肃省,2018-03-12,18.08,34.89,5.99,9.27,0.39,73.8,1.82,1.61,280.51,31.65,78654.46,37,一级
青海省,2018-03-12,2.55,3.24,0.59,0.83,0.16,87.54,1.82,-1.21,267.89,39.96,62235.74,44,一级
贵州省,2018-03-12,49.41,69.8,9.8,12.01,0.58,71.28,-0.37,5.16,287.44,72.52,89246.76,69,二级
