province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2017-08-30,17.93,29.92,8.52,6.04,0.45,49.65,-3.08,1.28,291.39,86.57,81441.31,30,一级
新疆维吾尔自治区,2017-08-30,20.71,25.19,1.39,2.02,0.19,78.62,-1.23,-1.28,292.49,34.58,81786.47,40,一级
宁夏回族自治区,2017-08-30,14.58,36.12,12.84,12.67,0.65,66.17,-2.23,2.87,288.05,73.59,84451.89,37,一级
上海市,2017-08-30,9.43,26.85,6.94,17.67,0.46,79.74,-5.32,-3.72,299.2,67.51,101211.86,40,一级
浙江省,2017-08-30,16.37,29.81,6.94,12.05,0.42,69.57,-3.58,-1.98,298.51,82.04,97805.51,35,一级
吉林省,2017-08-30,7.16,11.53,3.85,6.93,0.32,55.96,6.93,0.04,285.67,49.11,96525.2,28,一级
江苏省,2017-08-30,11.31,24.46,6.25,14.31,0.37,64.91,-4.64,-3.69,295.44,76.46,101299.24,33,一级
内蒙古自治区,2017-08-30,12.99,17.24,6.48,4.12,0.28,67.28,2.22,-1.76,288.02,50.06,90121.1,34,一级
山东省,2017-08-30,17.91,31.44,6.81,17.34,0.62,68.99,1.01,1.71,290.97,81.11,100622.0,35,一级
河南省,2017-08-30,14.79,24.26,7.31,15.12,0.71,58.7,-1.49,-1.72,289.6,91.98,98819.09,30,一级
台湾省,2017-08-30,9.25,11.93,3.8,13.39,0.11,39.55,-2.63,-1.86,298.03,68.69,92496.26,20,一级
河北省,2017-08-30,24.59,41.31,9.25,18.01,0.65,77.09,1.78,2.25,292.18,60.58,95374.82,42,一级
四川省,2017-08-30,18.61,27.44,8.43,5.96,0.38,60.25,-0.7,0.38,286.81,87.01,75792.88,31,一级
海南省,2017-08-30,3.73,5.93,1.27,3.85,0.24,39.14,-2.92,2.07,300.32,80.52,98672.45,20,一级
安徽省,2017-08-30,18.05,37.24,9.35,16.33,0.5,54.57,-3.89,-3.58,294.94,86.15,100010.17,38,一级
广西壮族自治区,2017-08-30,14.3,26.02,6.4,8.62,0.53,44.7,-2.65,0.2,299.02,78.58,96580.31,27,一级
湖南省,2017-08-30,24.16,40.98,9.75,9.63,0.93,64.28,-1.49,-3.16,296.69,85.09,97085.97,41,一级
黑龙江省,2017-08-30,5.47,7.73,1.96,3.33,0.24,51.98,6.06,-1.42,282.38,71.06,96959.47,26,一级
天津市,2017-08-30,22.71,39.92,7.33,21.03,0.68,93.1,3.21,4.19,294.96,61.89,101297.24,47,一级
陕西省,2017-08-30,17.23,28.89,10.99,12.15,0.78,62.5,-1.58,0.08,287.79,86.66,89088.41,32,一级
江西省,2017-08-30,32.02,48.1,10.4,8.6,0.64,70.42,-1.27,-3.27,300.84,76.12,98270.14,49,一级
湖北省,2017-08-30,18.26,30.84,9.48,9.91,0.67,59.39,-1.4,-2.82,292.9,88.44,96607.37,31,一级
北京市,2017-08-30,37.47,64.73,5.75,23.52,0.63,83.81,0.25,1.75,293.13,61.02,97562.15,58,二级
辽宁省,2017-08-30,15.25,27.72,7.67,17.05,0.52,61.39,3.45,-1.45,290.37,49.45,98776.77,31,一级
广东省,2017-08-30,20.47,34.35,7.09,15.53,0.6,58.76,-1.24,-1.53,301.27,72.1,98535.94,35,一级
山西省,2017-08-30,27.28,41.49,13.18,16.43,0.87,71.38,1.23,-0.38,289.61,68.14,88799.16,42,一级
香港特别行政区,2017-08-30,31.56,44.82,7.42,46.46,0.6,91.3,-1.38,-0.11,301.2,79.94,100302.72,59,二级
西藏自治区,2017-08-30,8.18,8.72,0.54,0.75,0.11,86.03,1.52,0.75,279.44,71.69,57875.03,44,一级
海外,2017-08-30,9.17,10.63,1.58,1.35,0.17,74.62,1.23,-0.9,282.03,74.14,74841.08,38,一级
重庆市,2017-08-30,21.49,33.45,14.06,8.58,0.51,60.04,-2.09,1.77,296.69,79.22,92982.19,34,一级
福建省,2017-08-30,13.82,23.51,6.06,8.17,0.34,52.2,-2.87,-2.41,299.24,70.78,95679.48,27,一级
甘肃省,2017-08-30,19.17,28.67,7.33,5.62,0.31,73.64,-1.16,-0.19,288.59,56.0,79043.54,37,一级
青海省,2017-08-30,12.97,13.62,1.28,0.78,0.14,73.95,-1.26,-0.97,279.99,69.46,62900.62,37,一级
贵州省,2017-08-30,13.87,25.23,7.5,6.41,0.39,49.71,-2.58,2.28,294.25,88.34,89053.18,26,一级
