province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2014-05-30,22.01,26.9,4.69,3.83,0.39,69.54,3.18,1.52,293.68,71.66,81140.84,35,一级
新疆维吾尔自治区,2014-05-30,17.88,20.47,0.95,1.2,0.13,88.6,2.9,0.35,292.51,25.71,80910.93,45,一级
宁夏回族自治区,2014-05-30,29.14,46.57,9.71,10.36,0.35,88.29,-1.26,5.96,295.66,22.75,83777.01,47,一级
上海市,2014-05-30,83.79,151.23,28.05,50.59,0.8,104.31,-1.39,5.23,297.61,57.17,100998.82,111,三级
浙江省,2014-05-30,48.9,75.11,9.52,25.97,0.67,69.16,-2.69,3.2,295.25,72.0,97677.33,68,二级
吉林省,2014-05-30,16.63,25.07,4.6,11.59,0.27,67.03,1.7,2.36,292.99,32.51,96356.36,34,一级
江苏省,2014-05-30,118.99,227.35,32.32,43.63,1.13,123.74,-0.68,4.05,301.49,40.25,100717.89,156,四级
内蒙古自治区,2014-05-30,24.33,31.41,5.24,4.72,0.22,76.84,1.63,3.44,296.68,21.97,89383.53,39,一级
山东省,2014-05-30,102.2,193.66,44.93,43.39,1.21,136.53,0.85,4.34,303.2,26.76,99665.81,134,三级
河南省,2014-05-30,90.48,142.31,24.57,27.76,1.0,90.28,-0.01,3.99,301.32,31.59,97908.83,120,三级
台湾省,2014-05-30,29.83,33.02,6.98,17.33,0.17,63.66,0.74,0.61,295.75,87.53,92626.21,43,一级
河北省,2014-05-30,62.85,136.43,30.46,28.4,0.94,136.17,-1.67,3.51,300.17,26.31,94662.83,94,二级
四川省,2014-05-30,41.89,58.33,8.36,7.16,0.41,90.11,1.04,2.53,288.38,56.38,75314.22,59,二级
海南省,2014-05-30,4.63,7.92,0.95,4.06,0.24,44.92,-0.74,5.48,301.37,79.85,98431.18,23,一级
安徽省,2014-05-30,81.03,133.52,14.27,18.43,0.66,82.87,-1.8,2.66,300.45,45.71,99464.62,108,三级
广西壮族自治区,2014-05-30,23.9,32.01,6.94,7.72,0.62,66.46,-0.67,4.17,300.05,83.26,96111.25,35,一级
湖南省,2014-05-30,49.44,66.03,12.78,10.46,0.78,61.06,-1.49,0.48,299.3,71.21,96525.03,69,二级
黑龙江省,2014-05-30,9.62,14.55,2.87,4.21,0.27,64.51,4.63,2.51,290.76,48.58,96871.56,33,一级
天津市,2014-05-30,87.58,166.33,45.1,48.53,1.69,145.03,-6.87,1.77,299.04,38.55,100465.45,116,三级
陕西省,2014-05-30,45.58,76.35,14.44,17.83,0.84,70.05,-0.68,2.97,296.56,31.21,88367.11,64,二级
江西省,2014-05-30,44.38,53.61,11.47,9.2,0.46,65.85,-2.37,0.32,298.27,78.47,97965.18,62,二级
湖北省,2014-05-30,59.97,87.37,14.52,13.47,0.61,70.97,-1.95,2.01,298.24,51.59,95965.97,82,二级
北京市,2014-05-30,66.3,138.91,32.37,38.58,1.19,173.29,-3.91,0.78,300.11,30.67,96909.73,113,三级
辽宁省,2014-05-30,41.89,75.18,14.58,26.84,0.72,93.82,-1.5,1.57,296.47,36.05,98300.08,63,二级
广东省,2014-05-30,19.34,28.94,6.78,14.62,0.75,48.29,0.86,4.8,300.3,84.79,98319.72,29,一级
山西省,2014-05-30,49.93,94.76,32.06,25.75,0.98,83.39,0.5,3.45,298.4,21.01,88154.26,73,二级
香港特别行政区,2014-05-30,6.89,12.94,3.42,15.8,0.28,34.76,1.09,6.34,300.32,90.49,100200.02,20,一级
西藏自治区,2014-05-30,5.04,5.36,0.43,0.44,0.12,112.57,2.02,-0.82,275.25,49.14,57617.17,61,二级
海外,2014-05-30,6.54,7.5,0.93,0.88,0.15,79.04,4.77,-0.72,281.4,73.07,74262.8,40,一级
重庆市,2014-05-30,57.64,75.95,16.25,11.91,0.55,72.44,-1.76,1.69,297.17,54.77,92501.83,79,二级
福建省,2014-05-30,43.45,55.27,10.27,11.69,0.6,68.06,-2.41,0.98,295.7,89.51,95540.67,61,二级
甘肃省,2014-05-30,22.27,30.73,4.82,3.85,0.3,91.43,-0.24,1.84,291.26,28.27,78438.43,46,一级
青海省,2014-05-30,9.6,10.27,0.9,0.58,0.12,100.21,0.23,-1.82,277.72,47.89,62496.71,51,二级
贵州省,2014-05-30,60.88,75.89,10.96,12.45,0.58,59.46,-1.77,1.35,294.69,84.32,88556.87,83,二级
