province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2013-05-21,25.53,28.27,6.63,3.61,0.26,84.58,1.63,0.6,292.88,65.22,81118.84,43,一级
新疆维吾尔自治区,2013-05-21,19.65,20.01,0.9,0.95,0.15,81.4,3.89,-0.49,289.8,36.77,81159.97,41,一级
宁夏回族自治区,2013-05-21,27.6,51.2,11.44,19.15,0.42,75.14,4.3,-0.51,295.7,24.69,83512.44,51,二级
上海市,2013-05-21,83.95,110.42,22.22,51.38,0.91,103.2,-2.21,4.35,295.48,64.72,100706.64,112,三级
浙江省,2013-05-21,56.42,79.09,17.73,21.66,0.65,91.32,-2.44,1.3,295.27,71.51,97345.9,77,二级
吉林省,2013-05-21,26.84,33.02,6.16,8.11,0.27,62.11,3.45,0.53,285.64,54.69,95543.23,39,一级
江苏省,2013-05-21,97.44,160.04,28.37,33.78,1.08,113.49,-1.43,4.16,297.02,54.44,100424.08,129,三级
内蒙古自治区,2013-05-21,29.08,32.02,2.95,2.89,0.19,69.16,2.57,-2.53,290.11,33.25,89078.51,42,一级
山东省,2013-05-21,80.14,161.22,27.57,20.75,0.75,109.91,2.34,7.93,298.24,37.76,99191.77,107,三级
河南省,2013-05-21,76.21,112.86,29.64,24.59,0.75,93.68,2.71,5.92,300.44,37.35,97488.17,102,三级
台湾省,2013-05-21,14.58,17.07,5.03,16.31,0.18,52.12,1.87,3.04,295.82,85.67,92392.29,27,一级
河北省,2013-05-21,71.54,156.04,33.84,30.13,0.85,86.8,0.61,1.92,296.65,23.42,93997.82,104,三级
四川省,2013-05-21,29.92,36.43,8.85,5.66,0.28,101.27,0.72,0.99,288.57,39.88,75313.67,52,二级
海南省,2013-05-21,4.92,8.52,1.33,4.04,0.23,55.39,2.25,3.65,301.66,75.35,98343.89,28,一级
安徽省,2013-05-21,88.17,125.26,21.94,19.35,0.78,97.01,0.25,3.12,298.39,53.96,99176.76,117,三级
广西壮族自治区,2013-05-21,44.97,52.69,11.55,7.56,0.49,81.03,-1.01,-0.7,296.84,76.32,96135.27,63,二级
湖南省,2013-05-21,56.12,65.82,16.43,8.35,0.46,95.66,0.16,0.7,295.99,63.16,96466.35,77,二级
黑龙江省,2013-05-21,19.51,21.93,4.36,4.21,0.21,68.64,0.65,0.21,284.56,70.87,96356.89,35,一级
天津市,2013-05-21,92.92,200.85,51.71,44.76,1.63,98.09,-1.19,1.74,297.82,24.14,99835.21,126,三级
陕西省,2013-05-21,41.6,56.92,14.3,8.94,0.47,91.6,3.91,2.55,297.01,36.86,87964.28,59,二级
江西省,2013-05-21,67.73,76.19,18.64,6.65,0.51,97.72,-0.17,-0.74,296.6,72.13,97823.81,91,二级
湖北省,2013-05-21,65.95,78.28,21.11,15.25,0.47,98.96,0.65,3.0,297.34,51.8,95751.86,89,二级
北京市,2013-05-21,79.6,175.87,32.59,39.91,1.08,103.87,-1.39,0.41,295.32,24.5,96245.09,113,三级
辽宁省,2013-05-21,47.05,70.79,16.14,17.65,0.4,65.73,2.46,1.59,290.9,35.16,97608.14,66,二级
广东省,2013-05-21,39.18,49.39,12.57,16.73,0.53,65.41,1.06,1.25,298.81,85.24,98138.29,56,二级
山西省,2013-05-21,48.37,71.3,34.37,19.3,0.71,86.05,4.04,3.17,296.53,28.25,87560.04,67,二级
香港特别行政区,2013-05-21,10.1,18.0,7.09,30.62,0.38,39.88,2.68,5.08,299.34,96.6,99969.48,39,一级
西藏自治区,2013-05-21,4.97,5.57,0.33,0.44,0.13,105.7,1.68,-1.39,276.63,46.98,57722.09,55,二级
海外,2013-05-21,8.14,9.22,1.75,1.24,0.18,83.88,6.69,-1.8,279.16,75.8,74214.94,42,一级
重庆市,2013-05-21,56.71,73.13,17.81,14.94,0.46,94.12,-1.07,2.41,297.47,48.42,92353.47,78,二级
福建省,2013-05-21,35.17,44.17,12.27,11.2,0.48,82.52,-1.45,0.12,295.41,89.27,95284.93,51,二级
甘肃省,2013-05-21,26.52,33.51,3.51,1.98,0.17,84.13,2.66,-0.79,290.75,29.58,78402.63,43,一级
青海省,2013-05-21,15.69,16.4,0.41,0.53,0.13,99.03,2.41,-2.78,279.24,30.56,62610.43,50,一级
贵州省,2013-05-21,55.47,69.98,19.82,12.79,0.46,81.74,-0.1,2.59,294.29,64.76,88530.78,76,二级
