province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2016-03-29,49.95,68.12,6.76,9.17,0.9,82.27,5.91,4.61,287.38,67.1,81680.63,69,二级
新疆维吾尔自治区,2016-03-29,12.68,22.37,1.62,2.35,0.22,66.73,1.04,0.74,281.42,39.98,81603.51,34,一级
宁夏回族自治区,2016-03-29,24.08,53.09,23.99,18.99,0.55,55.59,-1.14,1.66,281.18,35.58,84584.56,52,二级
上海市,2016-03-29,58.65,94.5,20.32,62.03,0.73,88.0,1.1,6.25,287.06,51.36,102143.81,80,二级
浙江省,2016-03-29,48.11,78.05,18.52,38.85,0.69,67.31,2.35,4.12,287.51,50.38,98791.89,67,二级
吉林省,2016-03-29,24.67,44.77,8.36,8.83,0.49,70.97,6.81,0.69,277.58,44.9,96452.01,45,一级
江苏省,2016-03-29,62.68,119.03,33.86,51.33,1.14,61.7,3.33,4.09,288.51,44.02,101813.83,85,二级
内蒙古自治区,2016-03-29,6.7,9.75,3.7,2.86,0.23,70.1,4.31,-2.86,275.64,46.11,90064.82,36,一级
山东省,2016-03-29,39.69,107.19,25.03,31.18,0.84,66.19,1.52,-3.48,287.45,33.99,100760.33,79,二级
河南省,2016-03-29,39.99,126.88,27.46,35.23,0.99,62.1,-0.15,-1.88,289.1,30.71,99107.19,89,二级
台湾省,2016-03-29,26.59,30.54,8.19,16.26,0.29,87.19,-0.96,-0.39,287.77,62.01,93681.9,44,一级
河北省,2016-03-29,15.4,52.35,10.43,15.86,0.45,68.48,3.51,-4.3,282.93,28.46,95568.16,52,二级
四川省,2016-03-29,34.77,50.77,9.62,12.15,0.56,67.4,1.45,0.87,277.95,74.15,75634.23,51,二级
海南省,2016-03-29,27.54,37.95,4.11,4.32,0.37,101.97,-3.84,-0.5,293.69,76.19,99761.49,52,二级
安徽省,2016-03-29,48.23,81.23,22.87,36.0,0.9,57.02,4.21,3.58,289.14,43.86,100599.67,67,二级
广西壮族自治区,2016-03-29,68.28,91.91,15.21,23.29,0.81,60.74,-1.17,5.16,289.72,73.7,97489.85,92,二级
湖南省,2016-03-29,58.33,87.79,24.05,29.13,0.94,47.78,1.8,4.26,287.84,62.71,97826.56,80,二级
黑龙江省,2016-03-29,23.73,39.94,6.87,7.26,0.47,58.53,3.62,1.0,274.36,61.1,97003.87,40,一级
天津市,2016-03-29,15.65,62.88,8.6,23.75,0.53,69.64,3.32,-4.92,287.19,22.69,101674.86,57,二级
陕西省,2016-03-29,26.39,54.43,13.32,22.9,0.67,56.28,-1.0,-0.97,284.01,37.41,89266.64,53,二级
江西省,2016-03-29,57.81,91.15,30.11,37.0,0.87,40.15,0.99,4.09,287.96,57.29,99374.98,79,二级
湖北省,2016-03-29,47.41,78.83,17.99,26.65,0.85,50.64,0.12,2.03,287.96,52.22,97072.64,66,二级
北京市,2016-03-29,10.75,32.79,3.82,13.88,0.28,71.26,3.88,-5.32,284.65,23.19,97868.8,36,一级
辽宁省,2016-03-29,23.1,41.22,12.64,12.93,0.67,74.04,3.66,-3.13,280.63,39.9,98797.83,42,一级
广东省,2016-03-29,57.87,82.55,13.64,34.01,0.82,76.73,-2.92,0.79,289.39,64.61,99790.94,79,二级
山西省,2016-03-29,22.24,59.43,23.85,21.3,0.93,58.25,2.56,-3.2,281.89,32.08,88912.85,55,二级
香港特别行政区,2016-03-29,34.78,49.99,6.81,31.07,0.48,98.38,-6.33,-1.31,291.36,78.52,101666.46,50,一级
西藏自治区,2016-03-29,5.88,6.62,0.71,0.54,0.15,92.35,3.99,-2.04,268.3,52.33,57459.24,47,一级
海外,2016-03-29,15.31,20.17,2.81,2.51,0.27,77.85,4.48,0.63,273.55,74.09,74587.13,39,一级
重庆市,2016-03-29,59.5,78.08,18.66,22.21,0.68,43.07,-1.79,0.15,286.08,69.07,93502.87,81,二级
福建省,2016-03-29,49.97,74.42,13.84,27.81,0.79,57.38,0.21,1.12,286.59,55.45,96817.48,69,二级
甘肃省,2016-03-29,15.99,30.69,5.83,8.72,0.37,68.32,-0.47,1.34,278.12,50.17,78958.81,35,一级
青海省,2016-03-29,6.73,7.71,0.87,0.9,0.14,80.47,1.78,-2.73,267.92,56.65,62364.78,41,一级
贵州省,2016-03-29,42.69,60.86,13.4,16.36,0.68,50.83,-0.3,4.53,285.14,85.15,89380.46,60,二级
