province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2014-07-01,26.48,31.85,7.32,4.81,0.38,61.14,-0.27,1.48,292.44,86.52,81281.97,38,一级
新疆维吾尔自治区,2014-07-01,12.49,13.29,1.46,1.14,0.11,88.36,0.33,-1.41,294.39,33.81,81463.94,45,一级
宁夏回族自治区,2014-07-01,19.17,35.08,7.93,9.81,0.42,88.4,2.76,-0.79,296.11,36.65,83851.53,45,一级
上海市,2014-07-01,40.18,44.68,7.88,25.98,0.59,67.02,-4.09,1.39,295.14,90.58,100935.93,57,二级
浙江省,2014-07-01,39.57,50.82,9.69,24.17,0.74,51.1,-1.51,1.59,297.73,90.17,97529.5,56,二级
吉林省,2014-07-01,31.02,44.28,7.02,10.14,0.43,93.43,-0.17,3.5,297.29,59.2,96373.19,47,一级
江苏省,2014-07-01,81.46,107.13,17.16,27.3,0.93,71.85,-0.96,3.1,297.09,73.67,100757.96,109,三级
内蒙古自治区,2014-07-01,23.38,28.51,7.8,3.76,0.27,85.17,2.03,2.68,296.84,43.67,89418.67,43,一级
山东省,2014-07-01,82.77,134.2,28.34,27.14,1.22,106.48,0.28,5.64,300.71,51.75,99665.69,110,三级
河南省,2014-07-01,59.9,85.61,18.27,16.89,0.85,71.31,1.19,4.71,298.69,62.89,97922.36,82,二级
台湾省,2014-07-01,13.17,16.06,6.17,18.05,0.14,52.02,0.96,2.03,297.44,83.16,92781.96,27,一级
河北省,2014-07-01,79.34,117.64,28.78,21.39,1.12,114.89,-0.92,4.49,298.0,53.52,94550.17,106,三级
四川省,2014-07-01,31.41,37.95,9.65,5.65,0.37,79.51,-0.05,0.43,286.91,78.54,75639.88,45,一级
海南省,2014-07-01,6.14,9.17,1.51,4.62,0.25,43.92,0.99,4.67,301.1,79.55,98444.96,22,一级
安徽省,2014-07-01,56.18,67.3,13.75,16.34,0.71,60.39,-1.3,1.27,296.69,82.29,99496.35,77,二级
广西壮族自治区,2014-07-01,24.7,32.76,8.58,7.01,0.47,58.76,-3.14,2.01,299.8,83.32,96206.8,36,一级
湖南省,2014-07-01,48.21,62.19,14.55,9.82,0.88,62.98,-0.63,0.51,299.5,80.0,96632.24,67,二级
黑龙江省,2014-07-01,17.78,22.19,4.04,4.73,0.32,84.06,0.79,3.38,298.16,53.03,97077.3,43,一级
天津市,2014-07-01,88.51,136.82,37.98,38.25,1.49,123.04,-3.48,4.21,301.58,46.93,100348.13,117,三级
陕西省,2014-07-01,34.1,57.29,12.86,10.35,1.07,75.27,2.44,1.86,296.45,54.96,88338.88,54,二级
江西省,2014-07-01,22.73,31.18,7.66,7.39,0.37,56.91,0.15,2.31,300.22,81.71,98006.95,33,一级
湖北省,2014-07-01,52.87,71.0,15.55,11.88,0.69,62.83,-0.57,0.22,296.16,82.89,96058.81,73,二级
北京市,2014-07-01,95.93,136.37,29.04,29.04,1.14,141.85,-2.24,2.8,299.15,50.08,96751.07,127,三级
辽宁省,2014-07-01,46.38,67.91,13.17,14.52,0.87,92.91,0.09,4.13,296.9,64.74,98265.73,65,二级
广东省,2014-07-01,13.05,22.05,5.75,11.34,0.69,37.49,-2.14,4.3,300.43,84.53,98411.75,23,一级
山西省,2014-07-01,35.79,53.91,18.82,15.74,0.88,78.36,1.65,3.97,295.45,57.02,88003.92,52,二级
香港特别行政区,2014-07-01,3.32,7.85,1.9,14.92,0.25,33.51,-2.65,5.65,301.19,86.82,100254.9,19,一级
西藏自治区,2014-07-01,8.78,9.23,0.85,0.51,0.12,100.08,-1.75,0.61,279.22,60.92,57757.88,51,二级
海外,2014-07-01,9.35,10.19,1.5,0.88,0.14,82.57,1.78,-0.87,285.7,66.1,74735.48,42,一级
重庆市,2014-07-01,54.88,65.64,20.48,10.2,0.59,64.87,-0.14,-0.26,293.55,90.76,92773.6,75,二级
福建省,2014-07-01,12.26,20.99,5.57,8.2,0.29,49.41,0.72,4.05,298.71,85.47,95619.52,25,一级
甘肃省,2014-07-01,16.76,21.1,3.41,3.19,0.32,90.24,2.49,-1.08,291.49,44.16,78698.75,46,一级
青海省,2014-07-01,9.41,9.73,0.57,0.63,0.1,107.36,0.63,-1.7,280.91,38.59,62817.77,57,二级
贵州省,2014-07-01,46.41,56.55,12.53,8.9,0.48,72.71,-1.73,-0.31,294.59,89.65,88767.78,65,二级
