province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2017-03-19,39.54,58.07,6.37,10.28,0.68,93.2,5.13,3.53,286.64,54.66,81510.29,56,二级
新疆维吾尔自治区,2017-03-19,14.29,22.04,2.36,2.89,0.24,64.95,1.62,-0.69,271.77,47.32,81477.01,33,一级
宁夏回族自治区,2017-03-19,57.18,77.56,18.85,20.41,0.97,71.45,-2.52,6.01,274.81,84.2,84164.47,78,二级
上海市,2017-03-19,36.48,47.73,8.88,34.93,0.58,82.46,-5.81,-2.21,283.42,81.74,102464.78,52,二级
浙江省,2017-03-19,35.51,51.19,9.64,31.91,0.63,43.75,-3.83,-0.96,283.69,91.94,98834.61,51,二级
吉林省,2017-03-19,40.47,53.66,13.24,15.08,0.76,65.94,3.93,-1.22,273.37,55.83,97873.0,57,二级
江苏省,2017-03-19,41.12,59.51,10.9,23.07,0.64,87.59,-6.22,0.38,282.62,68.86,102393.94,58,二级
内蒙古自治区,2017-03-19,27.04,38.86,12.32,8.08,0.42,67.84,0.19,-0.06,271.64,62.87,90664.35,39,一级
山东省,2017-03-19,68.87,120.0,26.5,39.09,1.0,80.95,-3.26,3.17,283.72,40.34,101517.49,93,二级
河南省,2017-03-19,80.53,117.17,21.24,35.46,1.03,69.32,-4.81,1.1,282.56,67.6,99410.97,107,三级
台湾省,2017-03-19,20.81,26.54,4.83,13.45,0.25,80.94,-1.77,-2.41,291.27,85.61,93430.03,41,一级
河北省,2017-03-19,118.07,173.08,34.04,51.58,1.25,89.38,0.22,3.15,281.59,46.45,96167.51,155,四级
四川省,2017-03-19,25.35,36.08,6.12,9.53,0.47,74.67,2.98,-0.01,275.93,59.96,75369.82,38,一级
海南省,2017-03-19,13.62,19.84,1.59,3.16,0.31,71.55,-3.27,3.64,296.74,84.61,99271.81,36,一级
安徽省,2017-03-19,52.68,72.33,12.68,33.19,0.72,55.19,-5.75,0.74,283.2,82.37,100922.32,73,二级
广西壮族自治区,2017-03-19,25.63,35.2,10.13,13.68,0.91,31.17,-2.31,0.93,290.7,92.55,97080.76,37,一级
湖南省,2017-03-19,35.76,49.81,10.43,16.48,0.91,41.34,-1.98,-0.77,284.18,93.58,97668.25,51,二级
黑龙江省,2017-03-19,23.35,33.9,6.32,8.39,0.47,62.4,3.41,-1.13,269.68,82.12,98521.74,34,一级
天津市,2017-03-19,169.27,215.08,44.42,90.21,1.93,78.67,-2.95,3.3,283.43,53.56,102415.09,220,五级
陕西省,2017-03-19,72.61,104.05,22.42,32.07,1.26,65.45,-4.27,2.6,277.62,79.19,89098.06,98,二级
江西省,2017-03-19,34.41,43.77,12.4,19.14,0.86,29.85,-2.31,-0.91,286.28,93.19,99180.23,50,一级
湖北省,2017-03-19,65.27,84.15,12.26,27.43,0.97,47.01,-3.1,0.19,282.26,84.79,97118.9,88,二级
北京市,2017-03-19,177.56,211.73,32.22,63.83,1.7,89.25,-0.46,2.29,282.39,48.42,98539.81,228,五级
辽宁省,2017-03-19,68.72,99.96,26.08,32.55,0.95,69.12,1.1,-0.34,279.05,41.31,99993.28,93,二级
广东省,2017-03-19,22.67,31.22,6.12,24.01,0.97,32.99,-4.77,2.0,293.33,89.9,99326.86,33,一级
山西省,2017-03-19,94.79,138.28,36.48,32.88,1.21,99.73,-3.07,4.02,278.25,55.72,89048.84,125,三级
香港特别行政区,2017-03-19,23.8,36.6,3.5,25.27,0.52,58.56,-8.46,0.42,294.46,94.2,101194.28,37,一级
西藏自治区,2017-03-19,4.26,4.8,0.51,0.68,0.15,86.41,3.63,0.53,260.47,60.21,56920.25,44,一级
海外,2017-03-19,13.06,16.87,2.26,2.86,0.25,77.48,5.39,-2.83,266.29,76.64,74253.51,39,一级
重庆市,2017-03-19,41.7,59.43,15.44,14.57,0.67,52.94,-4.19,2.22,285.11,74.02,93171.21,59,二级
福建省,2017-03-19,24.82,34.74,9.95,21.93,0.76,39.87,-2.71,-0.18,288.39,92.55,96571.04,36,一级
甘肃省,2017-03-19,27.29,39.63,8.19,6.88,0.43,71.32,0.37,1.13,274.09,57.82,78560.28,40,一级
青海省,2017-03-19,2.84,3.31,0.51,0.68,0.15,81.71,4.47,-0.75,262.96,51.98,61977.38,41,一级
贵州省,2017-03-19,24.81,41.52,12.54,12.32,0.72,47.29,0.11,4.83,286.36,83.96,89131.07,42,一级
