province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2018-07-05,10.25,15.65,3.86,4.11,0.28,52.08,5.02,0.94,293.51,78.84,80825.33,27,一级
新疆维吾尔自治区,2018-07-05,9.91,11.61,1.46,1.06,0.15,77.31,-0.17,-1.6,290.38,49.16,81267.54,39,一级
宁夏回族自治区,2018-07-05,25.7,48.8,12.44,9.66,0.53,105.54,-2.56,2.92,295.59,52.24,83571.17,55,二级
上海市,2018-07-05,20.66,27.9,5.24,24.92,0.43,51.56,-5.67,2.73,299.03,92.17,99937.94,32,一级
浙江省,2018-07-05,20.3,30.63,6.3,13.7,0.5,54.93,1.35,2.29,300.92,80.96,96671.79,31,一级
吉林省,2018-07-05,16.61,25.19,4.49,8.5,0.33,60.32,-3.06,-0.68,292.54,83.75,96009.7,31,一级
江苏省,2018-07-05,21.14,33.85,6.25,17.69,0.51,53.91,-5.65,0.52,298.97,89.67,99802.05,34,一级
内蒙古自治区,2018-07-05,21.63,26.46,4.92,3.97,0.23,78.9,-1.52,0.2,296.19,54.66,89459.34,40,一级
山东省,2018-07-05,41.9,73.99,10.48,21.63,0.72,117.63,-2.03,0.33,301.01,62.37,99047.82,65,二级
河南省,2018-07-05,37.76,57.62,7.76,15.54,0.79,111.88,-2.14,-2.6,299.43,70.45,97231.69,60,二级
台湾省,2018-07-05,6.61,9.05,3.91,15.22,0.14,42.72,3.53,2.21,297.87,72.67,92089.48,22,一级
河北省,2018-07-05,37.17,59.97,10.81,17.87,0.7,127.69,-0.5,0.83,300.9,47.34,94204.74,74,二级
四川省,2018-07-05,17.17,24.95,6.61,5.48,0.38,73.38,-0.12,0.82,289.91,79.01,75023.28,37,一级
海南省,2018-07-05,5.71,9.96,1.5,4.61,0.26,52.25,4.53,4.87,302.44,69.89,98010.41,27,一级
安徽省,2018-07-05,21.27,35.44,7.52,15.38,0.55,58.44,-1.08,0.71,300.77,83.22,98475.89,36,一级
广西壮族自治区,2018-07-05,16.69,27.09,5.25,6.02,0.45,61.92,1.14,5.42,302.44,69.86,95502.39,31,一级
湖南省,2018-07-05,18.72,31.82,8.21,7.88,0.7,57.71,0.98,3.63,302.03,73.15,95785.63,32,一级
黑龙江省,2018-07-05,11.13,14.54,2.22,2.86,0.21,54.77,-5.89,-0.19,291.05,72.55,97405.05,28,一级
天津市,2018-07-05,51.33,85.35,13.28,33.71,1.2,141.25,-0.65,1.39,303.41,48.98,99877.97,85,二级
陕西省,2018-07-05,30.94,49.72,11.14,13.03,0.73,80.88,-1.54,-0.2,295.81,67.17,87965.07,50,一级
江西省,2018-07-05,20.92,33.02,8.44,8.21,0.6,65.13,2.43,4.42,302.64,70.88,97219.55,34,一级
湖北省,2018-07-05,21.6,34.7,9.06,11.07,0.69,69.56,-0.72,-1.41,298.5,84.98,95202.13,35,一级
北京市,2018-07-05,52.41,77.41,5.98,19.08,0.82,143.93,-1.53,-0.72,301.82,50.46,96361.21,87,二级
辽宁省,2018-07-05,25.57,42.38,8.6,13.59,0.67,97.27,-0.78,1.44,297.61,70.47,97686.66,49,一级
广东省,2018-07-05,14.8,24.86,4.68,10.41,0.48,58.85,1.87,5.42,301.65,79.24,97754.36,30,一级
山西省,2018-07-05,47.08,71.9,12.4,16.53,0.94,123.51,-1.76,0.7,298.02,47.08,87754.8,70,二级
香港特别行政区,2018-07-05,5.42,12.28,3.66,12.23,0.22,50.23,2.55,6.86,301.23,89.22,99627.08,26,一级
西藏自治区,2018-07-05,6.94,7.73,0.92,0.72,0.17,78.7,3.66,1.54,280.52,61.62,57445.78,40,一级
海外,2018-07-05,5.43,6.6,1.37,1.07,0.15,76.8,1.4,0.32,282.04,76.93,74406.83,39,一级
重庆市,2018-07-05,33.23,48.74,14.42,12.83,0.64,58.76,0.51,-0.02,298.34,83.52,91823.04,49,一级
福建省,2018-07-05,16.83,28.4,6.3,9.33,0.47,58.59,2.6,3.63,299.82,81.18,94882.45,30,一级
甘肃省,2018-07-05,19.97,30.61,7.14,5.0,0.3,78.82,-1.38,-0.26,290.28,64.48,78375.57,40,一级
青海省,2018-07-05,12.33,13.27,2.29,0.83,0.14,73.3,-0.02,-0.17,280.96,77.04,62348.4,37,一级
贵州省,2018-07-05,21.65,32.81,6.58,6.22,0.44,60.03,0.44,0.88,297.7,80.68,87973.53,33,一级
