province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2016-03-19,41.46,62.57,6.09,10.97,0.83,85.61,5.57,0.86,288.33,41.92,81394.88,59,二级
新疆维吾尔自治区,2016-03-19,22.55,37.8,2.51,2.78,0.24,60.98,0.11,-0.04,276.43,48.46,81237.81,38,一级
宁夏回族自治区,2016-03-19,63.26,135.94,27.18,14.87,0.8,78.73,-2.85,9.29,284.26,52.61,83776.54,93,二级
上海市,2016-03-19,38.72,60.59,13.13,44.4,0.62,46.4,-2.24,-3.88,284.62,91.12,101854.6,56,二级
浙江省,2016-03-19,75.01,107.89,19.69,40.39,0.97,53.15,-1.2,-2.98,287.27,88.04,98336.26,101,三级
吉林省,2016-03-19,22.29,32.16,7.51,9.75,0.52,67.77,2.82,-4.79,272.37,60.96,97398.68,34,一级
江苏省,2016-03-19,74.31,118.9,18.33,33.74,1.15,55.44,-3.79,-2.34,284.57,83.55,101828.23,100,二级
内蒙古自治区,2016-03-19,29.23,52.33,10.84,7.89,0.37,60.37,-1.4,-0.15,274.34,58.08,90426.42,52,二级
山东省,2016-03-19,109.87,190.57,36.82,50.46,1.44,67.61,-4.35,-2.13,284.72,48.94,101045.58,144,三级
河南省,2016-03-19,113.67,195.94,36.67,44.99,1.7,83.37,-3.95,0.25,289.0,49.64,98982.12,149,三级
台湾省,2016-03-19,32.13,37.81,7.04,16.0,0.27,75.28,2.88,-1.32,292.34,83.91,93030.17,46,一级
河北省,2016-03-19,64.44,117.18,21.76,35.24,0.96,59.88,-2.55,-1.6,280.12,44.11,95979.38,87,二级
四川省,2016-03-19,35.24,52.87,8.64,15.88,0.6,77.96,1.46,1.58,279.49,53.29,75336.47,52,二级
海南省,2016-03-19,10.57,17.46,1.44,7.46,0.27,49.31,-0.59,5.12,299.85,67.2,98955.01,25,一级
安徽省,2016-03-19,81.52,110.7,18.4,34.42,1.23,58.7,-3.47,-1.18,288.79,69.89,100459.64,109,三级
广西壮族自治区,2016-03-19,49.53,69.85,10.0,14.48,1.05,40.23,-2.85,1.93,295.71,75.44,96730.73,69,二级
湖南省,2016-03-19,60.39,93.12,19.31,21.82,1.25,55.74,-4.11,-0.25,291.45,63.36,97338.75,82,二级
黑龙江省,2016-03-19,7.81,11.1,3.54,4.7,0.32,63.87,3.5,-3.98,268.03,76.98,98232.31,32,一级
天津市,2016-03-19,57.28,98.09,22.76,39.03,1.3,43.54,-5.28,-0.15,281.05,43.87,102291.85,78,二级
陕西省,2016-03-19,66.36,122.85,23.53,29.15,1.26,85.8,-3.95,5.46,285.97,48.34,88783.45,90,二级
江西省,2016-03-19,51.65,75.57,18.26,15.79,1.16,59.91,-2.41,-2.32,290.1,75.74,98841.06,71,二级
湖北省,2016-03-19,74.38,112.75,17.87,23.38,1.06,77.98,-3.12,1.51,289.46,55.81,96795.72,100,二级
北京市,2016-03-19,47.72,84.54,13.7,32.66,0.82,58.23,-1.09,0.11,280.59,39.24,98415.85,68,二级
辽宁省,2016-03-19,29.39,50.78,14.89,15.0,0.7,65.98,0.01,-6.77,276.53,46.19,99608.94,51,二级
广东省,2016-03-19,40.12,55.46,7.96,20.03,1.52,29.81,-1.7,0.99,295.61,87.94,98956.54,57,二级
山西省,2016-03-19,105.53,191.52,41.88,38.52,1.77,87.22,-4.1,3.83,282.41,44.3,88814.91,139,三级
香港特别行政区,2016-03-19,27.9,41.3,4.9,30.92,0.62,42.16,0.18,3.92,295.15,97.23,100836.74,42,一级
西藏自治区,2016-03-19,3.97,4.65,0.34,0.59,0.14,87.86,6.81,0.61,266.05,57.26,57179.41,44,一级
海外,2016-03-19,11.84,15.75,1.81,2.93,0.26,71.5,3.53,0.2,269.09,77.73,74165.78,36,一级
重庆市,2016-03-19,63.18,90.38,17.5,22.1,0.79,60.82,-5.56,3.83,290.42,57.93,92972.92,86,二级
福建省,2016-03-19,40.49,54.38,12.93,14.36,1.24,58.32,-0.74,-2.14,290.67,82.52,96152.34,57,二级
甘肃省,2016-03-19,37.31,67.58,9.07,8.0,0.44,71.89,-1.76,2.6,279.48,40.71,78349.94,59,二级
青海省,2016-03-19,4.12,5.69,0.78,0.88,0.16,79.21,4.08,0.43,270.49,45.0,61973.53,40,一级
贵州省,2016-03-19,52.77,82.77,13.9,15.81,0.83,65.79,-2.21,4.94,290.12,67.14,88939.12,73,二级
