province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2015-03-03,32.02,45.46,7.82,7.33,0.55,72.12,6.74,0.11,287.32,49.99,81328.1,46,一级
新疆维吾尔自治区,2015-03-03,27.09,43.15,3.55,1.84,0.26,66.55,-0.25,0.42,268.42,46.49,81601.12,44,一级
宁夏回族自治区,2015-03-03,24.23,93.39,16.01,7.15,0.58,56.0,-2.44,0.2,267.26,46.57,84406.22,72,二级
上海市,2015-03-03,71.69,81.55,17.11,35.19,0.91,62.4,4.41,-1.36,282.08,70.84,101626.22,96,二级
浙江省,2015-03-03,42.96,59.54,12.28,21.94,0.86,47.43,3.61,-2.55,282.77,72.3,98206.53,60,二级
吉林省,2015-03-03,33.35,43.27,14.06,13.61,0.67,61.73,1.24,-4.31,263.2,85.65,96437.02,48,一级
江苏省,2015-03-03,65.93,112.43,22.16,26.38,1.07,52.48,4.41,-4.74,280.13,50.28,101630.32,89,二级
内蒙古自治区,2015-03-03,4.61,10.9,4.83,2.34,0.27,65.28,1.95,-4.65,260.17,54.79,90337.33,33,一级
山东省,2015-03-03,44.43,106.15,25.44,22.68,0.98,51.22,2.94,-9.93,275.26,37.03,100929.77,79,二级
河南省,2015-03-03,34.15,117.28,18.39,16.19,0.79,59.04,0.46,-8.6,278.57,22.29,99382.4,84,二级
台湾省,2015-03-03,23.71,27.93,6.44,17.05,0.24,65.76,1.47,0.67,289.92,80.24,92928.17,34,一级
河北省,2015-03-03,12.66,40.75,9.13,8.51,0.43,65.98,3.55,-9.6,268.29,30.35,95784.05,41,一级
四川省,2015-03-03,24.85,45.4,6.0,6.91,0.47,65.45,3.49,0.59,276.12,52.59,75322.5,46,一级
海南省,2015-03-03,16.35,24.57,2.05,3.99,0.3,50.05,-0.2,2.89,295.9,81.54,98985.17,26,一级
安徽省,2015-03-03,40.33,80.79,16.69,18.01,0.89,45.09,3.31,-6.67,280.61,42.67,100545.91,66,二级
广西壮族自治区,2015-03-03,35.53,47.12,12.18,9.89,0.93,49.55,-1.53,-2.21,288.05,72.06,96891.77,51,二级
湖南省,2015-03-03,42.76,70.63,15.87,16.74,1.07,39.68,-2.77,-4.41,282.66,64.05,97591.41,61,二级
黑龙江省,2015-03-03,33.94,40.63,10.02,12.03,0.54,60.45,-0.1,-3.78,258.73,85.62,97739.78,49,一级
天津市,2015-03-03,15.15,61.51,10.75,14.0,0.57,58.9,2.71,-9.76,272.87,25.81,102172.04,56,二级
陕西省,2015-03-03,18.82,76.04,7.53,7.39,1.01,65.26,-1.31,-4.49,271.12,33.91,89299.1,64,二级
江西省,2015-03-03,28.45,42.2,11.22,14.14,0.89,38.15,-0.2,-3.74,282.99,76.92,98928.34,43,一级
湖北省,2015-03-03,48.03,126.64,14.04,14.28,0.77,52.06,-1.41,-5.75,280.53,37.22,97135.5,89,二级
北京市,2015-03-03,5.16,20.98,4.13,5.48,0.27,70.73,3.66,-9.76,269.7,25.09,98246.9,36,一级
辽宁省,2015-03-03,19.93,42.61,15.95,11.1,0.82,52.8,4.35,-8.86,265.68,56.97,98844.42,43,一级
广东省,2015-03-03,33.05,43.22,8.64,18.49,1.0,41.65,-1.62,-0.87,289.24,89.46,98980.57,48,一级
山西省,2015-03-03,10.21,36.14,13.52,8.72,1.04,66.11,2.95,-7.71,266.43,33.05,88875.6,37,一级
香港特别行政区,2015-03-03,32.72,48.89,5.18,28.7,0.84,58.08,-3.72,1.72,292.63,92.69,100781.41,49,一级
西藏自治区,2015-03-03,5.51,6.29,0.89,0.45,0.18,81.62,7.85,3.91,263.99,67.3,56792.95,41,一级
海外,2015-03-03,13.02,16.71,2.58,2.39,0.25,73.63,1.62,1.13,266.54,72.19,74094.71,37,一级
重庆市,2015-03-03,40.82,59.15,15.35,14.77,0.7,47.23,-3.46,-1.05,281.77,43.58,93382.97,58,二级
福建省,2015-03-03,35.68,46.33,12.07,14.45,0.94,42.06,0.98,-1.14,284.76,89.28,96069.99,51,二级
甘肃省,2015-03-03,22.28,94.79,6.09,3.67,0.43,70.25,-2.17,0.24,267.11,40.13,78564.99,73,二级
青海省,2015-03-03,4.64,10.78,0.86,0.76,0.14,73.73,4.34,-0.49,266.29,50.95,61564.29,37,一级
贵州省,2015-03-03,31.78,48.9,19.31,10.3,0.63,54.17,-2.37,-3.04,281.28,64.97,89150.29,49,一级
