province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2013-12-15,38.63,45.39,18.74,7.98,0.69,49.74,-5.02,-1.68,276.16,89.01,81619.91,55,二级
新疆维吾尔自治区,2013-12-15,6.9,7.54,2.25,1.91,0.23,54.54,0.47,0.89,267.98,46.04,82265.24,28,一级
宁夏回族自治区,2013-12-15,47.19,67.55,68.25,31.04,1.08,36.1,3.98,-0.44,269.57,58.62,85093.85,66,二级
上海市,2013-12-15,90.6,111.35,32.16,47.24,1.05,47.43,-2.86,-4.35,282.97,68.96,102863.02,120,三级
浙江省,2013-12-15,99.08,118.09,27.38,52.19,1.21,34.48,-4.52,-3.57,282.38,81.95,99155.39,131,三级
吉林省,2013-12-15,30.06,40.18,15.09,16.32,0.59,39.75,4.92,0.18,258.56,74.73,97951.31,43,一级
江苏省,2013-12-15,140.5,180.5,48.55,49.7,1.48,33.79,-3.36,-3.89,279.78,62.36,102901.14,187,四级
内蒙古自治区,2013-12-15,9.01,13.51,10.63,5.78,0.39,49.17,3.43,-2.18,261.49,65.48,91067.02,25,一级
山东省,2013-12-15,176.61,258.19,119.59,83.67,2.6,15.49,-0.35,-2.28,274.54,40.58,102121.95,227,五级
河南省,2013-12-15,190.34,279.43,87.43,69.86,2.57,13.8,-0.88,-3.26,276.73,38.89,100218.66,241,五级
台湾省,2013-12-15,9.82,14.01,4.14,11.24,0.22,65.57,-4.93,-2.45,291.55,83.61,93209.9,33,一级
河北省,2013-12-15,109.6,157.21,69.81,59.56,2.01,25.38,1.2,-2.16,268.51,35.39,96690.11,144,三级
四川省,2013-12-15,25.82,33.31,9.82,9.74,0.52,58.65,-0.65,-3.9,266.78,63.35,76039.22,37,一级
海南省,2013-12-15,22.76,33.07,10.53,13.1,0.69,32.02,-3.32,-5.08,292.74,94.32,99170.56,34,一级
安徽省,2013-12-15,176.94,211.26,50.06,51.1,1.43,28.76,-3.6,-3.55,279.67,62.6,101533.68,227,五级
广西壮族自治区,2013-12-15,45.9,49.45,23.12,13.98,0.96,44.58,-2.97,-9.02,281.72,90.01,97547.35,64,二级
湖南省,2013-12-15,118.57,122.07,44.29,33.46,1.2,32.13,-1.38,-5.95,279.26,72.86,98362.72,156,四级
黑龙江省,2013-12-15,26.91,30.33,9.15,10.46,0.46,42.41,3.32,-2.36,255.46,78.18,98752.54,39,一级
天津市,2013-12-15,112.19,172.81,99.38,81.77,2.76,12.69,-0.02,-2.75,271.25,29.39,103204.09,147,三级
陕西省,2013-12-15,36.66,50.41,32.6,22.41,1.25,35.39,1.38,-1.92,272.65,47.46,89974.08,53,二级
江西省,2013-12-15,95.68,102.09,31.98,38.67,0.93,26.81,-2.01,-5.59,281.98,85.19,99561.13,126,三级
湖北省,2013-12-15,107.37,144.67,51.47,40.31,1.34,33.54,-1.74,-4.04,279.16,36.9,97929.64,141,三级
北京市,2013-12-15,47.67,59.87,23.42,43.14,1.22,24.77,0.99,-1.8,270.32,27.03,99155.2,66,二级
辽宁省,2013-12-15,38.24,58.61,34.91,26.17,0.92,33.06,1.58,-1.78,264.1,55.82,100388.2,55,二级
广东省,2013-12-15,39.53,41.74,15.97,24.95,1.36,30.88,-4.28,-7.51,286.03,91.05,99379.01,56,二级
山西省,2013-12-15,59.47,80.65,49.08,31.73,1.75,25.18,2.96,-1.61,270.06,38.99,89539.04,81,二级
香港特别行政区,2013-12-15,26.26,23.99,6.12,32.08,1.07,34.76,-7.54,-7.78,289.97,92.21,101071.02,41,一级
西藏自治区,2013-12-15,0.23,0.37,0.03,0.3,0.13,73.51,1.34,-6.74,256.66,46.32,57268.2,37,一级
海外,2013-12-15,8.73,9.71,3.9,2.56,0.23,60.62,2.54,-2.19,267.45,69.42,74650.06,31,一级
重庆市,2013-12-15,70.85,79.53,39.16,15.9,0.85,33.14,-1.26,-1.57,277.9,68.29,94339.7,95,二级
福建省,2013-12-15,24.04,26.02,11.17,16.14,0.5,51.64,-4.44,-4.89,285.05,92.88,96593.18,35,一级
甘肃省,2013-12-15,14.92,20.41,5.23,5.58,0.58,54.39,3.32,-0.34,266.45,50.4,79397.09,28,一级
青海省,2013-12-15,0.82,1.04,0.53,0.62,0.16,68.9,5.47,-1.84,254.59,49.91,62356.92,35,一级
贵州省,2013-12-15,61.71,68.34,33.04,14.8,0.71,36.04,-0.98,-6.42,274.29,94.13,89940.83,84,二级
