province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2014-03-18,45.75,61.76,6.28,5.88,0.74,103.01,7.27,1.36,290.02,37.5,81604.38,64,二级
新疆维吾尔自治区,2014-03-18,18.25,21.18,1.74,1.58,0.22,64.82,-0.17,-0.05,276.23,40.65,81703.45,33,一级
宁夏回族自治区,2014-03-18,36.1,85.13,23.31,10.75,0.64,53.03,-0.42,1.41,281.6,25.73,84093.0,68,二级
上海市,2014-03-18,125.33,184.34,37.4,78.98,1.32,78.34,-0.0,0.21,289.05,77.7,101658.03,165,四级
浙江省,2014-03-18,68.42,97.18,21.58,34.98,1.04,73.3,1.06,1.69,292.36,69.29,98259.18,92,二级
吉林省,2014-03-18,31.5,38.64,10.91,10.14,0.51,62.32,2.34,-5.66,272.31,71.23,97241.24,46,一级
江苏省,2014-03-18,104.9,319.53,37.11,42.54,1.4,63.57,-2.92,-3.0,287.63,59.77,101609.3,185,四级
内蒙古自治区,2014-03-18,10.88,21.7,8.88,5.12,0.31,56.95,-0.95,-2.3,273.04,58.22,90564.94,29,一级
山东省,2014-03-18,81.67,295.27,45.94,38.01,1.22,58.65,-3.82,-6.12,283.34,40.36,101002.29,173,四级
河南省,2014-03-18,116.23,299.42,45.33,45.48,1.42,41.43,-5.85,-5.1,287.38,35.6,98931.52,175,四级
台湾省,2014-03-18,33.57,38.85,9.28,21.07,0.26,81.92,0.57,0.2,291.48,76.65,93343.78,48,一级
河北省,2014-03-18,47.99,154.89,25.36,27.46,0.91,56.89,-2.28,-2.92,279.0,41.42,95976.59,103,三级
四川省,2014-03-18,41.26,57.7,9.43,12.17,0.48,78.71,2.45,-0.95,282.38,42.18,75425.04,58,二级
海南省,2014-03-18,24.27,33.04,2.29,4.79,0.33,42.76,-1.77,1.7,294.41,86.94,99390.62,35,一级
安徽省,2014-03-18,79.33,181.64,27.42,26.68,1.01,59.41,-2.52,-0.88,291.65,54.72,100211.48,116,三级
广西壮族自治区,2014-03-18,57.32,67.84,8.54,13.92,1.19,59.94,1.07,6.8,294.15,81.41,96981.11,78,二级
湖南省,2014-03-18,50.77,62.92,17.04,11.32,1.04,70.28,1.93,6.24,294.56,70.73,97140.8,70,二级
黑龙江省,2014-03-18,14.5,16.88,5.65,5.21,0.31,59.99,2.89,-5.15,268.33,84.65,98200.96,30,一级
天津市,2014-03-18,54.72,160.18,34.78,43.95,1.15,52.97,-3.25,-1.98,281.42,35.37,102269.54,106,三级
陕西省,2014-03-18,62.72,151.09,25.95,22.1,1.37,46.74,-4.01,1.27,283.09,39.6,88852.93,101,三级
江西省,2014-03-18,45.63,59.83,13.66,9.71,0.58,72.0,1.3,4.98,294.63,73.99,98729.77,64,二级
湖北省,2014-03-18,86.48,126.58,28.06,26.93,0.95,48.1,-2.11,0.32,290.51,66.67,96543.73,115,三级
北京市,2014-03-18,32.19,92.86,15.54,24.96,0.59,68.72,-0.71,-1.67,280.39,36.52,98390.98,72,二级
辽宁省,2014-03-18,35.63,73.63,19.28,15.13,1.17,64.33,-0.26,-7.39,276.44,51.1,99474.06,62,二级
广东省,2014-03-18,63.11,79.13,11.27,26.24,1.28,50.83,-1.11,3.67,293.68,88.32,99284.58,86,二级
山西省,2014-03-18,36.77,120.91,27.5,23.34,1.34,45.21,-4.52,0.86,278.48,42.6,88813.67,86,二级
香港特别行政区,2014-03-18,26.3,34.3,4.24,38.84,0.38,50.66,-3.84,1.42,294.19,96.42,101169.75,49,一级
西藏自治区,2014-03-18,5.15,5.97,0.39,0.44,0.14,88.15,5.75,1.91,268.07,58.25,57459.72,45,一级
海外,2014-03-18,11.84,13.69,1.69,1.61,0.27,77.53,3.46,0.31,270.46,75.01,74536.26,39,一级
重庆市,2014-03-18,64.5,85.62,23.85,14.11,0.75,82.33,-2.21,1.42,293.12,53.51,92748.82,87,二级
福建省,2014-03-18,46.36,68.54,10.69,17.62,1.02,64.82,1.49,3.01,292.6,82.97,96304.26,65,二级
甘肃省,2014-03-18,28.22,65.21,7.07,6.44,0.44,61.57,-1.42,-0.02,279.0,26.4,78697.13,58,二级
青海省,2014-03-18,5.18,6.44,0.65,0.87,0.14,76.55,3.73,0.12,272.29,34.58,62279.74,39,一级
贵州省,2014-03-18,49.65,66.09,13.17,9.16,0.63,86.72,4.0,6.22,293.61,50.66,88855.02,69,二级
