province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2015-09-20,10.43,15.54,6.7,4.68,0.34,36.73,3.83,0.84,290.37,86.98,81574.59,19,一级
新疆维吾尔自治区,2015-09-20,14.23,18.71,1.74,1.69,0.21,67.33,1.53,-2.28,285.56,46.23,81533.97,34,一级
宁夏回族自治区,2015-09-20,33.02,51.79,11.87,10.12,0.49,74.7,-0.5,7.23,290.15,57.5,84071.42,51,二级
上海市,2015-09-20,35.13,50.73,9.68,29.73,0.6,85.44,-1.35,-1.99,294.61,78.47,101372.88,51,二级
浙江省,2015-09-20,35.41,49.87,11.68,29.36,0.57,55.21,-2.16,-1.76,291.46,87.43,97987.89,51,二级
吉林省,2015-09-20,20.73,31.17,6.48,10.48,0.42,54.66,0.68,0.62,287.18,68.25,96815.2,32,一级
江苏省,2015-09-20,50.54,81.04,19.52,26.25,0.78,84.66,-2.07,0.21,294.95,72.96,101304.0,70,二级
内蒙古自治区,2015-09-20,20.77,30.54,9.02,5.83,0.31,68.08,0.77,3.78,289.33,47.61,89835.29,35,一级
山东省,2015-09-20,59.64,103.25,25.3,35.01,1.07,81.68,-2.24,0.06,294.69,62.37,100440.6,81,二级
河南省,2015-09-20,71.57,122.28,24.77,31.89,1.23,85.51,-1.65,-0.07,296.37,51.83,98606.06,96,二级
台湾省,2015-09-20,19.11,22.6,7.23,17.63,0.2,76.42,-0.32,-0.94,294.44,82.98,92728.2,39,一级
河北省,2015-09-20,45.18,79.45,20.12,28.68,0.86,76.62,1.16,3.13,292.24,55.39,95345.19,65,二级
四川省,2015-09-20,20.44,29.07,7.26,7.24,0.43,61.85,0.85,1.4,284.98,81.5,75720.05,31,一级
海南省,2015-09-20,13.25,18.5,2.44,5.52,0.33,45.59,0.42,1.93,299.66,84.37,98776.1,23,一级
安徽省,2015-09-20,52.41,78.86,16.12,28.3,0.74,62.57,-2.84,0.58,295.24,65.53,100032.58,72,二级
广西壮族自治区,2015-09-20,18.42,31.93,12.77,8.55,0.68,45.52,-1.05,-2.08,296.17,88.44,96587.92,32,一级
湖南省,2015-09-20,32.01,47.76,11.1,10.74,0.84,64.82,-1.9,-2.71,292.92,86.96,97141.99,48,一级
黑龙江省,2015-09-20,10.87,14.93,3.09,4.78,0.27,56.54,1.33,0.39,286.18,65.16,97563.29,29,一级
天津市,2015-09-20,37.06,67.08,14.81,29.67,0.78,63.04,-0.46,3.84,294.65,61.64,101318.81,59,二级
陕西省,2015-09-20,51.47,77.45,13.43,14.27,0.94,71.24,-1.08,3.74,290.41,66.39,88892.11,71,二级
江西省,2015-09-20,35.94,47.88,14.14,10.79,0.74,60.33,-2.17,-2.95,293.43,86.06,98460.08,52,二级
湖北省,2015-09-20,49.4,69.51,13.14,14.09,0.83,82.11,-1.59,-0.15,294.05,66.76,96583.13,68,二级
北京市,2015-09-20,63.07,90.81,9.47,31.61,0.81,79.7,0.96,3.27,292.97,57.17,97590.41,86,二级
辽宁省,2015-09-20,22.59,42.32,12.89,19.34,0.69,62.26,1.02,1.04,291.38,51.44,98830.87,43,一级
广东省,2015-09-20,25.75,36.78,8.58,11.16,0.69,58.84,0.14,1.2,298.25,88.41,98610.71,37,一级
山西省,2015-09-20,56.59,84.43,27.69,22.63,1.42,68.97,0.43,3.73,290.12,61.31,88683.71,77,二级
香港特别行政区,2015-09-20,28.03,34.53,5.7,17.02,0.4,86.08,1.14,4.07,299.51,87.88,100437.67,44,一级
西藏自治区,2015-09-20,10.74,11.42,0.79,0.67,0.13,98.28,5.13,1.66,277.77,66.0,57780.57,50,一级
海外,2015-09-20,7.02,8.48,1.87,1.12,0.18,75.07,5.27,-2.84,276.87,82.24,74588.03,38,一级
重庆市,2015-09-20,32.78,45.13,17.33,11.59,0.61,60.21,-2.19,0.68,291.91,78.69,93132.04,47,一级
福建省,2015-09-20,27.86,37.37,10.35,14.45,0.66,58.9,-2.14,-0.49,293.57,93.13,95790.7,40,一级
甘肃省,2015-09-20,17.43,26.28,5.14,5.89,0.33,73.11,-0.88,2.24,287.41,45.51,78620.64,37,一级
青海省,2015-09-20,8.25,9.08,1.03,1.0,0.14,76.81,1.44,1.21,279.78,51.15,62516.53,39,一级
贵州省,2015-09-20,21.64,36.58,14.08,9.0,0.58,57.22,-2.4,-1.35,290.69,87.67,89081.82,37,一级
